Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,InterSD,InterSK,IntraSD,QS,Vol,Skew,Dim,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
PIT,Pirates,1.42005,2.11731,2.36804,18.9479,0,0.411875,0,29.841,129.563,30.1115,17.2031,15.8268,4.21909,23.7306,11.3719,0.459815,1.24195,4.77335,1.39015,7.15712,3.42976,2.08677,1.27247,0.183159,0.0877718,0.09538761526346207,,0.257476,0.290928,0.682479,4.65079,106.80000000000001,3.5600000000000005,110,3.6666666666666665,-0.0190375,0.0268453,1.7954,-0.88335,0.918253,1.34713,1.7954,0.88335,3.77566,747.3699951171875,27,NL,Mike Clevinger,605182,12808,12808
TBR,Rays,1.31066,1.46502,0.478666,24.1991,0.0194642,0.893941,0,31.5454,133.769,30.4513,16.7788,15.4365,4.68969,28.4554,10.4215,0.551563,1.09898,4.40409,1.29568,8.1184,2.97328,2.73045,1.33798,0.21272,0.0779066,0.13481376320123672,,0.249093,0.28912,0.702299,4.35929,124.30000000000001,3.8843750000000004,122,3.8125,-0.0212456,-0.0283158,1.97508,-1.01934,0.988657,0.11222,1.97508,1.01934,3.68179,999,12,AL,Jesse Scholtens,669947,19205,19205
,,1.41563,1.70486,0,32.2949,0.534597,1.34681,0.680682,33.4105,142.111,32.7221,18.4849,17.0061,5.59147,29.1612,10.941,1.03609,1.22343,4.58104,1.30687,7.85534,2.94724,2.66532,1.50621,0.2052,0.0769889,0.12821102887392044,,0.251812,0.285004,0.702614,4.65741,115.60000000000004,3.5030303030303043,118,3.5757575757575757,-0.0213051,-0.0769503,1.21096,0.867121,0.942434,0,1.21096,-0.867121,3.74342,999,-1,,Chad Green,643338,15552,15552
HOU,Astros,0.237103,0.389852,0,5.28996,0,0.100635,0,6.0226,26.3163,5.53975,3.22609,2.96801,0.804289,5.63135,2.95108,0.0692888,0.299695,4.4353,1.40983,8.41533,4.41,1.90824,1.20191,0.213987,0.112139,0.10184864699840546,,0.240175,0.284756,0.714849,4.62043,19.500000000000007,3.2500000000000013,20,3.3333333333333335,-0.0222511,0.00768452,0.554964,0.468536,1.36032,0,0.554964,-0.468536,3.18624,999,21,AL,Christian Roa,685005,27662,27662
,,0.823547,1.26984,0,27.2444,0,2.38409,0.737709,23.7543,103.655,25.2793,13.0714,12.0257,2.64091,16.2229,7.88556,0.472786,1.36499,4.55629,1.39616,6.14653,2.98768,2.0573,1.00058,0.156509,0.0760752,0.08043404668569565,,0.267777,0.299686,0.681883,4.38281,88.70000000000002,3.695833333333334,94,3.9166666666666665,-0.0224233,-0.0467664,0.780305,-0.0305273,1.09197,0,0.780305,0.0305273,3.54404,999,-1,,T.J. McFarland,519008,3237,3237
SEA,Mariners,0.135438,0.674055,1.35956,1.61223,0,0.0349807,0,7.58212,32.9846,8.74438,4.82743,4.44124,1.41577,3.86245,1.92774,0.0737677,0.248517,5.27176,1.40754,4.58474,2.28824,2.00361,1.68053,0.117099,0.0584437,0.05865484103560448,,0.283831,0.287057,0.672573,5.40481,25.500000000000007,3.187500000000001,29,3.625,-0.0225009,-0.0526412,0.745691,-0.795812,1.34146,0.401494,0.745691,0.795812,3.21138,999,11,AL,Casey Lawrence,596271,11121,11121
DET,Tigers,0.665685,0.6797,0,8.61976,0,0.732163,0,8.9324,39.1209,8.46344,4.98899,4.58987,1.23389,8.28526,4.50913,0.230226,0.155087,4.6246,1.4523,8.34797,4.54325,1.83744,1.24323,0.211786,0.115261,0.09652477502822876,,0.245625,0.289906,0.709959,4.64231,38.500000000000014,4.2777777777777795,37,4.111111111111111,-0.0226846,-0.0359051,0.354256,-1.77322,1.26949,0,0.354256,1.77322,3.30735,999,6,AL,Tyler Mattison,694331,sa3018117,sa3018117
WSN,Nationals,0.789385,1.34386,0,26.2406,0.133497,2.96608,0.379323,26.5918,114.834,24.4537,14.1919,13.0566,3.8629,26.7413,11.7705,0.555371,1.22746,4.41899,1.36223,9.05061,3.98374,2.27189,1.3074,0.23287,0.102501,0.13036932051181793,,0.240128,0.289068,0.714959,4.47875,115.20000000000002,4.2666666666666675,110,4.074074074074074,-0.0229149,0.0263167,1.31925,-1.27684,1.03066,0,1.31925,1.27684,3.62578,999,24,NL,Drew Smith,622098,17755,17755
,,0.111828,0.154441,0,6.10561,0,0.711677,0.194545,6.3232,27.3186,6.58518,3.63549,3.34465,1.03363,5.12133,2.1855,0.126085,0.147413,4.76055,1.38706,7.28934,3.11069,2.34332,1.47119,0.187467,0.0800004,0.10746631026268005,,0.263558,0.294813,0.701183,4.74717,21.90000000000001,3.6500000000000017,25,4.166666666666667,-0.0234851,-0.0872269,0.82207,-1.42157,1.3651,0,0.82207,1.42157,3.17986,999,-1,,Austin Voth,608723,15047,15047
PHI,Phillies,0.797556,1.22693,0,18.3248,0.0014357,1.77036,0.29776,18.5957,80.8661,19.1189,10.309,9.48433,2.37226,14.2923,6.60827,0.351824,1.02549,4.59025,1.3835,6.91723,3.19829,2.16279,1.14813,0.17674,0.0817187,0.09502165764570236,,0.261072,0.296045,0.688124,4.48792,78.6,4.136842105263158,81,4.2631578947368425,-0.0243083,0.0198753,1.60147,-0.539664,1.15119,0,1.60147,0.539664,3.46507,999,26,NL,Zach Pop,647315,20185,20185
MIA,Marlins,0.797039,0.935529,0,24.0895,0,1.70286,0.883926,25.9921,112.338,24.9758,14.1334,13.0027,3.74882,24.2862,10.4926,1.20816,1.23221,4.50231,1.36458,8.40932,3.63314,2.31461,1.29806,0.21619,0.093402,0.12278749793767929,,0.248237,0.292472,0.705987,4.49465,101.19999999999999,3.892307692307692,101,3.8846153846153846,-0.0247978,-0.00803308,1.72999,-1.5112,1.03849,0,1.72999,1.5112,3.61535,999,20,NL,Michael Petersen,656848,20827,20827
SEA,Mariners,2.95826,3.18815,0.0242251,44.2434,0.0246888,3.42887,0.956437,46.9318,200.759,43.22,24.1831,22.2485,6.21952,44.4772,18.8125,1.07911,2.15462,4.26654,1.32176,8.5293,3.60763,2.36424,1.1927,0.221546,0.0937071,0.12783878296613693,,0.24039,0.286615,0.709785,4.3028,199.2,4.238297872340425,194,4.127659574468085,-0.0260343,-0.149093,1.91731,-1.81608,0.666404,0,1.91731,1.81608,4.11146,999,11,AL,Casey Legumina,668984,25921,25921
PIT,Pirates,0.510503,0.530529,0,9.47989,0,0.801539,0,9.887,43.8024,9.70237,5.97864,5.50035,1.1471,8.1776,4.75924,0,0.569622,5.00689,1.46269,7.44396,4.33227,1.71826,1.04419,0.186693,0.108653,0.07804049551486969,,0.252183,0.293503,0.659862,4.60612,37.7,3.7700000000000005,39,3.9,-0.0271995,-0.0610596,0.298197,0.107683,1.25314,0,0.298197,-0.107683,3.32915,999,27,NL,Jaden Woods,692243,sa3023064,sa3023064
ARI,Diamondbacks,1.17066,1.20946,0,22.8404,0,1.9552,1.51862,24.1767,105.658,23.9249,13.1633,12.1103,2.89539,20.2189,9.87374,0.844077,1.50506,4.50816,1.39798,7.52666,3.67559,2.04774,1.07784,0.191362,0.0934501,0.09791146963834763,,0.253767,0.295504,0.693738,4.43138,90.30000000000001,3.7625000000000006,93,3.875,-0.0286833,-0.0197179,1.0101,0.763205,1.03571,0,1.0101,-0.763205,3.61906,999,15,NL,Juan Burgos,686228,27271,27271
TOR,Blue Jays,0.446846,0.69316,0.147885,9.65547,0,0.616088,0,11.2413,48.5338,11.4157,6.50915,5.98842,1.8136,9.47464,3.76501,0.161501,0.640882,4.79444,1.35045,7.58558,3.01434,2.5165,1.452,0.195217,0.0775751,0.11764230579137802,,0.258697,0.292395,0.685952,4.72261,35.2,3.2,36,3.272727272727273,-0.0294584,-0.139942,1.87662,-4.60742,1.27055,0,1.87662,4.60742,3.30594,999,14,AL,Connor Seabold,657756,19695,19695
MIN,Twins,1.45255,1.09314,0,25.5959,0.0244675,0.757668,1.3341,27.9125,119.942,26.5398,15.0816,13.875,3.96128,25.5217,9.87301,0.474016,2.30375,4.47382,1.30454,8.22914,3.18342,2.585,1.27726,0.212784,0.082315,0.1304691880941391,,0.246275,0.288425,0.69107,4.46012,107.80000000000005,3.850000000000002,108,3.857142857142857,-0.0294662,-0.0375472,0.712521,0.657559,1.00492,0,0.712521,-0.657559,3.66011,999,8,AL,Michael Tonkin,543859,10315,10315
ARI,Diamondbacks,0.951582,1.11522,0,12.3296,0.169413,0,1.30878,21.7024,94.886,21.0402,10.7304,9.87201,2.60484,19.3513,9.90055,0.378701,0.791408,4.09394,1.42569,8.02503,4.10578,1.95457,1.08023,0.203943,0.104342,0.0996013805270195,,0.249901,0.296208,0.740468,4.39012,76.30000000000001,3.4681818181818187,76,3.4545454545454546,-0.0300807,0.0740782,1.51682,-0.480292,1.11291,0,1.51682,0.480292,3.51612,999,15,NL,Taylor Rashi,688497,26344,26344
SEA,Mariners,0.450072,0.767292,0,11.1439,0,0.69606,0,11.7977,51.7636,11.1652,6.08931,5.60216,1.31342,10.3165,5.77779,0.300765,0.489307,4.27367,1.43613,7.87008,4.40765,1.78555,1.00195,0.199301,0.111619,0.0876820981502533,,0.245408,0.2909,0.718587,4.42714,53.90000000000001,4.491666666666668,53,4.416666666666667,-0.0303832,-0.0240637,0.751818,-1.41999,1.26577,0,0.751818,1.41999,3.31231,999,11,AL,Alex Hoppe,695380,sa3020836,sa3020836
SEA,Mariners,0.803245,0.798767,0,14.8286,0,1.05225,0,15.5008,66.9068,14.0349,7.99668,7.35694,1.9323,14.61,6.86934,0.351413,0.895289,4.27156,1.3486,8.48279,3.98845,2.12684,1.12193,0.218363,0.10267,0.11569280922412872,,0.237308,0.2841,0.709245,4.37339,67.4,4.2125,64,4,-0.0304167,-0.0320899,0.933643,1.38311,1.20666,0,0.933643,-1.38311,3.39112,999,11,AL,Domingo Gonzalez,682445,sa3007495,sa3007495
WSN,Nationals,0.670448,1.51782,0.00174112,13.8109,0,0.967492,0,16.886,73.6607,16.7957,9.37407,8.62414,2.36837,13.7969,6.49855,0.466208,1.22823,4.59655,1.37951,7.35357,3.46364,2.12308,1.26231,0.187304,0.0882228,0.09908078610897064,,0.254736,0.289889,0.696758,4.6971,68.00000000000001,4.000000000000001,70,4.117647058823529,-0.0310264,-0.00219499,2.00925,-1.57506,1.17879,0.00127319,2.00925,1.57506,3.42829,999,24,NL,Jake Eder,671109,27590,27590
SFG,Giants,2.17808,1.99779,0,44.423,1.05678,6.03891,0.736054,47.1149,206.087,46.7269,24.6525,22.6803,5.23149,38.6809,20.2596,1.34166,2.07917,4.33245,1.42177,7.38892,3.87004,1.90926,0.99933,0.187692,0.0983063,0.08938612043857574,,0.254299,0.296744,0.709559,4.35903,205.10000000000002,4.363829787234043,211,4.48936170212766,-0.0311898,-0.044855,3.30061,2.9497,0.710054,0,3.30061,-2.9497,4.05326,999,30,NL,Joel Peguero,666711,21951,21951
CHW,White Sox,0.595911,0.610964,0.116726,11.1402,0.239802,0.446768,0.288433,14.7877,64.3086,13.8091,7.95006,7.31406,1.71921,11.9636,6.54917,0.43749,0.918225,4.45145,1.37671,7.28123,3.98593,1.82673,1.04634,0.186034,0.10184,0.08419438451528549,,0.242942,0.280129,0.691213,4.54339,50.00000000000001,3.333333333333334,49,3.2666666666666666,-0.0311961,-0.0164469,3.78951,-0.817146,1.22898,0,3.78951,0.817146,3.36136,999,4,AL,Mike Vasil,678024,30105,30105
DET,Tigers,0.120976,0.263693,0,10.8184,0,0.837428,0.174334,11.1986,49.3152,10.0285,6.20528,5.70886,1.46817,10.8872,6.00674,0.150501,0.692217,4.58807,1.4319,8.74977,4.82747,1.8125,1.17993,0.220768,0.121803,0.09896457195281982,,0.23532,0.282883,0.703153,4.68968,48.10000000000001,4.372727272727274,47,4.2727272727272725,-0.0314318,-0.0325309,1.00604,-1.33126,1.27599,0,1.00604,1.33126,3.29868,999,6,AL,Tanner Rainey,663432,17610,17610
LAA,Angels,2.38517,3.95786,0,43.5995,0.626032,4.75129,3.06964,45.8186,201.984,44.4897,24.7323,22.7537,5.03753,39.1268,21.4205,0.884805,2.74162,4.46945,1.4385,7.68556,4.20757,1.8266,0.989507,0.193713,0.106051,0.087661974132061,,0.250193,0.295174,0.699618,4.43855,195.50000000000003,4.250000000000001,196,4.260869565217392,-0.0314934,-0.103334,2.05234,-3.19661,0.648666,0,2.05234,3.19661,4.13511,999,1,AL,Sam Bachman,696147,29754,29754
CLE,Guardians,0.706894,0.682522,0,9.61223,0,0.975084,0,9.97185,43.403,10.257,5.57443,5.12848,1.37134,7.63958,3.78747,0.202432,0.340456,4.62866,1.40841,6.89503,3.41834,2.01707,1.23769,0.176015,0.0872627,0.08875211328268051,,0.261159,0.293604,0.698584,4.63256,43.7,4.37,45,4.5,-0.031642,-0.0939211,0.834198,1.84889,1.27104,0,0.834198,-1.84889,3.30528,999,5,AL,Jake Miller,681313,sa3018171,sa3018171
CLE,Guardians,1.31084,1.15194,0,24.6446,0,0.955517,0,24.7757,106.121,21.1211,12.5087,11.508,3.51977,26.9809,11.961,0.23356,0.941187,4.18039,1.33526,9.80105,4.34492,2.25575,1.27859,0.254248,0.112711,0.14153676480054855,,0.226577,0.280644,0.730733,4.36624,100.20000000000002,4.008000000000001,92,3.68,-0.0317161,-0.0280474,0.578159,0.491094,1.03794,0,0.578159,-0.491094,3.61608,999,5,AL,Andrew Walters,689958,33834,33834
CIN,Reds,0.32933,0.423189,0,7.3934,0,0.439559,0.253135,7.71079,34.0703,7.85646,4.57498,4.20898,1.09307,6.5019,3.37048,0.156841,0.404914,4.9127,1.456,7.58899,3.93401,1.92907,1.27583,0.190838,0.0989274,0.0919107124209404,,0.259333,0.297948,0.686007,4.76043,31.100000000000005,3.8875000000000006,32,4,-0.0324644,-0.0828068,1.16463,-0.92487,1.30891,0,1.16463,0.92487,3.25479,999,18,NL,Yunior Marte,628708,14416,14416
LAA,Angels,0.0755064,0.587551,0.133705,5.40221,0,0.44238,0,6.05847,27.1266,6.54096,3.65374,3.36144,0.808047,4.12951,2.456,0.156173,0.499511,4.99349,1.48502,6.13448,3.64845,1.68139,1.20037,0.152231,0.0905385,0.06169240176677704,,0.270611,0.298068,0.679308,4.96928,15.90000000000001,2.6500000000000017,19,3.1666666666666665,-0.0327258,-0.0875028,0.67713,-0.833745,1.35842,0.0977717,0.67713,0.833745,3.18877,999,1,AL,Joel Hurtado,805871,sa3019774,sa3019774
ATH,Athletics,2.87593,2.30126,0,47.6207,0.830113,8.29544,2.23575,50.4304,219.54,44.1903,26.4321,24.3175,6.09942,49.8702,25.2411,1.31658,3.35571,4.3398,1.37678,8.90002,4.50462,1.97575,1.08853,0.227158,0.114973,0.11218506842851639,,0.231432,0.28221,0.706154,4.43083,234.79999999999998,4.696,225,4.5,-0.0328467,0.0129891,1.87253,-0.257703,0.567128,0,1.87253,0.257703,4.24383,999,10,AL,Tyler Ferguson,621053,19481,19481
NYM,Mets,1.14,1.05448,0.243001,7.94996,0,0.213269,0,15.9023,68.5824,15.0665,8.70381,8.0075,2.01298,12.9816,6.50792,0.243271,0.732128,4.53188,1.35668,7.34702,3.68319,1.99474,1.13926,0.189285,0.0948921,0.09439335763454437,,0.245613,0.281643,0.686204,4.5139,56.80000000000001,3.5500000000000007,56,3.5,-0.0331398,-0.064541,1.48921,-0.319493,1.17171,0,1.48921,0.319493,3.43772,999,25,NL,Brandon Waddell,663399,18347,18347
PIT,Pirates,0.285101,0.43334,0,7.03677,0,0.589767,0.825519,7.89901,35.2034,8.42743,4.4786,4.12031,1.01263,6.33161,3.14763,0.130653,0.642197,4.69462,1.46538,7.21413,3.58636,2.01154,1.15377,0.179858,0.0894129,0.0904451236128807,,0.268274,0.308061,0.698651,4.63792,30.100000000000005,3.7625000000000006,31,3.875,-0.0336819,0.0305163,3.33845,-1.76138,1.31776,0,3.33845,1.76138,3.24299,999,27,NL,Michael Darrell-Hicks,690382,31501,31501
SEA,Mariners,0.0906936,0.368611,0,5.5972,0.00542609,0.667199,0,5.85555,25.4704,5.51241,3.18035,2.92592,0.829629,5.1889,2.4981,0.184932,0.420215,4.49715,1.36802,7.97536,3.83959,2.07714,1.27514,0.203723,0.0980787,0.10564417392015457,,0.244431,0.28323,0.705233,4.69986,24.500000000000007,4.083333333333335,25,4.166666666666667,-0.0343816,-0.0120388,0.935988,0.515317,1.37988,0,0.935988,-0.515317,3.16016,999,11,AL,Guillo Zuñiga,670871,19588,19588
DET,Tigers,1.03689,1.27209,0.163993,23.5341,0.279157,1.6511,0.586444,24.7974,108.513,22.1242,12.6474,11.6356,3.0067,24.154,13.2541,0.295644,0.974825,4.22305,1.42669,8.76651,4.81047,1.82238,1.09126,0.22259,0.122143,0.10044782608747482,,0.234653,0.284809,0.72928,4.48471,104.89999999999999,4.196,100,4,-0.0348829,-0.00872887,1.79734,0.827105,1.03658,0,1.79734,-0.827105,3.6179,999,6,AL,Konnor Pilkington,663455,21453,21453
CHC,Cubs,0.720869,1.31443,0,18.5672,0,0.828791,0.401382,20.3747,89.1207,18.714,10.853,9.98478,2.55453,19.8184,10.0278,0.378006,1.08853,4.41052,1.41066,8.75428,4.4295,1.97636,1.1284,0.222377,0.112519,0.10985855758190155,,0.239909,0.290474,0.710846,4.45642,72.69999999999999,3.6349999999999993,72,3.6,-0.0352726,-0.0558626,2.05401,-0.659457,1.10632,0,2.05401,0.659457,3.5249,999,17,NL,Gavin Hollowell,668970,25427,25427
NYY,Yankees,0.820018,1.57032,0,22.201,0.0174009,1.73577,1.08842,24.4298,105.321,24.2699,13.5632,12.4782,3.48856,20.9107,8.69642,0.405434,1.26424,4.59698,1.34943,7.70354,3.20378,2.40452,1.28519,0.198542,0.0825704,0.11597143113613129,,0.254506,0.292854,0.690936,4.5028,98.30000000000001,4.095833333333334,101,4.208333333333333,-0.0354225,-0.147986,1.61136,-1.38991,1.07072,0,1.61136,1.38991,3.57237,999,9,AL,Angel Chivilli,683409,26790,26790
LAA,Angels,0.802042,0.926769,0.319466,14.1767,0,0.687362,0,16.1854,72.4342,16.6163,9.37928,8.62893,1.8603,12.6847,7.86629,0.420061,0.852239,4.79819,1.51263,7.05343,4.37411,1.61254,1.03443,0.175121,0.108599,0.06652146577835083,,0.260788,0.300097,0.690337,4.67789,52.60000000000001,3.2875000000000005,57,3.5625,-0.0357152,-0.0667104,0.894364,-0.821468,1.12459,0.23361,0.894364,0.821468,3.50055,999,1,AL,Walbert Urena,700712,sa3018298,sa3018298
COL,Rockies,0.611611,1.68122,1.22903,17.2915,0,1.00658,0,24.0542,107.017,23.7556,15.3569,14.1283,4.05588,22.7478,11.7334,0.389672,1.53048,5.28618,1.47537,8.51121,4.39009,1.93873,1.51753,0.212562,0.10964,0.10292234271764755,,0.253384,0.294247,0.67533,5.08998,74.00000000000003,3.0833333333333344,76,3.1666666666666665,-0.0357637,0.00568654,2.22538,-2.32187,0.945456,0.322362,2.22538,2.32187,3.73939,999,19,NL,Carson Palmquist,687223,31612,31612
NYY,Yankees,0.985787,1.52137,0,24.5873,0,1.86698,0,27.0029,117.09,26.7813,15.1279,13.9177,3.56129,22.0312,10.1637,0.684799,1.56626,4.63874,1.36819,7.34295,3.38755,2.16763,1.18697,0.188157,0.086803,0.10135377198457718,,0.254189,0.291097,0.682653,4.52107,96.40000000000002,3.5703703703703713,99,3.6666666666666665,-0.0368345,-0.0906189,1.52009,-1.0115,1.01526,0,1.52009,1.0115,3.64632,999,9,AL,Cade Winquest,685464,sa3020805,sa3020805
TEX,Rangers,2.49236,3.11511,0,54.2942,3.59489,11.1221,1.21822,61.7371,267.294,56.9878,32.6752,30.0612,7.2994,53.7847,27.5733,1.57251,3.6672,4.38231,1.3697,7.8407,4.01962,1.95061,1.0641,0.201219,0.103157,0.09806203097105026,,0.241419,0.283983,0.697935,4.44787,300.49999999999994,4.846774193548386,295,4.758064516129032,-0.0369697,-0.156043,2.49381,1.34895,0.627303,0,2.49381,-1.34895,4.1636,999,13,AL,Cole Winn,668390,22113,22113
WSN,Nationals,0.428395,0.376531,0.240525,8.0791,0,0.975114,0,11.8865,51.7356,12.151,6.97932,6.42098,1.58341,9.11983,4.48128,0.171508,0.51369,4.86172,1.39925,6.90518,3.39305,2.03509,1.19889,0.176277,0.0866189,0.08965861797332764,,0.259965,0.293238,0.669622,4.59305,40.000000000000014,3.3333333333333344,41,3.4166666666666665,-0.0383539,-0.0665838,2.39713,-2.97099,1.25312,0,2.39713,2.97099,3.32918,999,24,NL,Shinnosuke Ogasawara,829272,35324,35324
CHC,Cubs,0.729835,0.651183,0.0518889,8.79994,0.0549213,0.816324,0,9.46225,41.7961,9.1343,5.35538,4.92695,1.261,8.49578,4.74124,0.152584,0.385433,4.68626,1.46641,8.08074,4.50962,1.79189,1.19939,0.203267,0.113437,0.08982984721660614,,0.249098,0.29255,0.703556,4.69728,35.90000000000001,3.9888888888888903,37,4.111111111111111,-0.0391752,-0.0302225,0.890926,-1.23301,1.25347,0,0.890926,1.23301,3.32871,999,17,NL,Corbin Martin,656686,19884,19884
MIA,Marlins,0.494436,0.989242,0,12.1616,0,0.972007,0,12.9558,57.2762,12.3209,7.24184,6.6625,1.6079,11.4818,5.99316,0.335859,1.26071,4.62822,1.41357,7.97601,4.16326,1.91581,1.11696,0.200463,0.104636,0.09582687169313431,,0.246307,0.290067,0.689299,4.65575,45.39999999999999,3.4923076923076914,44,3.3846153846153846,-0.0393202,-0.00401654,0.647469,0.588658,1.22928,0,0.647469,-0.588658,3.36096,999,20,NL,Josh Ekness,694795,sa3023204,sa3023204
COL,Rockies,0.158776,0.869411,0.474257,11.9798,0,0.994938,0.0305966,14.896,64.814,16.493,9.24914,8.50921,2.74172,10.7739,4.49857,0.258243,0.475068,5.14116,1.40921,6.50947,2.71799,2.39496,1.65652,0.166228,0.0694074,0.09682060778141022,,0.275616,0.296845,0.684563,5.083,46.49999999999999,3.0999999999999996,50,3.3333333333333335,-0.0398991,0.00111836,0.818843,1.15249,1.21253,0.0063137,0.818843,-1.15249,3.38329,999,19,NL,Valente Bellozo,678368,23899,23899
SEA,Mariners,0.693996,0.94605,0,16.4764,0,1.05417,0,17.9804,77.9205,17.6672,9.39165,8.64032,2.03285,14.6194,7.15714,0.296586,0.773113,4.32486,1.38063,7.31764,3.58246,2.04263,1.01753,0.187619,0.0918518,0.09576714038848877,,0.252424,0.293118,0.702177,4.30191,71.80000000000003,3.9888888888888903,74,4.111111111111111,-0.04023,-0.0360877,1.38139,-1.37496,1.18417,0,1.38139,1.37496,3.42111,999,11,AL,Cole Wilcox,677961,27481,27481
CIN,Reds,0.511955,0.516727,0,5.68934,0,0,0,7.62259,32.8304,8.37332,4.17182,3.83807,1.45423,5.35254,2.27534,0,0,4.53162,1.39699,6.31975,2.6865,2.35241,1.71701,0.163036,0.0693059,0.09373025596141815,,0.27404,0.291351,0.752007,5.10637,30.100000000000005,3.7625000000000006,31,3.875,-0.0412875,0.042046,0.83938,0.232634,1.32864,0,0.83938,-0.232634,3.22847,999,18,NL,Sam Benschoter,680397,sa3017639,sa3017639
CHC,Cubs,0.596314,0.427315,0,13.0869,0,1.16459,0,13.6058,59.4473,12.3845,7.5552,6.95079,1.94241,13.4268,6.75849,0.2423,0.711342,4.59781,1.40697,8.88156,4.47061,1.98666,1.28487,0.22586,0.113689,0.11217166483402252,,0.238266,0.285237,0.705555,4.66442,53.800000000000026,3.8428571428571447,50,3.5714285714285716,-0.0417262,-0.0694943,1.04749,-1.79915,1.20467,0,1.04749,1.79915,3.39377,999,17,NL,Jack Neely,680891,30106,30106
PIT,Pirates,0.494336,0.875101,0.0762189,13.109,0,0.895505,1.40555,14.2414,61.1524,14.4583,7.88844,7.25736,2.14472,11.7252,4.52991,0.167678,0.721587,4.58635,1.33331,7.40987,2.86272,2.58841,1.35537,0.191738,0.0740757,0.11766231060028076,,0.258642,0.292965,0.694361,4.5525,52.6,3.757142857142857,54,3.857142857142857,-0.0417281,-0.0460468,0.789899,-0.370994,1.24386,0,0.789899,0.370994,3.34152,999,27,NL,Chris Devenski,606965,12763,12763
PHI,Phillies,0.603122,1.11969,0,19.1809,0.00606683,1.21299,0.730862,19.9518,86.5052,18.9584,11.1532,10.2609,2.9669,17.8854,8.49142,0.553728,0.995806,4.62857,1.37581,8.06788,3.83038,2.10629,1.33833,0.206755,0.0981607,0.10859423875808716,,0.246155,0.28472,0.699543,4.70194,74.69999999999999,3.7349999999999994,74,3.7,-0.0427035,-0.0262871,0.98964,-0.18037,1.12792,0,0.98964,0.18037,3.49611,999,26,NL,Génesis Cabrera,650893,17490,17490
SDP,Padres,0.942064,1.14624,0,26.0332,0,2.21434,0.613256,28.9829,126.243,27.7782,16.2497,14.9497,4.18121,25.2192,11.9298,0.442325,2.19458,4.64232,1.37005,7.83126,3.70453,2.11397,1.29838,0.199767,0.0944987,0.10526850074529648,,0.247758,0.28527,0.692918,4.7323,108.60000000000004,3.744827586206898,109,3.7586206896551726,-0.0432234,-0.0860406,1.97386,0.192971,0.97829,0,1.97386,-0.192971,3.69561,999,29,NL,Alek Jacob,689690,29628,29628
ATL,Braves,2.08932,2.00318,0,28.9988,0,4.28488,1.05371,30.4139,134.419,26.7755,15.5398,14.2966,3.52408,31.8372,17.461,0.750928,1.67767,4.23062,1.45448,9.42116,5.167,1.82333,1.04283,0.236851,0.1299,0.10695084929466248,,0.232265,0.290938,0.730143,4.43568,125.60000000000001,4.1866666666666665,121,4.033333333333333,-0.0435815,-0.00783881,1.43872,-0.812752,0.846128,0,1.43872,0.812752,3.87183,999,16,NL,Daysbel Hernández,678226,20271,20271
CHW,White Sox,1.1044,1.32986,0,25.009,0,1.36768,0,26.2314,116.203,23.5601,14.0761,12.95,3.26204,26.9747,15.1912,0.619827,1.11783,4.44315,1.47729,9.25501,5.2121,1.77568,1.1192,0.232135,0.13073,0.10140463709831238,,0.235852,0.291401,0.721825,4.56031,103.1,3.965384615384615,101,3.8846153846153846,-0.0469985,-0.0421408,1.75493,-0.263582,0.944647,0,1.75493,0.263582,3.74047,999,4,AL,Prelander Berroa,672860,22932,22932
