Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Zach Cole","HOU",83.129,327.763,295.015,59.6179,35.5091,11.6773,2.33818,10.0934,38.3469,32.752,26.2824,1.58704,130.874,4.37497,1.70877,0.382079,3.67083,7.39384,1.74402,0.202084,0.0801871,0.399294,0.200822,0.27575,0.360157,0.277654,0.635907,0.158073,6.31215,0.317961,,0.33823,29.3071,-9.42066,76.3846,0.33823,0.94,-8.784559845924377,-0.6775127053260803,0.186106,741.780029296875,,,,,,,278.9,3.360240963,278.9,3.360240963,,,,,,,,,,,,,,,,,,,"Zach Cole","31583",805904
"Masataka Yoshida","BOS",52.611,213.236,192.831,51.7318,36.296,9.92196,0.489101,5.02472,23.8375,24.6215,15.2082,0.680694,26.8434,3.23999,1.61604,0.34084,5.56476,1.79848,0.579323,0.268275,0.0713211,0.125886,0.566554,0.329646,0.402975,0.319712,0.732621,0.1347,3.48524,0.287289,,-0.234456,26.3479,1.15244,100.585,-0.234456,-0.01,-0.08740167319774628,-5.433479556813836,0.18604,747.6699829101562,,,,,,,229.2,4.324528301,229.2,4.324528301,,,,,,,,,,,,,,,,,,,"Masataka Yoshida","31837",807799
"Owen Caissie","MIA",113.884,422.553,380.267,86.1584,55.7784,18.6054,0.975307,10.7993,43.2046,44.5621,36.2216,1.18737,134.636,3.06701,2.16684,0.830456,6.55032,4.67433,1.09737,0.226573,0.0857209,0.318625,0.269034,0.297463,0.365828,0.291297,0.663292,0.139255,4.00577,0.317973,,-0.13429,42.4632,-7.46467,83.7918,-0.13429,1.83,-8.251558050513268,-4.028230547904968,0.181978,565.9400024414062,,,,,,,389.5,3.416666666,389.5,3.416666666,,,,,,,,,,,,,,,,,,,"Owen Caissie","27496",683357
"Jahmai Jones","DET",42.256,138.354,121.651,29.6414,18.2742,6.4929,0.328678,4.5456,17.5291,15.0038,12.9019,0.124279,32.5296,2.07679,0.861807,0.862152,2.21149,3.0083,0.870065,0.243659,0.0932531,0.235119,0.396622,0.324529,0.414533,0.323013,0.739062,0.170874,4.63853,0.293731,,0.0266487,17.4662,1.11857,106.805,0.0266487,0,1.1362435389310122,-4.173432350158691,0.176462,999,,,,,,,158.3,3.769047619,158.3,3.769047619,,,,,,,,,,,,,,,,,,,"Jahmai Jones","18872",663330
"Dom Keegan","TBR",16.948,68.549,62.6231,14.2788,9.42905,2.9417,0.173132,1.73489,6.60749,7.67194,4.66861,0.112854,18.7466,0.692958,0.474646,0.0896749,1.19114,0.104581,0.0274288,0.228011,0.0681062,0.273478,0.249038,0.286891,0.363626,0.284766,0.650517,0.135615,2.64035,0.294345,,-0.0872142,6.52517,-1.57442,79.8264,-0.0872142,-0.23,-1.7171016484498978,1.0777160078287125,0.175973,999,,,,,,,60.9,3.582352941,60.9,3.582352941,,,,,,,,,,,,,,,,,,,"Dom Keegan","sa3020194",681371
"Ryan Bliss","SEA",27.173,100.656,91.2672,19.4818,12.984,3.82305,0.643824,2.03098,12.1857,7.94216,7.33383,0.105432,27.2324,0.950819,0.620357,0.48381,1.05504,5.99205,1.56024,0.213459,0.0728603,0.270549,0.269305,0.277187,0.336216,0.270684,0.613403,0.122756,7.08471,0.27866,,0.419752,8.43056,-3.46273,77.5391,0.419752,0.08,-2.2448935508728027,0.4993364065885544,0.175861,999,,,,,,,81.3,3.011111111,81.3,3.011111111,,,,,,,,,,,,,,,,,,,"Ryan Bliss","29547",669208
"Curtis Mead","CHW",27.696,100.971,92.413,22.2105,14.8167,4.63579,0.209152,2.54879,10.5748,10.3767,6.11745,0.208122,20.8485,1.62316,0.697456,0.11989,1.63425,1.37483,0.499416,0.240339,0.0605862,0.20648,0.293424,0.296983,0.377771,0.294714,0.674754,0.137431,3.96868,0.282037,,-0.0770964,10.4269,-1.50357,87.3041,-0.0770964,-0.09,-1.5879811868071556,-0.17548149824142456,0.175138,999,,,,,,,99.8,3.564285714,99.8,3.564285714,,,,,,,,,,,,,,,,,,,"Curtis Mead","23986",678554
"Tyrone Taylor","NYM",75.502,281.363,259.219,58.9705,38.1405,12.077,2.29219,6.46084,31.9561,26.1893,14.2836,0.434382,64.6892,4.75164,1.87469,1.23438,3.21354,7.59882,2.01134,0.227493,0.0507658,0.229914,0.220804,0.278464,0.366542,0.280945,0.645006,0.139048,6.2823,0.276449,,0.321498,25.9099,-7.3353,81.3424,0.321498,0.53,-5.90032759308815,-1.770432949066162,0.172934,999,,,,,,,240.6,3.165789473,240.6,3.165789473,,,,,,,,,,,,,,,,,,,"Tyrone Taylor","13675",621438
"Mark Vientos","NYM",105.745,434.961,397.265,92.4337,57.4882,17.2305,0.600474,17.1145,47.7736,55.1847,30.2834,0.747963,114.749,3.49727,3.49568,0.419272,8.10284,0.713299,0.296568,0.232675,0.0696232,0.263815,0.263909,0.290454,0.408314,0.302146,0.698768,0.175639,2.19598,0.280104,,-0.576379,47.5415,-3.85245,95.866,-0.576379,-0.05,-2.7075098156929016,-10.074328232556581,0.172849,628.0499877929688,,,,,,,433.9,4.093396226,433.9,4.093396226,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Alex Verdugo","SDP",33.146,126.929,115.001,28.5244,19.7865,6.08966,0.126752,2.52152,13.3451,13.1138,9.84044,0.206925,18.8948,0.825588,0.936221,0.326133,2.88067,0.609428,0.226766,0.248037,0.0775271,0.148861,0.520803,0.309554,0.368973,0.298106,0.678528,0.120936,2.79694,0.275103,,-0.170651,13.4571,-1.54053,93.5363,-0.170651,0,-1.1430376917123795,-1.3991291522979736,0.171966,999,,,,,,,127.9,3.875757575,127.9,3.875757575,,,,,,,,,,,,,,,,,,,"Alex Verdugo","17027",657077
"Leody Taveras","BAL",24.39,92.032,84.4241,20.062,13.3392,3.59356,0.412039,2.71716,11.465,9.02684,6.02065,0.169055,20.2012,0.281476,0.703188,0.602582,1.17791,3.78304,0.890711,0.237634,0.0654191,0.219502,0.298034,0.288355,0.386514,0.292656,0.674869,0.148881,6.16111,0.278816,,0.263297,9.35003,-1.52426,87.5878,0.263297,-0.38,-1.0830569565296173,-0.41421717777848244,0.170894,999,,,,,,,90.6,3.775,90.6,3.775,,,,,,,,,,,,,,,,,,,"Leody Taveras","18900",665750
"Emmanuel Rodriguez","MIN",17.784,71.327,61.1476,13.0826,8.2812,2.53659,0.466206,1.79865,8.77411,6.24588,9.09311,0.148707,23.8662,0.601435,0.383886,0.100974,0.932445,1.78662,0.307834,0.213952,0.127485,0.334603,0.381003,0.319787,0.358928,0.302567,0.678716,0.144976,6.16618,0.31461,,0.113573,7.82045,-0.607387,92.2128,0.113573,0,-0.5410767793655396,-0.27444446086883545,0.167735,999,,,,,,,73.1,4.061111111,73.1,4.061111111,,,,,,,,,,,,,,,,,,,"Emmanuel Rodriguez","sa3014693",691181
"Elias Díaz","KCR",22.933,82.076,74.5134,16.0379,10.7308,2.9178,0,2.38931,7.76057,9.35251,5.45763,0.0956982,19.5886,0.540971,0.468446,0.360601,1.64165,0.153863,0.0735798,0.215235,0.0664948,0.238664,0.278613,0.272121,0.350589,0.273082,0.62271,0.135355,1.93615,0.257501,,-0.10917,7.03419,-2.66372,69.6431,-0.10917,0.09,-3.045783184468746,1.859521597623825,0.167655,999,,,,,,,60.1,2.613043478,60.1,2.613043478,,,,,,,,,,,,,,,,,,,"Elias Diaz","11680",553869
"Nelson Velázquez","STL",41.565,161.713,146.384,33.4245,20.0725,6.81793,0.431454,6.10264,18.1454,19.8516,12.5364,0.569568,42.8734,1.44067,1.15663,0.195431,2.26358,2.05306,0.748845,0.228335,0.0775224,0.26512,0.292404,0.293476,0.405873,0.302459,0.699349,0.177538,4.11197,0.277198,,-0.117077,17.7164,-1.39121,94.9273,-0.117077,-0.48,-1.0893220230937004,-2.689387768507004,0.163856,999,,,,,,,158.5,3.773809523,158.5,3.773809523,,,,,,,,,,,,,,,,,,,"Nelson Velazquez","23359",676369
"Anthony Santander","TOR",27.681,116.653,103.788,23.13,13.1486,4.35359,0.146029,5.48178,13.7632,15.6094,10.5966,0.348108,25.5486,1.28356,0.875618,0.10951,1.71939,0.304056,0.100566,0.222859,0.0908383,0.219014,0.41476,0.300404,0.426072,0.313838,0.726476,0.203213,2.43655,0.239679,,-0.143306,13.8576,0.0741474,101.339,-0.143306,0,0.040751874446868896,-2.45626163482666,0.163649,744.6099853515625,,,,,,,119.4,4.264285714,119.4,4.264285714,,,,,,,,,,,,,,,,,,,"Anthony Santander","14551",623993
"Leo De Vries","ATH",8.032,30.846,27.7955,6.79895,3.86,1.59478,0.167392,1.17677,3.85098,3.79804,2.46531,0.157119,6.97788,0.281044,0.240625,0.0635634,0.354187,0.570545,0.104044,0.244606,0.0799233,0.226217,0.353304,0.310089,0.441037,0.322102,0.751127,0.196431,5.36111,0.282785,,0.0289252,3.87127,0.226578,103.609,0.0289252,0,0.16011780314147472,0.3718518316745758,0.163049,999,,,,,,,34.3,4.2875,34.3,4.2875,,,,,,,,,,,,,,,,,,,"Leo De Vries","sa3023363",815888
"Chris Taylor","LAA",42.644,149.053,132.66,28.5879,18.6151,5.66117,0.617295,3.69431,16.638,14.215,12.5441,0.0805959,47.5503,2.07676,0.86827,0.366458,1.81436,3.34866,1.03395,0.215498,0.0841588,0.319016,0.263808,0.291658,0.351022,0.284576,0.64268,0.135525,5.21914,0.302534,,0.0274287,14.1653,-3.44646,80.1971,0.0274287,0,-3.461190888658166,-2.1322000165469035e-8,0.162002,999,,,,,,,138,3.209302325,138,3.209302325,,,,,,,,,,,,,,,,,,,"Chris Taylor","13757",621035
"Ryan Ritter","COL",59.358,227.681,205.269,50.0827,34.7673,10.1534,1.51702,3.64499,24.807,20.4192,15.3787,0.464478,62.1285,3.64272,1.40674,1.98376,4.11048,3.88573,1.06074,0.243986,0.0675449,0.272875,0.24753,0.306181,0.361502,0.293759,0.667682,0.117516,5.44044,0.329574,,-0.00927521,23.3353,-3.56699,73.1666,-0.00927521,0.65,-7.250252972356975,1.251954972743988,0.161317,999,,,,,,,214.8,3.640677966,214.8,3.640677966,,,,,,,,,,,,,,,,,,,"Ryan Ritter","31500",690022
"Luis Rengifo","MIL",107.127,425.854,391.745,94.0167,70.4565,15.641,2.12058,5.79857,43.4286,38.7977,26.3381,0.410945,76.875,3.85631,2.76687,1.14785,8.27646,12.2875,4.05415,0.239995,0.0618477,0.18052,0.342609,0.292464,0.335153,0.27726,0.627617,0.0951586,5.27812,0.282897,,0.1355,37.9418,-12.3761,76.272,0.1355,-2.45,-11.840613588690758,-0.796805739402771,0.156625,624.8099975585938,,,,,,,350.2,3.272897196,350.2,3.272897196,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Mike Tauchman","NYM",45.993,173.678,150.736,34.0513,23.0997,6.54729,0.0777411,4.32659,19.007,17.319,19.8536,0.110994,39.4476,1.76305,0.983602,0.341871,3.38996,1.10005,0.489391,0.2259,0.114313,0.22713,0.50329,0.321156,0.356477,0.302747,0.677633,0.130576,2.63475,0.275368,,-0.274874,19.0679,-1.45354,96.2776,-0.274874,-0.41,-1.0410983860492706,-3.207322984933853,0.156527,999,,,,,,,165.2,3.591304347,165.2,3.591304347,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Luis Matos","SFG",47.302,180.297,167.555,41.7074,27.5832,8.47535,0.526126,5.12274,20.1783,20.0542,9.05177,0.330228,25.0328,1.63095,1.46901,0.590362,2.98887,2.96127,0.969956,0.248918,0.0502048,0.138842,0.361596,0.291532,0.397501,0.297863,0.689033,0.148583,4.30728,0.263449,,-0.0553994,19.0796,-2.22391,92.0241,-0.0553994,-0.89,-1.7597660385072231,-2.714922785758972,0.155908,999,,,,,,,179,3.808510638,179,3.808510638,,,,,,,,,,,,,,,,,,,"Luis Matos","26467",682641
"Max Schuemann","NYY",20.304,69.342,61.1252,13.5765,9.6729,2.49635,0.229377,1.1779,7.52922,5.37877,5.91572,0.0705069,15.5964,1.18656,0.519969,0.594598,1.19815,1.83281,0.523843,0.22211,0.0853122,0.22492,0.379301,0.300794,0.328266,0.281359,0.62906,0.106156,5.12356,0.276318,,0.0417605,6.40885,-1.78444,79.49,0.0417605,0.04,-1.6344758607447147,0.7711111083626747,0.15585,999,,,,,,,54.6,2.73,54.6,2.73,,,,,,,,,,,,,,,,,,,"Max Schuemann","24488",680474
"Christopher Morel","MIA",92.432,352.666,314.919,69.9216,40.159,14.6182,1.07628,14.0681,42.0243,44.0353,31.2892,0.662021,106.858,3.69043,2.28849,0.47854,5.11843,7.38983,2.44349,0.22203,0.0887218,0.303001,0.29281,0.297856,0.4093,0.307087,0.707156,0.18727,4.73623,0.284558,,-0.0143556,39.9613,-1.70888,94.6085,-0.0143556,-0.51,-2.2678977577015758,-7.971272230148315,0.152866,999,,,,,,,370.5,4.027173913,370.5,4.027173913,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"Justyn-Henry Malloy","TBR",35.74,130.041,113.257,26.5602,17.5514,5.18019,0.236278,3.59227,14.3486,14.284,14.3016,0.0665784,34.4899,1.47423,0.872815,0.135584,2.16956,0.81998,0.31796,0.234513,0.109978,0.265223,0.414662,0.325899,0.379578,0.312496,0.705477,0.145065,3.12247,0.302021,,-0.185791,15.3064,-0.0589844,98.9287,-0.185791,-0.38,-0.3499915599822998,-2.66496479511261,0.149463,999,,,,,,,137.2,3.811111111,137.2,3.811111111,,,,,,,,,,,,,,,,,,,"Justyn-Henry Malloy","29606",669234
"DJ LeMahieu",,30.349,106.673,95.7188,22.5868,17.0771,3.47529,0.231552,1.80282,10.8912,9.75976,9.64691,0.0665021,23.0803,0.435304,0.58383,0.288186,2.96639,0.336734,0.156696,0.23597,0.0904344,0.216365,0.417971,0.307083,0.333619,0.285923,0.640702,0.0976492,2.73013,0.291012,,-0.175681,10.2544,-2.34987,81.1225,-0.175681,0,-2.555720940232277,0.3919495642185211,0.147995,999,,,,,,,90.3,3.01,90.3,3.01,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Dylan Moore","PHI",45.796,163.518,144.243,30.1329,17.8445,6.02753,0.577216,5.68368,21.4102,16.8671,14.6165,0.158454,49.1174,3.19237,1.0463,0.354196,1.38059,8.31065,2.67651,0.208904,0.0893879,0.300379,0.297584,0.293945,0.376906,0.29514,0.670851,0.168002,6.50833,0.270193,,0.33173,16.9425,-2.3784,86.1552,0.33173,-0.23,-2.3514294624328613,-1.6434568017721176,0.147882,999,,,,,,,164.3,3.57173913,164.3,3.57173913,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Nacho Alvarez Jr.","ATL",15.341,52.718,47.4861,11.4177,8.34508,1.93706,0.216811,0.918722,5.73166,4.80711,4.0022,0.131435,10.9901,0.80883,0.279871,0.140955,1.03857,0.695253,0.281927,0.240442,0.0759171,0.208469,0.364165,0.308665,0.348407,0.291062,0.657072,0.107965,4.46511,0.292798,,-0.062388,5.28768,-0.941356,84.5009,-0.062388,0.01,-1.030796192586422,0.7202314827591181,0.147675,999,,,,,,,46.7,3.113333333,46.7,3.113333333,,,,,,,,,,,,,,,,,,,"Nacho Alvarez Jr.","31765",805373
"Jack Suwinski","LAD",36.881,125.433,109.992,22.7739,12.9743,4.53267,0.532177,4.73477,16.123,14.7703,13.0355,0.468192,38.8639,1.32768,0.831008,0.247214,1.53692,2.37142,0.695245,0.207051,0.103924,0.309838,0.335414,0.296656,0.387077,0.298772,0.683733,0.180026,5.45148,0.268344,,0.0121862,13.3663,-1.45459,90.7627,0.0121862,0,-1.3610696913674474,-1.382638931274414,0.146253,999,,,,,,,129,3.486486486,129,3.486486486,,,,,,,,,,,,,,,,,,,"Jack Suwinski","22244",669261
"Esteury Ruiz","MIA",33.319,105.451,95.2207,22.35,15.8364,3.97184,0.68236,1.85943,13.6052,7.87325,6.81126,0.108248,24.7363,2.15182,0.631917,0.60627,1.36679,8.76074,1.90174,0.234718,0.0645917,0.234576,0.275355,0.298744,0.349345,0.286564,0.648089,0.114627,7.66931,0.295863,,0.81035,10.1918,-2.26806,80.5497,0.81035,-0.56,-1.6205742359161377,-0.4865454360842705,0.143366,744.8800048828125,,,,,,,102.8,3.115151515,102.8,3.115151515,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Mickey Gasper","BOS",12.771,38.032,33.7808,7.74591,5.33777,1.55459,0.0830711,0.770476,3.79201,3.81934,3.26695,0.0916077,7.1941,0.622593,0.265129,0.0965735,0.725064,0.286319,0.0879635,0.229299,0.0859,0.189159,0.454115,0.306717,0.348662,0.29075,0.655379,0.119363,3.37613,0.267449,,-0.0390698,3.80503,-0.68874,80.6346,-0.0390698,0.01,-0.9071259833872318,0.9954166505485773,0.14296,999,,,,,,,38,2.923076923,38,2.923076923,,,,,,,,,,,,,,,,,,,"Mickey Gasper","24759",681508
"Aidan Miller","PHI",13.88,54.987,49.4261,11.2516,7.4641,2.34614,0.169627,1.27175,6.4744,5.22948,4.49086,0.0416092,14.4101,0.665285,0.32588,0.0788653,0.765868,2.25049,0.340734,0.227645,0.0816713,0.262064,0.311646,0.298822,0.359167,0.290532,0.657989,0.131522,5.9408,0.292921,,0.227521,5.49162,-1.00551,82.9986,0.227521,0,-0.8804782778024673,0.4283950626850128,0.14092,999,,,,,,,46.6,3.328571428,46.6,3.328571428,,,,,,,,,,,,,,,,,,,"Aidan Miller","sa3022609",805795
"Jon Berti",,39.262,136.453,124.361,29.9681,23.1855,4.96367,0.701525,1.11744,15.6481,9.50809,9.28932,0.166781,30.3389,1.16299,0.704889,0.81624,2.72249,6.57176,1.69899,0.240976,0.0680771,0.222339,0.306186,0.298265,0.319128,0.274909,0.617392,0.0781515,6.23601,0.308201,,0.39762,11.8969,-4.22605,73.5568,0.39762,-0.18,-3.8670240342617035,0.6172303557395935,0.140001,999,,,,,,,111.3,2.853846153,111.3,2.853846153,,,,,,,,,,,,,,,,,,,"Jon Berti","12037",542932
"Alex Freeland","LAD",18.227,69.752,62.0866,13.529,8.93253,2.67224,0.191583,1.73263,8.327,6.88287,6.41669,0.120844,19.1905,0.690053,0.429205,0.129465,1.08655,1.45978,0.470493,0.217905,0.0919929,0.275125,0.334368,0.296394,0.350837,0.286513,0.647232,0.132932,4.94983,0.283616,,-0.00580737,6.73858,-1.50316,82.3646,-0.00580737,0.12,-1.4637356726452708,0.4816467985510826,0.136953,999,,,,,,,66.8,3.711111111,66.8,3.711111111,,,,,,,,,,,,,,,,,,,"Alex Freeland","31665",690976
"Luis Urías","ARI",20.34,78.885,69.7608,16.0207,11.21,2.93263,0.147212,1.73083,8.22403,8.25518,6.76427,0.0438048,13.9412,1.58408,0.596718,0.10956,1.60128,0.433006,0.19693,0.229652,0.0857485,0.176728,0.485201,0.309622,0.350343,0.293841,0.659965,0.120692,3.13981,0.26131,,-0.122874,8.09027,-1.2306,85.8915,-0.122874,-0.17,-1.4419504776597023,0.14388887584209442,0.135714,999,,,,,,,74.1,3.705,74.1,3.705,,,,,,,,,,,,,,,,,,,"Luis Urias","16622",649966
"Nolan Jones","CLE",27.154,102.397,89.8571,20.1947,13.3818,3.89762,0.349966,2.56531,11.6565,9.90412,10.7951,0.415635,29.505,0.910453,0.598705,0.235647,1.6868,2.17899,0.607375,0.224742,0.105424,0.288144,0.365874,0.312253,0.361553,0.297837,0.673807,0.136811,4.96619,0.301948,,0.0241922,10.8338,-1.26517,90.8972,0.0241922,0,-1.074394440278411,-1.1287147998809814,0.135178,999,,,,,,,98.8,3.659259259,98.8,3.659259259,,,,,,,,,,,,,,,,,,,"Nolan Jones","20529",666134
"Luke Maile","KCR",32.913,99.051,87.2164,18.2192,12.8774,3.51306,0.0586703,1.77002,9.42621,8.79624,8.54147,0.0521979,27.8667,1.37828,0.58579,0.699588,1.79291,0.915111,0.363592,0.208896,0.086233,0.281336,0.306512,0.287949,0.311406,0.269543,0.599355,0.102509,3.30925,0.282799,,-0.11603,8.20438,-3.49926,67.205,-0.11603,0,-3.9446201473474503,1.8197200298309326,0.131397,999,,,,,,,76.1,2.306060606,76.1,2.306060606,,,,,,,,,,,,,,,,,,,"Luke Maile","13355",571912
"Starling Marte","KCR",62.116,254.169,230.706,59.7711,42.761,10.6597,0.707749,5.64272,30.5853,25.825,15.6921,0.252941,52.283,4.50115,1.5186,1.75123,5.67549,7.60885,2.54139,0.259079,0.061739,0.205702,0.300139,0.316794,0.384795,0.307825,0.701589,0.125716,5.23117,0.31055,,0.0670938,28.9527,-1.0793,93.5762,0.0670938,-0.48,-1.8572824895381927,-5.617007225751877,0.130325,999,,,,,,,268.8,4.33548387,268.8,4.33548387,,,,,,,,,,,,,,,,,,,"Starling Marte","9241",516782
"CJ Kayfus","CLE",67.205,259.694,233.097,53.9748,34.7567,11.0803,1.47076,6.66706,28.6303,26.5841,21.097,0.29167,73.307,3.26612,1.63733,0.596805,4.04106,2.74217,0.760928,0.231556,0.0812381,0.282282,0.28779,0.30235,0.377516,0.298296,0.679866,0.145961,4.61871,0.305685,,-0.151545,27.573,-3.11183,91.2136,-0.151545,-0.47,-2.8408965319395065,-4.835527151823044,0.1291,999,,,,,,,247.7,3.697014925,247.7,3.697014925,,,,,,,,,,,,,,,,,,,"CJ Kayfus","33704",692216
"Maximo Acosta","MIA",22.736,82.532,75.9344,17.796,12.0613,3.63663,0.352798,1.74531,9.04168,7.92841,5.08409,0.0621912,20.4511,0.727414,0.526255,0.259803,1.30663,2.88041,0.760575,0.23436,0.0616014,0.247796,0.248598,0.286944,0.360497,0.283525,0.647441,0.126137,5.75492,0.295787,,0.147033,7.77302,-1.97877,78.4677,0.147033,-0.21,-1.9592051953077316,0.45274345576763153,0.126806,999,,,,,,,76.1,3.308695652,76.1,3.308695652,,,,,,,,,,,,,,,,,,,"Maximo Acosta","27963",691185
"Kyle Farmer","ATL",23.16,87.651,79.6855,18.8918,12.923,3.47976,0.284034,2.20503,9.46412,9.31597,5.19201,0.042807,19.3827,1.72172,0.618805,0.140361,1.69368,0.738912,0.333481,0.23708,0.059235,0.221135,0.267868,0.295874,0.370893,0.292588,0.666767,0.133813,3.87711,0.284192,,-0.119457,8.90015,-1.45649,85.5467,-0.119457,-0.2,-1.6209283992648125,-0.08086421340703964,0.124246,999,,,,,,,76.8,3.339130434,76.8,3.339130434,,,,,,,,,,,,,,,,,,,"Kyle Farmer","14813",571657
"Jake Bauers","MIL",83.778,304.558,265.654,54.7614,32.1587,10.5851,0.943779,11.0739,34.8519,37.0108,34.3728,0.738389,93.6597,2.54356,1.61321,0.374054,3.4027,7.12876,2.18614,0.206138,0.112861,0.307527,0.366996,0.301389,0.378144,0.299168,0.679534,0.172006,4.97679,0.26879,,0.0793537,32.5519,-3.434,91.2792,0.0793537,-0.34,-3.068558841943741,-5.858349174261093,0.12337,999,,,,,,,301.7,3.591666666,301.7,3.591666666,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Brice Matthews","HOU",17.58,65.67,58.9852,12.3085,7.74325,2.30054,0.115479,2.14921,8.11483,6.44038,5.2923,0.0149373,22.4697,0.845908,0.334892,0.211737,0.774302,3.04854,0.441984,0.208671,0.0805893,0.34216,0.235531,0.281809,0.360898,0.283219,0.642707,0.152227,6.1027,0.292765,,0.337166,6.16862,-1.59079,80.2181,0.337166,0.16,-1.1939470171928406,0.1057407297194004,0.119915,744.8800048828125,,,,,,,56.5,3.138888888,56.5,3.138888888,,,,,,,,,,,,,,,,,,,"Brice Matthews","33280",694728
"Josh Rojas","KCR",15.93,60.908,54.1234,12.5427,8.41246,2.58721,0.245217,1.2978,6.77496,6.03238,5.69853,0.120609,13.4819,0.241367,0.481786,0.284365,0.991511,1.28594,0.429549,0.231742,0.0935596,0.221349,0.422679,0.30527,0.360542,0.293362,0.665811,0.128799,4.91851,0.282354,,-0.0126735,6.22292,-0.973832,83.6135,-0.0126735,0,-1.1890148082748055,0.24583332240581512,0.117984,999,,,,,,,56.8,3.55,56.8,3.55,,,,,,,,,,,,,,,,,,,"Josh Rojas","19734",668942
