Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATL,Braves,12.5661,0,33,33,0,0,,198,836.508,172.742,91.3794,83.6642,27.3151,221.288,69.397,2.54255,9.24164,3.80292,1.22292,10.0585,3.15441,3.18873,1.2416,0.264538,0.0829604,0.18157744407653809,,0.227931,0.285561,0.739388,3.88482,891.3,4.501515151515151,847,4.277777777777778,3.23456,3.27147,0,107.9800033569336,16,NL,Spencer Strider,675911,27498,27498
MIA,Marlins,12.1514,0,33,33,0,0,,198,821.997,187.423,94.1979,86.2447,23.8583,177.535,54.8911,2.49845,8.64275,3.92021,1.22381,8.06977,2.49505,3.23431,1.08447,0.21598,0.0667777,0.1492021232843399,,0.247109,0.293616,0.708987,3.87094,847.8,4.281818181818181,842,4.252525252525253,3.18697,2.95451,0,999,20,NL,Robby Snelling,702281,sa3020707,sa3020707
MIN,Twins,12.4436,0,33,33,0,0,,198,838.69,190.598,93.5563,85.6573,28.1947,191.372,47.5432,2.54918,8.53925,3.89351,1.20273,8.69874,2.16105,4.02523,1.28158,0.22818,0.0566874,0.1714925318956375,,0.243542,0.28844,0.727769,3.90299,835.2000000000002,4.218181818181819,837,4.2272727272727275,3.18611,2.95451,0,381.1300048828125,8,AL,Zebby Matthews,805673,31827,31827
SDP,Padres,12.1558,0,33,33,0,0,,198,818.38,183.714,93.361,85.4785,26.0588,184.454,52.0646,2.48745,8.51949,3.88539,1.1908,8.38428,2.36657,3.54279,1.18449,0.225389,0.0636191,0.16177022457122803,,0.242431,0.288068,0.714602,3.90083,852.0000000000001,4.303030303030304,837,4.2272727272727275,3.169,3.05967,0,302.9100036621094,29,NL,Joe Musgrove,605397,12970,12970
CHC,Cubs,12.7585,0,33,33,0,0,,198,845.855,172.891,90.663,83.0083,22.8118,214.551,82.7045,2.57096,9.75808,3.7731,1.29089,9.75231,3.75929,2.59419,1.0369,0.25365,0.0977762,0.15587352216243744,,0.229483,0.290835,0.737429,3.86665,883.5000000000002,4.462121212121214,842,4.252525252525253,3.1664,3.27147,0,175.3300018310547,17,NL,Edward Cabrera,665795,21690,21690
HOU,Astros,11.6878,0,33,33,0,0,,198,804.266,191.489,97.1936,88.9875,24.9634,166.102,44.1783,2.44455,8.14216,4.04489,1.19024,7.55007,2.0081,3.7598,1.1347,0.206526,0.0549299,0.15159564837813377,,0.254658,0.2969,0.68989,3.88909,837.1,4.227777777777778,841,4.247474747474747,3.13822,2.642,0,999,21,AL,Brandon Walter,687888,26056,26056
NYY,Yankees,12.5469,0,33,33,0,0,,198,833.17,174.135,90.946,83.2674,21.771,199.218,77.8244,2.5324,9.49174,3.78488,1.27252,9.05538,3.53747,2.55984,0.989592,0.239109,0.0934076,0.14570128172636032,,0.233471,0.290293,0.726989,3.87521,879.1999999999999,4.44040404040404,841,4.247474747474747,3.13256,3.27147,0,121.36000061035156,9,AL,Cam Schlittler,693645,32095,32095
DET,Tigers,12.1152,0,33,33,0,0,,198,828.076,189.09,96.0133,87.9069,22.6221,177.991,61.5384,2.51692,8.91244,3.99577,1.2658,8.09051,2.7972,2.89236,1.02828,0.214946,0.074315,0.14063065499067307,,0.249583,0.29886,0.706143,3.88997,833.9000000000002,4.2116161616161625,834,4.212121212121212,3.12433,2.74568,0,999,6,AL,Reese Olson,681857,24968,24968
LAA,Angels,12.825,0,33,33,0,0,,198,861.87,184.408,93.0424,85.1868,26.7255,212.184,68.9118,2.61964,9.43646,3.87213,1.27939,9.64473,3.13236,3.07906,1.21479,0.24619,0.0799562,0.16623405367136002,,0.235358,0.289532,0.742355,3.93366,844.6999999999999,4.266161616161615,829,4.186868686868687,3.08137,3.05967,0,332.9800109863281,1,AL,Reid Detmers,672282,27468,27468
PHI,Phillies,12.2438,0,33,33,0,0,,198,827.378,183.284,94.013,86.0755,26.4915,191.869,57.0193,2.5148,8.75765,3.91252,1.21366,8.72133,2.59179,3.36498,1.20416,0.2319,0.0689157,0.16298454999923706,,0.240657,0.288625,0.719879,3.93303,855.6000000000001,4.321212121212122,838,4.232323232323233,3.07028,2.95451,0,208.75,26,NL,Aaron Nola,605400,16149,16149
CLE,Guardians,12.199,0,33,33,0,0,,198,821.379,181.022,93.3796,85.4955,26.4388,185.178,55.7855,2.49656,8.6671,3.88616,1.196,8.41718,2.5357,3.31946,1.20176,0.225448,0.0679169,0.1575307846069336,,0.239155,0.283478,0.717882,3.97709,849.8000000000001,4.291919191919193,827,4.1767676767676765,3.02507,3.05967,0,187.3000030517578,5,AL,Tanner Bibee,676440,30134,30134
NYM,Mets,12.1521,0,33,33,0,0,,198,817.688,168.301,93.266,85.3915,26.5234,210.888,71.8931,2.48535,9.16749,3.88143,1.2131,9.58583,3.26787,2.93336,1.20561,0.257908,0.0879224,0.1699855849146843,,0.228475,0.284001,0.723565,3.97458,875.3,4.420707070707071,818,4.1313131313131315,3.02406,3.05967,0,56.54999923706055,25,NL,Freddy Peralta,642547,18679,18679
MIL,Brewers,12.175,0,33,33,0,0,,198,840.621,199.889,97.7843,89.5284,22.1315,162.944,55.5484,2.55505,8.81923,4.06947,1.29009,7.40653,2.52493,2.93336,1.00598,0.193837,0.0660802,0.1277570202946663,,0.257504,0.300683,0.702386,3.91759,805.5999999999999,4.068686868686868,835,4.217171717171717,3.01385,2.5388,0,518.6400146484375,23,NL,Quinn Priester,682990,25977,25977
MIA,Marlins,12.4505,0,33,33,0,0,,198,838.28,185.741,93.3727,85.4892,22.8354,178.268,64.4907,2.54794,9.0946,3.88587,1.26379,8.10309,2.93139,2.76424,1.03797,0.212659,0.0769321,0.13572705537080765,,0.242895,0.289049,0.718672,3.94867,835.7000000000002,4.220707070707071,828,4.181818181818182,3.00064,3.05967,0,145.35000610351562,20,NL,Sandy Alcantara,645261,18684,18684
MIA,Marlins,12.4873,0,33,33,0,0,,198,847.35,175.634,94.7437,86.7444,24.7234,215.603,82.1643,2.5755,9.7527,3.94293,1.30201,9.80015,3.73474,2.62405,1.12379,0.254444,0.0969663,0.15747810900211334,,0.232495,0.29297,0.730579,3.97326,856.1,4.323737373737374,821,4.146464646464646,2.98718,2.84985,0,999,20,NL,Thomas White,806258,sa3023268,sa3023268
TOR,Blue Jays,12.5027,0,33,33,0,0,,198,856.051,194.142,96.3182,88.186,24.3798,188.009,63.8672,2.60195,9.22177,4.00846,1.30308,8.54588,2.90305,2.94376,1.10817,0.219624,0.0746067,0.14501728862524033,,0.247959,0.29753,0.72223,3.94415,822.6,4.154545454545454,835,4.217171717171717,2.97486,2.74568,0,744.4199829101562,14,AL,Louis Varland,686973,27691,27691
SDP,Padres,11.7806,0,33,33,0,0,,198,800.278,168.616,94.936,86.9205,28.7051,204.915,61.4254,2.43243,8.67764,3.95093,1.16182,9.31433,2.79207,3.336,1.30478,0.256055,0.0767551,0.17930012196302414,,0.230925,0.281763,0.711626,4.01213,869.1,4.38939393939394,813,4.106060606060606,2.96004,2.84985,0,95.66000366210938,29,NL,Nick Pivetta,601713,15454,15454
PIT,Pirates,12.2622,0,33,33,0,0,,198,847.467,195.462,97.9546,89.6842,23.8292,177.527,61.8928,2.57586,9.08531,4.07655,1.29977,8.06939,2.81331,2.86829,1.08315,0.209479,0.0730327,0.13644641637802124,,0.251726,0.298424,0.711628,3.98191,806,4.070707070707071,821,4.146464646464646,2.92903,2.5388,0,243.8300018310547,27,NL,Braxton Ashcraft,677952,23793,23793
BAL,Orioles,12.502,0,33,33,0,0,,198,843.381,178.854,93.7124,85.8002,24.4221,198.319,74.174,2.56344,9.45626,3.90001,1.27792,9.01449,3.37154,2.6737,1.1101,0.235147,0.0879484,0.14719907939434052,,0.235412,0.287578,0.728011,4.00251,851.6,4.301010101010101,825,4.166666666666667,2.90838,2.95451,0,191.19000244140625,2,AL,Shane Baz,669358,22264,22264
NYY,Yankees,12.1366,0,33,33,0,0,,198,816.155,169.383,93.16,85.2945,25.9515,200.452,70.5015,2.48069,9.10886,3.87702,1.21154,9.11147,3.20461,2.84324,1.17961,0.245606,0.0863825,0.159223310649395,,0.22997,0.281162,0.72082,4.02047,866.0000000000001,4.373737373737375,812,4.101010101010101,2.90737,3.05967,0,199.94000244140625,9,AL,Carlos Rodón,607074,16137,16137
WSN,Nationals,12.7285,0,33,33,0,0,,198,862.712,178.64,94.5394,86.5574,20.431,208.988,94.9177,2.6222,10.3009,3.93443,1.3816,9.49944,4.31444,2.20178,0.928681,0.242245,0.110022,0.13222256302833557,,0.23583,0.299596,0.730823,3.9598,856.8000000000001,4.327272727272728,833,4.207070707070707,2.89807,2.84985,0,999,24,NL,Jarlin Susana,703186,sa3018808,sa3018808
MIL,Brewers,12.4157,0,33,33,0,0,,198,829.749,162.113,92.0693,84.2958,23.6829,217.795,90.3987,2.52201,9.87787,3.83163,1.27531,9.89977,4.10903,2.40927,1.0765,0.262483,0.108947,0.1535358503460884,,0.222233,0.283672,0.731427,4.00947,884.8,4.468686868686868,814,4.111111111111111,2.88703,3.16532,0,117.68000030517578,23,NL,Jacob Misiorowski,694819,31623,31623
SDP,Padres,12.2075,0,33,33,0,0,,198,832.44,177.529,95.6034,87.5315,26.1899,201.585,70.5584,2.53019,9.24611,3.97871,1.25297,9.16294,3.2072,2.85699,1.19045,0.242161,0.0847609,0.15740031749010086,,0.235876,0.288341,0.721232,4.02762,846.6000000000001,4.275757575757576,816,4.121212121212121,2.88382,2.74568,0,128.80999755859375,29,NL,Michael King,650633,19853,19853
ARI,Diamondbacks,12.058,0,33,33,0,0,,198,828.179,183.178,96.8631,88.6849,25.462,188.731,64.6394,2.51723,9.01553,4.03113,1.25161,8.57866,2.93815,2.91974,1.15736,0.227886,0.0780501,0.1498362347483635,,0.242774,0.291889,0.711476,4.0165,837.9000000000001,4.231818181818182,821,4.146464646464646,2.88153,2.642,0,222.77999877929688,15,NL,Zac Gallen,668678,19291,19291
STL,Cardinals,11.7391,0,33,33,0,0,,198,830.891,210.548,102.124,93.5015,24.6779,141.916,37.4309,2.52548,8.14101,4.25007,1.25242,6.45071,1.7014,3.7914,1.12172,0.170799,0.0450491,0.12575020641088486,,0.268105,0.300408,0.683386,4.0124,758.1,3.828787878787879,814,4.111111111111111,2.86009,2.13078,0,716.1199951171875,28,NL,Michael McGreevy,700241,29869,29869
SDP,Padres,5.62218,0,0,70,0,0,,70,270.552,41.2306,18.6396,17.0658,5.90313,103.401,26.8674,0.822338,3.13483,2.19418,0.972828,13.2944,3.45438,3.84856,0.758974,0.382184,0.0993057,0.2828786075115204,,0.171401,0.26917,0.826599,2.56293,453.6,6.48,388,5.542857142857143,2.85603,3.63777,0,28.479999542236328,29,NL,Mason Miller,695243,31757,31757
NYM,Mets,12.9638,0,33,33,0,0,,198,874.708,182.065,93.7478,85.8326,24.7023,212.522,83.5001,2.65866,10.0242,3.90148,1.34124,9.6601,3.79546,2.54517,1.12283,0.242964,0.0954605,0.1475030928850174,,0.233063,0.289292,0.743856,4.02735,828.5,4.184343434343434,809,4.085858585858586,2.84934,2.95451,0,999,25,NL,Tylor Megill,656731,21318,21318
NYM,Mets,12.2795,0,33,33,0,0,,198,851.502,194.476,98.5397,90.22,20.0784,173.125,74.477,2.58812,9.53376,4.10091,1.35835,7.86933,3.38532,2.32455,0.912655,0.203318,0.0874654,0.11585213989019394,,0.253392,0.303676,0.707569,3.97757,808.8000000000001,4.084848484848485,824,4.161616161616162,2.84858,2.43608,0,485.54998779296875,25,NL,David Peterson,656849,20302,20302
NYY,Yankees,12.7867,0,33,33,0,0,,198,873.439,193.231,95.9056,87.8082,25.3537,195.32,69.6544,2.6548,9.55711,3.99128,1.32771,8.87819,3.16611,2.80413,1.15244,0.223622,0.0797472,0.14387475699186325,,0.243294,0.292697,0.734332,4.02701,805.9000000000001,4.070202020202021,815,4.116161616161616,2.83559,2.74568,0,307.30999755859375,9,AL,Will Warren,701542,30182,30182
MIL,Brewers,11.097,0,33,33,0,0,,198,781.03,179.915,101.139,92.6,24.3656,170.089,57.4308,2.37392,8.38593,4.20909,1.19871,7.73132,2.61049,2.96163,1.10753,0.217775,0.0735322,0.1442430540919304,,0.251554,0.298697,0.670196,4.01405,847,4.277777777777778,823,4.156565656565657,2.83385,2.23207,0,999,23,NL,Coleman Crow,689441,sa3015142,sa3015142
PIT,Pirates,12.2978,0,33,33,0,0,,198,840.74,183.296,96.0503,87.9407,25.2771,190.095,68.7679,2.55541,9.25607,3.9973,1.27305,8.64066,3.12582,2.76429,1.14896,0.226104,0.0817946,0.1443093791604042,,0.24032,0.288701,0.720032,4.05678,827.9000000000001,4.181313131313132,811,4.095959595959596,2.82628,2.74568,0,151.8000030517578,27,NL,Bubba Chandler,696149,29868,29868
TOR,Blue Jays,12.2498,0,33,33,0,0,,198,844.715,177.211,97.5619,89.3247,23.7397,210.396,86.0198,2.56749,9.85791,4.06021,1.32945,9.56344,3.90999,2.4459,1.07908,0.249073,0.101833,0.14724010229110718,,0.236648,0.298175,0.720315,4.02129,841.8,4.251515151515151,810,4.090909090909091,2.81591,2.5388,0,999,14,AL,Ricky Tiedemann,694357,sa3018096,sa3018096
CIN,Reds,12.6492,0,33,33,0,0,,198,866.066,195.544,96.3154,88.1834,21.9178,175.905,70.6607,2.63239,9.529,4.00834,1.34447,7.99568,3.21185,2.48943,0.996262,0.203108,0.0815881,0.12151999026536942,,0.248823,0.295256,0.721338,4.01236,793.9999999999999,4.0101010101010095,813,4.106060606060606,2.80895,2.74568,0,999,18,NL,Graham Ashcraft,668933,27552,27552
CHC,Cubs,12.3403,0,33,33,0,0,,198,853.407,188.009,98.0662,89.7865,27.4013,200.366,67.328,2.59391,9.31389,4.0812,1.28958,9.10755,3.06036,2.97597,1.24552,0.234784,0.0788932,0.15589065849781036,,0.24204,0.292546,0.724833,4.07155,816.3,4.122727272727272,811,4.095959595959596,2.78478,2.5388,0,732.489990234375,17,NL,Ben Brown,676962,23590,23590
ARI,Diamondbacks,12.2693,0,33,33,0,0,,198,851.838,199.978,98.7545,90.4167,29.7196,180.062,45.8598,2.58915,8.59305,4.10985,1.2416,8.18463,2.08454,3.92635,1.35089,0.21138,0.0538363,0.15754399076104164,,0.250792,0.28975,0.720183,4.09266,771.2,3.894949494949495,795,4.015151515151516,2.76767,2.43608,0,626.1199951171875,15,NL,Brandon Pfaadt,694297,27782,27782
CLE,Guardians,12.2539,0,33,33,0,0,,198,836.19,175.178,95.726,87.6438,23.8426,199.07,80.936,2.54158,9.61943,3.98381,1.2935,9.04864,3.67891,2.4596,1.08376,0.238068,0.0967914,0.1412765011191368,,0.234938,0.289513,0.720086,4.06181,840,4.242424242424242,803,4.055555555555555,2.76156,2.74568,0,143.5500030517578,5,AL,Gavin Williams,668909,30122,30122
BOS,Red Sox,11.5846,0,33,33,0,0,,198,808.692,180.848,99.7065,91.2882,23.4178,178.209,68.3756,2.458,8.97673,4.14947,1.2587,8.10041,3.10798,2.60632,1.06445,0.220367,0.0845508,0.1358160823583603,,0.247283,0.297198,0.690805,4.04458,836.7000000000002,4.2257575757575765,816,4.121212121212121,2.75433,2.33384,0,999,3,AL,Yordanny Monegro,694057,sa3015476,sa3015476
TEX,Rangers,12.0448,0,33,33,0,0,,198,845.536,197.606,100.685,92.1844,24.6202,173.721,61.0117,2.56999,9.04022,4.1902,1.30615,7.8964,2.77326,2.84734,1.1191,0.205456,0.0721574,0.1332988739013672,,0.254816,0.299727,0.704585,4.05825,780.9000000000001,3.9439393939393943,803,4.055555555555555,2.75046,2.23207,0,735.489990234375,13,AL,Kumar Rocker,677958,31843,31843
NYY,Yankees,11.9324,0,33,33,0,0,,198,822.101,180.454,97.408,89.1838,25.7083,184.488,65.5094,2.49876,8.9937,4.05381,1.24224,8.3858,2.9777,2.8162,1.16856,0.22441,0.0796853,0.14472440630197525,,0.241378,0.287951,0.707502,4.08838,820.4000000000001,4.143434343434344,795,4.015151515151516,2.7464,2.642,0,999,9,AL,Clarke Schmidt,657376,19899,19899
PIT,Pirates,12.2176,0,33,33,0,0,,198,847.159,193.097,98.5292,90.2103,26.6115,182.067,59.5352,2.57492,9.00503,4.10047,1.27592,8.27575,2.70615,3.05813,1.20961,0.214914,0.0702763,0.14463794976472855,,0.248,0.292111,0.715507,4.08179,788.3,3.981313131313131,796,4.02020202020202,2.74334,2.43608,0,532.8400268554688,27,NL,Mitch Keller,656605,17594,17594
TBR,Rays,11.7893,0,33,33,0,0,,198,806.661,170.725,96.1992,88.0771,26.7493,193.184,67.5274,2.45183,8.93188,4.0035,1.20329,8.78111,3.06943,2.86083,1.21588,0.239487,0.0837123,0.15577434748411179,,0.233805,0.282157,0.707424,4.09852,843.4999999999999,4.2601010101010095,794,4.01010101010101,2.73925,2.74568,0,124.62000274658203,12,AL,Ryan Pepiot,686752,26221,26221
NYY,Yankees,12.2903,0,33,33,0,0,,198,844.492,185.973,96.9384,88.7538,25.9896,188.543,66.6292,2.56682,9.21675,4.03426,1.27577,8.57016,3.0286,2.82974,1.18134,0.223262,0.0788985,0.1443638950586319,,0.241949,0.28872,0.719944,4.08623,811.8000000000001,4.1000000000000005,802,4.05050505050505,2.73505,2.642,0,230.77000427246094,9,AL,Ryan Weathers,677960,23796,23796
LAD,Dodgers,12.0325,0,33,33,0,0,,198,836.05,191.252,98.8901,90.5408,25.3595,174.8,60.1579,2.54116,8.93321,4.11549,1.26975,7.94543,2.73445,2.90568,1.15271,0.209078,0.0719549,0.13712292164564133,,0.249364,0.292683,0.706416,4.08134,804.1,4.061111111111111,808,4.08080808080808,2.73447,2.43608,0,999,22,NL,Gavin Stone,694813,27792,27792
BOS,Red Sox,12.4526,0,33,33,0,0,,198,869.796,203.87,99.8102,91.3832,21.4963,166.4,68.0514,2.64373,9.47398,4.15378,1.37334,7.56365,3.09324,2.44522,0.977107,0.19131,0.0782383,0.11307124048471451,,0.257324,0.301757,0.711714,4.04033,777.5000000000001,3.9267676767676774,818,4.1313131313131315,2.71804,2.33384,0,999,3,AL,Tanner Houck,656557,19879,19879
BOS,Red Sox,12.1299,0,33,33,0,0,,198,847.926,197.255,99.948,91.5093,22.092,165.529,66.1359,2.57725,9.22903,4.15951,1.33026,7.52406,3.00618,2.50287,1.00418,0.195217,0.0779973,0.11721949279308319,,0.255326,0.299455,0.703095,4.0555,789.3999999999999,3.9868686868686862,811,4.095959595959596,2.71177,2.33384,0,438.3599853515625,3,AL,Brayan Bello,678394,23920,23920
DET,Tigers,12.2934,0,33,33,0,0,,198,857.619,200.468,99.5948,91.186,23.7898,168.214,61.6581,2.60672,9.16197,4.14482,1.32387,7.6461,2.80264,2.72818,1.08136,0.196141,0.0718945,0.12424638867378235,,0.254789,0.29704,0.710301,4.07099,773,3.904040404040404,801,4.045454545454546,2.70843,2.33384,0,999,6,AL,Brant Hurter,676428,30133,30133
CHC,Cubs,11.329,0,33,33,0,0,,198,790.623,178.46,99.6562,91.2422,25.6111,168.334,57.5617,2.40308,8.47,4.14737,1.19203,7.65154,2.61644,2.92441,1.16414,0.212913,0.0728055,0.1401074379682541,,0.246291,0.288043,0.681262,4.11681,820.6000000000001,4.144444444444445,790,3.98989898989899,2.70683,2.33384,0,182.1300048828125,17,NL,Cade Horton,690990,31872,31872
CIN,Reds,12.1488,0,33,33,0,0,,198,845.468,191.863,99.1675,90.7947,25.2063,180.584,64.7282,2.56978,9.16218,4.12703,1.29591,8.20835,2.94219,2.78987,1.14574,0.21359,0.076559,0.13703109323978424,,0.248663,0.294557,0.711351,4.08557,798.5,4.032828282828283,805,4.065656565656566,2.70354,2.43608,0,367.80999755859375,18,NL,Brady Singer,663903,25377,25377
CIN,Reds,10.3305,0,33,33,0,0,,198,730.125,161.133,101.869,93.2686,22.7796,165.155,64.0029,2.2192,8.17946,4.23948,1.13705,7.50704,2.90922,2.58043,1.03543,0.226201,0.0876602,0.13854067772626877,,0.244904,0.294364,0.637878,4.0562,877.7000000000002,4.432828282828283,805,4.065656565656566,2.69308,2.13078,0,999,18,NL,Julian Garcia,670062,sa918182,sa918182
DET,Tigers,12.068,0,33,33,0,0,,198,844.181,195.82,100.068,91.6194,26.4858,174.344,57.1637,2.56587,8.90208,4.16452,1.2777,7.92472,2.59835,3.04991,1.2039,0.206524,0.067715,0.1388092115521431,,0.251659,0.293328,0.708258,4.11405,785.8000000000001,3.968686868686869,802,4.05050505050505,2.68364,2.33384,0,280.04998779296875,6,AL,Casey Mize,663554,20492,20492
ATH,Athletics,12.3343,0,33,33,0,0,,198,863.884,197.925,100.287,91.8195,24.1855,182.254,69.3917,2.62576,9.46903,4.17361,1.35008,8.28429,3.15417,2.62646,1.09934,0.210971,0.0803252,0.13064569234848022,,0.252126,0.300284,0.715463,4.07698,785.2,3.965656565656566,808,4.08080808080808,2.67963,2.33384,0,747.7000122070312,10,AL,J.T. Ginn,669372,27889,27889
NYM,Mets,12.0478,0,33,33,0,0,,198,846.592,195.918,100.86,92.3439,18.6472,159.976,76.6272,2.5732,9.56384,4.19745,1.37649,7.27164,3.48305,2.08772,0.847602,0.188965,0.0905125,0.09845221042633057,,0.257651,0.304705,0.696666,4.04946,780.9,3.943939393939394,802,4.05050505050505,2.67136,2.23207,0,348.3699951171875,25,NL,Clay Holmes,605280,13649,13649
MIA,Marlins,12.5498,0,33,33,0,0,,198,872.6,196.852,99.012,90.6524,26.5054,191.945,67.3586,2.65225,9.47444,4.12056,1.3344,8.7248,3.06175,2.84961,1.20479,0.21997,0.077193,0.142776757478714,,0.247374,0.295067,0.727417,4.10068,776.8999999999999,3.923737373737373,795,4.015151515151516,2.66675,2.43608,0,306.8299865722656,20,NL,Max Meyer,676974,27474,27474
MIN,Twins,12.19,0,33,33,0,0,,198,843.1,187.241,98.0846,89.8033,27.2602,186.869,63.2809,2.56259,9.09478,4.08197,1.26526,8.49406,2.8764,2.95301,1.2391,0.221645,0.0750574,0.14658796042203903,,0.242941,0.287427,0.717832,4.13398,804.8999999999999,4.0651515151515145,797,4.025252525252525,2.6598,2.5388,0,505.94000244140625,8,AL,Taj Bradley,671737,22543,22543
LAA,Angels,12.2296,0,33,33,0,0,,198,845.615,184.439,98.0384,89.7609,26.4956,192.758,70.1053,2.57023,9.34069,4.08004,1.28558,8.76175,3.18661,2.74956,1.20434,0.227951,0.0829045,0.14504603296518326,,0.240729,0.28879,0.719732,4.13142,816.0000000000001,4.121212121212122,801,4.045454545454546,2.64665,2.5388,0,497.8399963378906,1,AL,Yusei Kikuchi,579328,20633,20633
TBR,Rays,11.0691,0,33,33,0,0,,198,778.742,167.839,101.067,92.5341,26.6292,188.821,67.1956,2.36697,8.68886,4.20609,1.18704,8.58278,3.05435,2.81002,1.21042,0.24247,0.0862875,0.15618213266134262,,0.238795,0.289717,0.677446,4.126,846.3,4.274242424242424,789,3.984848484848485,2.64575,2.23207,0,999,12,AL,Ty Johnson,694494,sa3023410,sa3023410
MIL,Brewers,11.1918,0,33,33,0,0,,198,788.311,177.82,101.275,92.7239,29.0754,179.232,52.8398,2.39606,8.2951,4.21472,1.16495,8.14692,2.40181,3.392,1.32161,0.227362,0.0670291,0.16033334285020828,,0.244535,0.286671,0.681139,4.15998,820.7,4.144949494949495,788,3.9797979797979797,2.63354,2.23207,0,332.8999938964844,23,NL,Logan Henderson,701656,31475,31475
SEA,Mariners,11.7045,0,33,33,0,0,,198,814.539,183.27,99.1664,90.7937,26.7408,174.088,58.4178,2.47578,8.69703,4.12699,1.22064,7.91307,2.65535,2.98004,1.21549,0.213725,0.0717188,0.14200641214847565,,0.245202,0.286371,0.697777,4.14928,804.3,4.062121212121212,786,3.9696969696969697,2.63292,2.43608,0,171.25999450683594,11,AL,Luis Castillo,622491,15689,15689
ARI,Diamondbacks,11.4818,0,33,33,0,0,,198,808.844,183.127,101.298,92.7449,25.8814,174.633,61.9686,2.45847,8.76676,4.21568,1.23786,7.93788,2.81675,2.8181,1.17643,0.215905,0.0766137,0.13929108530282974,,0.248103,0.292499,0.688485,4.14219,806.6000000000001,4.073737373737375,789,3.984848484848485,2.60171,2.23207,0,277.54998779296875,15,NL,Merrill Kelly,518876,11156,11156
WSN,Nationals,12.4675,0,33,33,0,0,,198,871.993,199.369,100.042,91.5953,22.5193,174.37,73.574,2.65041,9.67433,4.16342,1.3785,7.92589,3.34427,2.36999,1.0236,0.199967,0.0843745,0.11559208482503891,,0.252767,0.298805,0.716196,4.11371,760.9000000000002,3.842929292929294,787,3.974747474747475,2.59007,2.33384,0,314.0799865722656,24,NL,Cade Cavalli,676917,27473,27473
MIN,Twins,11.8454,0,33,33,0,0,,198,838.533,188.851,102.148,93.5239,27.5427,190.613,66.0275,2.5487,9.14737,4.25109,1.28726,8.66424,3.00125,2.88688,1.25194,0.227318,0.0787417,0.14857592433691025,,0.247395,0.295869,0.706042,4.15712,786.4000000000002,3.971717171717173,783,3.9545454545454546,2.58001,2.13078,0,999,8,AL,David Festa,701581,30056,30056
BAL,Orioles,11.8544,0,33,33,0,0,,198,831.443,189.899,100.532,92.0441,24.2014,166.896,64.6901,2.52715,9.04434,4.18382,1.28581,7.58616,2.94046,2.57992,1.10006,0.20073,0.0778047,0.12292539328336716,,0.250623,0.292437,0.698016,4.15549,788,3.9797979797979797,790,3.98989898989899,2.57549,2.23207,0,148.9499969482422,2,AL,Trevor Rogers,669432,22286,22286
BAL,Orioles,12.0405,0,33,33,0,0,,198,849.565,191.65,101.578,93.0017,23.3514,182.132,75.5987,2.58224,9.55464,4.22735,1.34974,8.27871,3.4363,2.40919,1.06143,0.214382,0.0889851,0.12539707124233246,,0.250716,0.30111,0.706315,4.1188,789.1000000000001,3.985353535353536,797,4.025252525252525,2.57061,2.13078,0,999,2,AL,Trey Gibson,694346,sa3023250,sa3023250
BAL,Orioles,12.2682,0,33,33,0,0,,198,854.824,191.692,99.3826,90.9917,25.2898,181.738,69.0578,2.59822,9.3827,4.13599,1.31692,8.26081,3.13899,2.63168,1.14954,0.212603,0.0807859,0.13181667774915695,,0.246904,0.292264,0.716093,4.14833,788.5,3.9823232323232323,795,4.015151515151516,2.56842,2.43608,0,364.4100036621094,2,AL,Chris Bassitt,605135,12304,12304
ARI,Diamondbacks,11.6348,0,33,33,0,0,,198,822.623,195.968,101.935,93.329,30.4568,166.661,41.4637,2.50035,8.20525,4.24223,1.19915,7.57549,1.88471,4.01944,1.3844,0.202597,0.0504043,0.15219254046678543,,0.253531,0.287427,0.695594,4.20395,773.6,3.9070707070707074,787,3.974747474747475,2.5641,2.13078,0,999,15,NL,Mitch Bratt,683352,sa3017719,sa3017719
ARI,Diamondbacks,11.6955,0,33,33,0,0,,198,816.381,185.556,99.696,91.2786,27.4269,170.197,55.1923,2.48138,8.606,4.14903,1.2159,7.73622,2.50874,3.08371,1.24668,0.208477,0.067606,0.14087121188640594,,0.246559,0.284938,0.697069,4.18337,797.4999999999999,4.027777777777777,787,3.974747474747475,2.5608,2.33384,0,256.82000732421875,15,NL,Ryne Nelson,669194,26253,26253
NYM,Mets,12.159,0,33,33,0,0,,198,843.438,183.236,98.6004,90.2755,28.9521,197.144,66.1102,2.56361,9.19088,4.10343,1.25932,8.96109,3.00501,2.98205,1.316,0.233739,0.0783818,0.1553567498922348,,0.238545,0.284634,0.721916,4.1856,801.7,4.048989898989899,782,3.9494949494949494,2.55716,2.43608,0,339.7799987792969,25,NL,Sean Manaea,640455,15873,15873
