Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
LAA,Angels,4,4,0,60,5,12,,60,257,55,32,29,9,65,22,,4,4.4226,1.27764,9.72973,3.31695,2.93333,1.32678,0.252874,0.0862069,0.1666666716337204,,0.237179,0.292453,0.688073,4.21622,315.3,5.255,308,5.133333333333334,0.359074,-0.0730893,728.5,1,AL,Jordan Romano,605447,16122,16122
BOS,Red Sox,5,5,6,48,0,1,,79,329,75,42,39,12,68,24,,3,4.46991,1.26075,7.73639,2.75072,2.8125,1.37536,0.205479,0.0730594,0.1324201002717018,,0.248756,0.283784,0.693431,4.43409,301,3.810126582278481,298,3.7721518987341773,0.358369,0.338067,999,3,AL,Kutter Crawford,676710,20531,20531
WSN,Nationals,6,9,19,34,0,1,,124,531,127,74,69,21,90,41,,6,5.0096,1.36276,6.5643,2.99424,2.19231,1.49712,0.169643,0.0773809,0.0922619178891182,,0.262643,0.285412,0.673839,4.97135,372.09999999999997,3.000806451612903,390,3.1451612903225805,0.35421,0.325605,999,24,NL,Jake Irvin,663623,21504,21504
BAL,Orioles,4,3,0,66,3,16,,66,276,60,31,29,9,66,22,,1,3.95604,1.24019,9.04239,2.96703,3.04762,1.27159,0.240601,0.0789474,0.16165412962436676,,0.237705,0.28655,0.737952,3.99856,363.70000000000005,5.510606060606062,355,5.378787878787879,0.344887,0.332974,999,2,AL,Keegan Akin,669211,19362,19362
BOS,Red Sox,5,4,0,65,1,17,,65,277,61,32,30,8,59,23,,3,4.09781,1.29848,8.19562,3.18718,2.57143,1.06239,0.213439,0.083004,0.1304347664117813,,0.244541,0.291667,0.714286,4.06262,337,5.184615384615385,334,5.138461538461539,0.337374,0.360413,999,3,AL,Greg Weissert,669711,20375,20375
BOS,Red Sox,6,4,0,61,0,13,,61,257,56,30,27,7,57,23,,1,4.00468,1.28806,8.43091,3.37237,2.5,1.05386,0.222222,0.0888889,0.13333333283662796,,0.239264,0.288136,0.708333,3.97823,313.70000000000005,5.142622950819673,308,5.049180327868853,0.336547,0.272594,999,3,AL,Justin Slaten,686580,25648,25648
TOR,Blue Jays,6,3,0,74,2,18,,74,306,71,33,31,8,50,18,,3,3.72129,1.2098,6.06432,2.20521,2.75,0.964778,0.162963,0.0592593,0.10370370000600815,,0.250996,0.28,0.722543,4.05397,383.6,5.183783783783784,385,5.202702702702703,0.335961,0.630658,744.5800170898438,14,AL,Tyler Rogers,643511,15541,15541
BAL,Orioles,3,3,0,62,0,13,,62,273,66,30,27,8,57,19,,2,3.9823,1.36283,8.20354,2.70796,3.02941,1.11504,0.207243,0.0684105,0.13883300125598907,,0.261438,0.309942,0.744048,3.9316,291.79999999999995,4.7064516129032254,309,4.983870967741935,0.335344,0.109659,999,2,AL,Dietrich Enns,608650,13932,13932
LAD,Dodgers,7,5,0,54,0,12,,54,237,51,26,25,7,61,20,,3,4.09091,1.30303,10.0909,3.27273,3.08333,1.09091,0.255172,0.0827586,0.17241380363702774,,0.236641,0.3,0.721925,3.7412,281.9,5.22037037037037,280,5.185185185185185,0.334964,0.150489,999,22,NL,Blake Treinen,595014,12572,12572
WSN,Nationals,3,4,0,63,15,9,,63,273,53,32,29,7,73,34,,3,4.17391,1.37681,10.4348,4.82609,2.16216,1.04348,0.267559,0.123746,0.14381273090839386,,0.223938,0.292398,0.71599,4.06267,388.3,6.163492063492064,370,5.873015873015873,0.333475,0.231871,313.32000732421875,24,NL,Clayton Beeter,690925,27494,27494
CIN,Reds,4,3,0,62,1,13,,62,264,60,31,29,8,57,19,,2,4.25775,1.27243,8.22186,2.78956,2.94737,1.17455,0.214559,0.0727969,0.14176244288682938,,0.245833,0.289773,0.703593,4.03236,312.4,5.038709677419354,314,5.064516129032258,0.331242,0.325704,999,18,NL,Brock Burke,656271,17968,17968
TOR,Blue Jays,3,4,0,56,4,11,,56,237,48,27,25,7,59,21,,4,4.0806,1.23426,9.52141,3.4005,2.8,1.1335,0.25,0.0892857,0.1607142835855484,,0.226667,0.281553,0.714286,4.01675,310.50000000000006,5.5446428571428585,296,5.285714285714286,0.32956,0.271919,999,14,AL,Yimi García,554340,12095,12095
DET,Tigers,5,4,0,72,1,14,,72,284,62,32,29,9,58,18,,2,3.59073,1.10682,7.2973,2.20077,3.31579,1.1583,0.205212,0.0618892,0.14332246780395508,,0.234266,0.267606,0.722222,3.99743,377.90000000000015,5.248611111111114,360,5,0.326211,0.536585,999,6,AL,Tyler Holton,663947,26231,26231
SFG,Giants,4,3,0,64,2,13,,64,269,55,29,27,6,58,26,,4,3.79913,1.26638,8.12227,3.66812,2.21429,0.786026,0.214533,0.0968858,0.11764705181121826,,0.229572,0.280423,0.712468,3.86294,344.8,5.3875,330,5.15625,0.325054,0.614197,999,30,NL,José Buttó,676130,23313,23313
CHW,White Sox,2,3,8,8,0,0,,41,177,43,24,22,6,31,15,,0,4.85526,1.39474,6.75,3.19737,2.11111,1.42105,0.174312,0.0825688,0.09174312651157379,,0.263333,0.290043,0.695067,4.75356,134.8,3.2878048780487807,144,3.5121951219512195,0.321913,0.132399,999,4,AL,Drew Thorpe,689672,31967,31967
MIN,Twins,3,3,5,39,0,1,,53,235,52,26,24,6,50,19,,4,4.12048,1.33735,8.3494,3.25301,2.56667,0.975904,0.210959,0.0821918,0.12876713275909424,,0.246201,0.296296,0.711382,3.99056,218.20000000000005,4.116981132075472,222,4.188679245283019,0.321246,0.167705,999,8,AL,Connor Prielipp,687570,sa3020808,sa3020808
LAA,Angels,3,4,13,13,0,0,,71,307,72,41,38,12,55,29,,3,4.84561,1.42518,6.98337,3.6342,1.92157,1.49644,0.178182,0.0927273,0.0854545384645462,,0.261134,0.288,0.703851,5.07496,204.59999999999997,2.88169014084507,213,3,0.310422,0.327722,999,1,AL,Tyler Anderson,542881,12880,12880
KCR,Royals,1,2,8,24,0,1,,51,222,50,27,25,6,43,21,,1,4.45631,1.38835,7.51456,3.75728,2,1.13592,0.192394,0.0961969,0.09619686752557755,,0.249377,0.288079,0.705128,4.44582,197.60000000000002,3.874509803921569,201,3.9411764705882355,0.307312,0.280098,999,7,AL,Ryan Bergert,686701,29863,29863
ATL,Braves,4,2,0,60,0,12,,60,266,56,28,25,5,62,24,,6,3.75,1.33333,9.375,3.5625,2.63158,0.75,0.234742,0.0892019,0.14553990215063095,,0.238095,0.303704,0.719178,3.63514,318.9,5.3149999999999995,317,5.283333333333333,0.30702,0.297091,999,16,NL,Aaron Bummer,607481,16258,16258
SFG,Giants,4,4,8,31,0,1,,69,300,69,36,33,8,53,23,,7,4.36154,1.33846,6.99231,3.04615,2.29545,1.03846,0.177504,0.0773287,0.10017573833465576,,0.253906,0.290404,0.69281,4.39667,252.80000000000004,3.6637681159420294,261,3.782608695652174,0.303138,0.40753,747.97998046875,30,NL,Trevor McDonald,686790,26448,26448
ATL,Braves,2,2,6,6,0,0,,32,138,31,17,16,4,28,12,,2,4.41251,1.31868,7.83601,3.27134,2.39535,1.14117,0.201961,0.0843137,0.11764705926179886,,0.246725,0.288235,0.688889,4.36083,121.00000000000003,3.781250000000001,122,3.8125,0.296588,0.318842,999,16,NL,JR Ritchie,702275,sa3020395,sa3020395
MIN,Twins,4,4,0,65,3,15,,65,284,60,31,29,6,61,27,,6,4.034,1.34467,8.48532,3.7558,2.25926,0.834621,0.215548,0.0954064,0.12014134973287582,,0.24,0.295082,0.712468,3.98521,349.2,5.372307692307692,345,5.3076923076923075,0.295538,0.353895,747.9000244140625,8,AL,Kody Funderburk,681892,24993,24993
MIN,Twins,3,3,0,60,1,12,,60,260,54,29,27,7,61,27,,3,4.04494,1.34831,9.10112,4.04494,2.25,1.01124,0.233333,0.103704,0.12962962687015533,,0.23431,0.289941,0.727763,4.06612,302.5,5.041666666666667,294,4.9,0.293908,0.161893,999,8,AL,Eric Orze,679358,27626,27626
LAA,Angels,2,3,6,19,0,1,,42,183,41,23,22,6,38,17,,2,4.67647,1.39216,8.29412,3.70588,2.2381,1.23529,0.209821,0.09375,0.1160714328289032,,0.249377,0.293515,0.694444,4.45867,153.4,3.6523809523809527,155,3.6904761904761907,0.2939,0.185007,999,1,AL,George Klassen,691946,sa3023440,sa3023440
ARI,Diamondbacks,3,2,0,60,5,13,,60,255,58,24,23,6,49,17,,3,3.43511,1.24682,7.32824,2.51908,2.90909,0.916031,0.191617,0.0658683,0.12574849277734756,,0.246753,0.288136,0.760369,3.82216,334.4,5.573333333333333,337,5.616666666666666,0.291959,0.988426,999,15,NL,Jonathan Loáisiga,642528,19753,19753
MIA,Marlins,4,3,0,56,0,10,,56,240,48,25,24,7,67,24,,3,3.85714,1.28571,10.7143,3.85714,2.77778,1.07143,0.277778,0.1,0.1777777597308159,,0.225,0.295238,0.744681,3.73037,296.50000000000006,5.2946428571428585,282,5.035714285714286,0.287548,0.330492,999,20,NL,Andrew Nardi,677053,25942,25942
ATL,Braves,3,4,3,49,0,4,,64,278,63,32,30,8,61,22,,2,4.15553,1.32442,8.52977,3.06197,2.78571,1.09356,0.219101,0.0786517,0.1404494345188141,,0.249231,0.299578,0.715789,3.94923,277.40000000000003,4.3343750000000005,282,4.40625,0.287385,0.279562,999,16,NL,José Suarez,660761,19911,19911
ATH,Athletics,4,4,6,46,0,1,,70,314,67,40,37,7,60,34,,6,4.72264,1.43928,7.69115,4.31784,1.78125,0.944528,0.190635,0.107023,0.08361204713582993,,0.245211,0.28934,0.672854,4.49945,261.7,3.7385714285714284,263,3.757142857142857,0.287115,0.104396,999,10,AL,Luis Medina,665622,21649,21649
SFG,Giants,5,4,0,62,1,15,,62,272,53,28,26,5,64,35,,2,3.75746,1.41153,9.30418,5.00994,1.85714,0.715706,0.235294,0.126697,0.10859726369380951,,0.225131,0.288889,0.733945,3.8906,341.49999999999994,5.508064516129031,327,5.274193548387097,0.286856,0.511057,999,30,NL,Erik Miller,669062,26252,26252
KCR,Royals,4,5,0,60,0,12,,60,258,56,30,27,6,55,24,,1,4.11531,1.33201,8.23062,3.57853,2.3,0.894632,0.212963,0.0925926,0.12037038058042526,,0.241026,0.291667,0.7,3.85084,307.6,5.126666666666667,305,5.083333333333333,0.283244,0.133612,999,7,AL,Nick Mears,683232,25376,25376
ATL,Braves,4,5,5,42,0,1,,57,249,55,30,28,8,54,19,,4,4.44828,1.29885,8.48276,3,2.82759,1.24138,0.216359,0.0765171,0.13984167575836182,,0.244186,0.288,0.696466,4.25008,223.39999999999998,3.919298245614035,224,3.9298245614035086,0.277921,0.119579,691.5999755859375,16,NL,Didier Fuentes,800311,30661,30661
COL,Rockies,2,4,0,66,3,14,,66,293,60,36,33,8,71,31,,8,4.479,1.36858,9.65785,4.19907,2.3,1.11975,0.242105,0.105263,0.13684210181236267,,0.234818,0.294118,0.690104,4.3793,330.0000000000001,5.000000000000002,322,4.878787878787879,0.276956,0.408108,999,19,NL,Juan Mejia,675848,23237,23237
NYY,Yankees,2,2,3,15,0,1,,29,125,27,15,14,4,28,10,,2,4.19318,1.27273,8.48864,3.17045,2.67742,1.125,0.220745,0.0824468,0.13829786330461502,,0.238938,0.285714,0.703934,4.13514,119.20000000000003,4.110344827586208,117,4.0344827586206895,0.276177,0.129239,999,9,AL,Clarke Schmidt,657376,19899,19899
PIT,Pirates,4,4,0,64,2,13,,64,274,57,31,29,8,61,30,,3,4.07035,1.35678,8.59296,4.22111,2.03571,1.05528,0.222656,0.109375,0.1132812574505806,,0.235556,0.285714,0.730337,4.30767,312.00000000000006,4.875000000000001,301,4.703125,0.274538,0.512966,999,27,NL,Isaac Mattson,676755,20385,20385
STL,Cardinals,5,5,0,60,5,12,,60,264,55,30,28,6,60,30,,1,4.125,1.41667,9,4.5,2,0.9375,0.227488,0.113744,0.11374407261610031,,0.236559,0.293233,0.721311,4.0518,327.2,5.453333333333333,322,5.366666666666666,0.274161,0.104617,999,28,NL,Ryne Stanek,592773,15947,15947
CIN,Reds,4,4,0,61,1,12,,61,265,59,32,30,9,67,25,,1,4.40816,1.36735,9.91837,3.67347,2.7,1.28571,0.253521,0.0938967,0.1596244052052498,,0.244792,0.305344,0.716783,4.07391,296.30000000000007,4.857377049180329,297,4.868852459016393,0.270909,0.124971,999,18,NL,Pierce Johnson,572955,13435,13435
STL,Cardinals,2,2,8,8,0,0,,34,152,31,18,17,4,33,18,,2,4.36634,1.45545,8.82178,4.81188,1.83333,1.06931,0.22,0.12,0.09999997913837433,,0.237852,0.289286,0.721966,4.47177,127.80000000000004,3.758823529411766,124,3.6470588235294117,0.269823,0.296657,999,28,NL,Quinn Mathews,687273,sa3023407,sa3023407
TOR,Blue Jays,4,2,0,58,0,12,,58,249,56,27,25,7,56,18,,4,3.80282,1.26761,8.69215,2.7163,3.2,1.08652,0.225352,0.0704225,0.15492957830429077,,0.246154,0.297872,0.732601,3.85948,291.5,5.025862068965517,293,5.051724137931035,0.267409,0.211182,999,14,AL,Tommy Nance,667297,19178,19178
PHI,Phillies,5,7,16,50,0,1,,118,520,128,73,68,20,82,43,,5,5.12912,1.44256,6.25111,3.28584,1.90244,1.52271,0.158215,0.0831643,0.0750507190823555,,0.270694,0.291429,0.686854,5.17432,318.40000000000003,2.698305084745763,354,3,0.26738,0.0721667,999,26,NL,Taijuan Walker,592836,11836,11836
STL,Cardinals,2,2,0,63,13,11,,63,275,53,29,27,6,67,29,,8,3.87792,1.31059,9.53321,4.20108,2.26923,0.807899,0.242798,0.106996,0.1358024850487709,,0.22381,0.287671,0.712121,3.96099,386.6000000000001,6.136507936507938,369,5.857142857142857,0.260823,0.593528,257.9800109863281,28,NL,Riley O'Brien,676617,20348,20348
DET,Tigers,5,4,0,60,23,4,,60,247,53,30,28,9,58,21,,1,4.15094,1.2369,8.67924,3.20755,2.70588,1.32075,0.234694,0.0867347,0.1479591727256775,,0.235955,0.28,0.711382,4.24625,376.49999999999994,6.2749999999999995,364,6.066666666666666,0.25924,0.19001,135.36000061035156,6,AL,Kenley Jansen,445276,3096,3096
CHW,White Sox,3,4,0,56,0,9,,56,241,54,28,26,7,56,20,,3,4.17311,1.31376,9.04173,3.19938,2.82609,1.11283,0.232975,0.0824373,0.1505376398563385,,0.245059,0.3,0.718157,3.93885,266.9000000000001,4.76607142857143,268,4.785714285714286,0.259117,0.0466707,999,4,AL,Brandon Eisert,685126,27668,27668
,,3,3,10,10,0,0,,49,214,50,28,26,6,34,19,,2,4.76296,1.41125,6.25138,3.57222,1.75,1.19074,0.159091,0.0909091,0.0681818276643753,,0.258427,0.284698,0.683453,4.78894,163.8,3.342857142857143,172,3.510204081632653,0.258413,0.253681,999,-1,,Marcus Stroman,573186,13431,13431
NYM,Mets,2,2,3,11,0,1,,23,99,20,11,10,3,26,9,,0,4.0665,1.2873,10.1279,3.68286,2.75,1.1509,0.262948,0.0956175,0.16733068972826004,,0.227876,0.288525,0.723077,3.82567,110.30000000000001,4.7956521739130435,105,4.565217391304348,0.258314,0.21562,702.5599975585938,25,NL,Jonah Tong,804636,32157,32157
COL,Rockies,3,5,6,30,0,1,,55,242,65,35,33,10,40,13,,1,5.31782,1.3966,6.44584,2.0949,3.07692,1.69203,0.164271,0.0533881,0.110882967710495,,0.283224,0.304469,0.671406,4.89879,157,2.8545454545454545,187,3.4,0.256986,0.155582,999,19,NL,Tanner Gordon,685299,27669,27669
MIN,Twins,4,4,0,61,19,6,,61,268,56,32,29,8,65,28,,5,4.3326,1.37856,9.64989,4.13567,2.33333,1.18162,0.243781,0.104478,0.13930349051952362,,0.238636,0.297521,0.714286,4.33864,357.4000000000001,5.859016393442625,351,5.754098360655738,0.254007,-0.0133644,412.75,8,AL,Taylor Rogers,573124,13449,13449
CHC,Cubs,5,3,0,65,2,15,,65,272,51,29,27,7,67,26,,8,3.69643,1.17857,9.32143,3.53571,2.63636,0.964286,0.247863,0.0940171,0.1538461372256279,,0.214634,0.269504,0.711806,4.01014,364.29999999999995,5.604615384615384,336,5.1692307692307695,0.24988,0.716594,738.4600219726562,17,NL,Phil Maton,664208,18064,18064
DET,Tigers,2,2,3,38,0,1,,51,214,49,25,24,7,44,15,,1,4.18803,1.27255,7.86325,2.64957,2.96774,1.28205,0.206742,0.0696629,0.1370786651968956,,0.25,0.288525,0.716814,4.17977,207.90000000000006,4.076470588235296,208,4.078431372549019,0.241874,0.160105,734.1500244140625,6,AL,Troy Melton,675512,31807,31807
NYY,Yankees,3,2,0,53,0,10,,53,229,44,26,24,5,58,22,,6,4.07355,1.25884,9.92928,3.81895,2.6,0.891089,0.254902,0.0980392,0.1568627581000328,,0.220149,0.284153,0.681818,3.82821,288.30000000000007,5.439622641509435,272,5.132075471698113,0.235535,0.0540332,999,9,AL,Jake Bird,656234,21267,21267
PIT,Pirates,3,5,0,58,1,11,,58,254,50,28,26,5,60,29,,7,3.96,1.36,9.36,4.5,2.08,0.72,0.237443,0.114155,0.12328767031431198,,0.228723,0.295455,0.705128,3.95514,298.70000000000005,5.15,286,4.931034482758621,0.231074,0.243018,999,27,NL,Justin Lawrence,664875,17639,17639
,,3,2,0,34,0,0,,34,149,32,18,17,5,37,14,,2,4.43946,1.34529,9.6861,3.63229,2.66667,1.21076,0.244898,0.0918367,0.15306124091148376,,0.238636,0.295082,0.697674,4.07684,132.90000000000003,3.908823529411766,131,3.8529411764705883,0.223868,-0.0220524,744.97998046875,-1,,Liam Hendriks,521230,3548,3548
MIA,Marlins,1,1,5,5,0,0,,20,87,18,10,9,2,20,10,,2,4.26456,1.39191,9.32873,4.35341,2.14286,1.06614,0.233853,0.109131,0.12472160160541534,,0.234694,0.290909,0.716586,4.29012,80.60000000000001,4.03,78,3.9,0.222397,0.270989,999,20,NL,Thomas White,806258,sa3023268,sa3023268
MIA,Marlins,4,5,0,64,5,11,,64,283,60,31,28,7,64,30,,2,4,1.40741,9,4.16667,2.16,1,0.225941,0.104603,0.12133891880512238,,0.240566,0.296053,0.739645,4.07958,332.5,5.1953125,330,5.15625,0.222013,0.489532,999,20,NL,Calvin Faucher,676534,20116,20116
CLE,Guardians,5,3,0,56,0,10,,56,238,46,24,22,5,59,26,,4,3.53571,1.28571,9.48214,4.17857,2.26923,0.803571,0.247899,0.109244,0.13865546137094498,,0.221154,0.284722,0.738462,3.79585,301.30000000000007,5.380357142857144,283,5.053571428571429,0.219383,0.311158,999,5,AL,Tim Herrin,682120,25139,25139
NYM,Mets,2,2,0,60,0,13,,60,266,60,30,27,5,53,25,,4,4.09938,1.40787,8.01242,3.72671,2.15,0.745342,0.200935,0.0934579,0.10747664421796799,,0.251309,0.305556,0.705128,3.85977,297.5,4.958333333333333,306,5.1,0.218619,0.0392409,999,25,NL,Luis García,472610,6984,6984
TEX,Rangers,3,5,0,58,0,10,,58,252,55,28,27,7,56,25,,0,4.11429,1.37143,8.74286,3.85714,2.26667,1.02857,0.223684,0.0986842,0.1249999925494194,,0.240876,0.292929,0.731132,3.96371,277.1,4.777586206896552,276,4.758620689655173,0.215163,0.0865157,999,13,AL,Josh Sborz,622250,18323,18323
WSN,Nationals,5,6,5,71,6,14,,92,395,93,51,47,11,68,30,,5,4.61947,1.33628,6.69027,2.9469,2.27027,1.11504,0.172485,0.0759754,0.09650924801826477,,0.256757,0.289017,0.669711,4.40062,420.7,4.572826086956522,434,4.717391304347826,0.214361,-0.0103907,999,24,NL,Brad Lord,695418,31972,31972
DET,Tigers,5,5,0,64,4,13,,64,270,62,31,29,8,57,23,,0,4.07547,1.32075,7.98113,3.22641,2.47368,1.18868,0.209821,0.0848214,0.1250000074505806,,0.24878,0.291391,0.730897,4.154,331.00000000000006,5.171875000000001,333,5.203125,0.21328,0.270341,641.3800048828125,6,AL,Kyle Finnegan,640448,15009,15009
LAD,Dodgers,2,2,3,15,0,1,,29,123,28,16,15,4,25,10,,1,4.66019,1.33765,7.76699,3.1068,2.5,1.26214,0.200501,0.0802005,0.1203007623553276,,0.252055,0.290441,0.680529,4.33255,113.60000000000004,3.917241379310346,114,3.9310344827586206,0.210758,0.132368,999,22,NL,Gavin Stone,694813,27792,27792
MIN,Twins,3,3,3,35,0,1,,53,230,55,29,27,7,41,18,,2,4.54639,1.38144,6.95876,3.06186,2.27273,1.1134,0.177305,0.0780142,0.09929078072309494,,0.260982,0.296667,0.691126,4.31039,189.10000000000002,3.567924528301887,200,3.7735849056603774,0.21048,0.161774,999,8,AL,Travis Adams,701519,30180,30180
MIA,Marlins,5,4,0,61,1,12,,61,253,54,29,26,7,57,24,,4,3.85439,1.26338,8.47966,3.46895,2.44444,0.963597,0.226804,0.0927835,0.1340206190943718,,0.236994,0.290323,0.711538,3.99167,307.9000000000001,5.047540983606559,297,4.868852459016393,0.20555,0.367268,999,20,NL,Anthony Bender,669622,19742,19742
DET,Tigers,3,4,5,33,0,1,,55,236,54,30,27,8,44,19,,3,4.51091,1.34196,7.27567,3.12854,2.32558,1.30962,0.187266,0.0805243,0.10674156993627548,,0.253608,0.286104,0.703125,4.59835,194.20000000000002,3.530909090909091,197,3.581818181818182,0.20141,0.125308,999,6,AL,Keider Montero,672456,22630,22630
TOR,Blue Jays,4,4,3,51,0,4,,66,278,63,33,31,10,59,22,,2,4.25,1.28704,8.08333,3,2.69444,1.41667,0.212254,0.0787746,0.13347920775413513,,0.246411,0.282895,0.729167,4.46847,263.6000000000001,3.993939393939395,262,3.9696969696969697,0.201306,0.204113,744.9000244140625,14,AL,Eric Lauer,641778,19316,19316
ATH,Athletics,4,4,0,54,2,9,,54,232,45,28,26,6,60,28,,4,4.29984,1.35091,9.9341,4.59638,2.16129,1.03789,0.256705,0.118774,0.13793104141950607,,0.225664,0.289474,0.706371,4.15655,278.8,5.162962962962963,262,4.851851851851852,0.200001,0.0230781,999,10,AL,Scott Barlow,605130,14993,14993
STL,Cardinals,3,3,0,65,8,13,,65,276,59,29,27,7,60,23,,5,3.76569,1.25523,8.28452,3.13808,2.64,1.00418,0.216393,0.0819672,0.13442622125148773,,0.237226,0.285,0.736041,4.04169,369.5,5.684615384615385,362,5.569230769230769,0.19734,0.589675,582.3499755859375,28,NL,Matt Svanson,694335,29629,29629
LAD,Dodgers,3,3,5,31,0,1,,47,208,43,27,25,6,50,25,,3,4.77273,1.43939,9.54545,4.77273,2,1.22727,0.238908,0.119454,0.11945392191410065,,0.23622,0.291429,0.691748,4.55938,182.2,3.8765957446808508,177,3.765957446808511,0.192936,0.0517267,999,22,NL,Kyle Hurt,669165,27514,27514
CHC,Cubs,3,2,0,60,0,13,,60,254,58,29,27,6,50,17,,3,4.01786,1.25,7.55357,2.57143,2.9375,0.964286,0.198312,0.0675105,0.13080169260501862,,0.247706,0.290909,0.698052,3.86728,311.4,5.1899999999999995,314,5.233333333333333,0.192111,0.161118,999,17,NL,Hoby Milner,571948,13346,13346
SFG,Giants,2,2,3,20,0,1,,35,153,34,18,17,4,30,14,,2,4.32692,1.38462,7.875,3.63462,2.16667,1.125,0.199561,0.0921053,0.10745613276958466,,0.249389,0.291803,0.715421,4.36591,137.4,3.9257142857142857,139,3.9714285714285715,0.188327,0.187255,999,30,NL,Blade Tidwell,694918,31701,31701
MIL,Brewers,4,3,0,60,0,12,,60,254,56,27,25,7,55,19,,3,3.76119,1.23881,8.19403,2.8209,2.90476,1.07463,0.214789,0.0739437,0.14084507524967194,,0.238462,0.282723,0.738162,3.94111,304.29999999999995,5.071666666666666,301,5.016666666666667,0.188,0.351258,999,23,NL,Angel Zerpa,672582,22717,22717
TEX,Rangers,5,7,2,66,2,12,,74,312,75,43,40,12,61,19,,2,4.84689,1.26716,7.41288,2.28089,3.25,1.42555,0.194514,0.0598504,0.13466335088014603,,0.256684,0.288256,0.656566,4.4023,322,4.351351351351352,331,4.472972972972973,0.187709,-0.379315,999,13,AL,Tyler Alexander,641302,17735,17735
DET,Tigers,3,3,0,58,0,11,,58,249,59,27,25,6,42,15,,3,3.95315,1.28843,6.45681,2.37189,2.72222,0.922401,0.167235,0.0614334,0.10580204427242279,,0.257353,0.291667,0.716113,3.95505,276,4.758620689655173,286,4.931034482758621,0.18648,0.23034,999,6,AL,Brenan Hanifee,669724,22304,22304
SEA,Mariners,4,4,6,48,0,1,,75,322,73,40,37,10,59,25,,4,4.46281,1.31405,7.06612,2.97521,2.375,1.26446,0.182342,0.0767754,0.10556621849536896,,0.251055,0.281768,0.695266,4.55662,277.2,3.6959999999999997,280,3.7333333333333334,0.185363,-0.0179254,735.22998046875,11,AL,Emerson Hancock,676106,27470,27470
CIN,Reds,3,5,13,35,0,1,,82,368,84,53,49,12,62,41,,4,5.35443,1.51899,6.83544,4.44304,1.53846,1.36709,0.169492,0.110169,0.05932202935218811,,0.26045,0.288703,0.668605,5.22374,233.80000000000004,2.8512195121951223,247,3.0121951219512195,0.179588,-0.00191481,999,18,NL,Brandon Williamson,682227,25463,25463
MIA,Marlins,3,4,3,41,0,1,,55,243,56,30,28,8,46,21,,2,4.55696,1.40214,7.53651,3.41772,2.20513,1.22687,0.190687,0.0864745,0.10421287268400192,,0.257353,0.295455,0.707395,4.48859,190.00000000000003,3.454545454545455,198,3.6,0.17797,0.128355,999,20,NL,Ryan Gusto,687473,26440,26440
KCR,Royals,4,4,5,53,0,4,,72,304,71,39,36,10,50,24,,1,4.48859,1.32713,6.31445,3.04311,2.075,1.21724,0.16501,0.0795229,0.08548706769943237,,0.253796,0.279005,0.690936,4.55525,266.20000000000005,3.697222222222223,271,3.763888888888889,0.177832,0.15953,999,7,AL,Bailey Falter,663559,20070,20070
TEX,Rangers,1,1,0,34,0,0,,34,137,30,16,15,4,28,10,,1,3.89189,1.18919,7.2973,2.67568,2.72727,0.972973,0.201342,0.0738255,0.12751677632331848,,0.240876,0.281553,0.703125,3.89189,147.40000000000003,4.335294117647059,141,4.147058823529412,0.174779,0.203095,999,13,AL,Ryan Brasier,518489,5615,5615
