Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
ATH,Athletics,15.7182,43.5027,46.9783,10.6624,7.36602,2.24928,0.0264473,1.0207,4.35842,4.91474,2.59155,0.117632,9.24435,0.406316,0.429988,0.0477597,1.08178,0.0636916,0.0363568,0.245098,0.291075,0.368408,0.659482,0.287129,0.0551648,0.196779,0.280339,0.123309,1.74165,0.28638,-0.0293695,,4.56199,-0.988859,-0.142327,-0.0697929,-0.0991624,-0.0528702,-1.1013094708323479,-1.0053916424512863,81.9512,41.8,2.6125,41.8,2.6125,1.16485,-0.75159,1.9503,1.16485,0.75159,2.3996,999,0.33333333,1B/DH,/players/joey-meneses/14366/stats/batting,10,AL,Joey Meneses,608841,14366,14366
,,38.1202,104.406,122.429,22.9224,15.331,3.9826,0.383705,3.2251,12.8858,11.5196,14.9232,0.738883,27.2443,1.42608,0.847613,0.826002,1.62297,0.65702,0.211884,0.219551,0.32295,0.357716,0.680666,0.30225,0.121892,0.222532,0.547753,0.138165,3.23666,0.263388,-0.272395,,13.3919,-1.07401,-0.248527,-0.159631,-0.432027,-0.0600612,-1.5406650006771088,-3.1898986995220184,92.3384,114.5,3.013157894,114.5,3.013157894,2.33142,-0.342281,1.58159,2.33142,0.342281,2.89122,999,0.02739726,1B/OF,/players/lamonte-wade-jr/18126/stats/batting,-1,,LaMonte Wade Jr.,664774,18126,18126
LAA,Angels,15.5223,50.5409,53.8512,11.1286,6.97005,2.55301,0.101352,1.50416,5.8481,5.62174,2.81707,0.0317759,16.4903,0.309306,0.124777,0.0590994,0.826381,1.15873,0.240078,0.220189,0.265001,0.363998,0.628999,0.273829,0.0523121,0.306219,0.170832,0.143808,4.92966,0.294583,-0.0921948,,4.64789,-1.71504,0.0547135,0.0669867,-0.025208,-0.0627217,-1.8026002738624811,-0.6639092713594437,71.9963,49,3.0625,49,3.0625,2.13417,-0.435505,1.88303,2.13417,0.435505,2.4893,999,0,OF,/players/matthew-lugo/25980/stats/batting,1,AL,Matthew Lugo,683090,25980,25980
LAA,Angels,8.21497,23.3484,25.6752,5.53195,4.23231,0.776399,0.0701439,0.453094,3.2792,2.75296,1.79583,0.0487286,5.19185,0.423497,0.0653187,0.0421438,0.417423,0.712799,0.185804,0.23693,0.302393,0.334408,0.636802,0.283567,0.0699441,0.202212,0.345894,0.0974784,5.58353,0.285829,0.0260692,,2.41901,-0.614714,-0.526384,0.0241997,0.0502689,-0.0631453,-0.594174325466156,-0.9067063927650452,78.704,21.4,2.675,21.4,2.675,2.23986,-0.354017,2.01362,2.23986,0.354017,2.31517,999,0.03703704,OF,/players/gustavo-campero/22707/stats/batting,1,AL,Gustavo Campero,672569,22707,22707
HOU,Astros,8.76251,26.0293,28.1776,5.63971,3.14496,1.25158,0.00937484,1.23379,3.56739,3.28641,1.94971,0.0525806,8.38475,0.118865,0.0635336,0.0162009,0.320695,0.257633,0.114444,0.216668,0.273718,0.407673,0.681391,0.294153,0.0691937,0.297568,0.232531,0.191005,3.47824,0.267442,0.0323271,,2.89696,-0.432431,-1.34579,-0.029411,0.00291601,-0.0659557,-0.40390729275532067,-1.2105681151151657,87.7502,25.9,2.877777777,25.9,2.877777777,2.56639,-0.26296,1.97092,2.56639,0.26296,2.3721,999,0.1,2B/3B,/players/shay-whitcomb/27789/stats/batting,21,AL,Shay Whitcomb,694376,27789,27789
NYY,Yankees,22.8203,70.7785,76.6728,15.7029,10.2187,3.14145,0.123356,2.21946,7.324,8.22786,4.87953,0.296243,18.4995,0.409889,0.52108,0.0837809,1.56333,0.357945,0.0746554,0.22186,0.274091,0.363804,0.637895,0.276993,0.0636409,0.241278,0.263766,0.141943,3.00984,0.266574,-0.092015,,6.81459,-2.24489,0,-0.0594074,-0.151422,-0.0683673,-2.417998433113098,-0.8451584577560425,74.9883,61.1,2.656521739,61.1,2.656521739,1.50416,-0.0715513,1.78073,1.50416,0.0715513,2.62569,999,0.53191489,DH/OF,/players/yanquiel-fernandez/28552/stats/batting,9,AL,Yanquiel Fernández,692585,28552,28552
CHW,White Sox,27.6956,91.6718,100.971,21.9597,15.3149,4.58985,0.113359,1.94163,10.971,9.79091,6.5812,0.124566,21.7964,2.34873,0.316914,0.0528726,1.77657,1.52477,0.364537,0.239547,0.306085,0.35563,0.661714,0.293239,0.0651788,0.215867,0.30194,0.116082,4.10419,0.293303,-0.039431,,10.306,-1.62455,-2.34753,-0.00356457,-0.0429956,-0.0728261,-1.6961025409400463,-2.4330083951354027,86.1479,95.3,3.403571428,95.3,3.403571428,2.99636,0.226088,1.7443,2.99636,-0.226088,2.67427,999,0.04878049,2B/3B,/players/curtis-mead/23986/stats/batting,4,AL,Curtis Mead,678554,23986,23986
WSN,Nationals,51.2571,183.122,203.064,40.7227,25.2617,8.13632,0.686463,6.63826,22.1169,23.778,16.0548,0.283557,52.4411,2.09162,1.53836,0.25703,2.85097,0.813905,0.410257,0.22238,0.290272,0.38306,0.673331,0.293822,0.0790629,0.258249,0.30615,0.16068,3.21458,0.271414,-0.00458246,,20.8227,-3.17088,0.194741,-0.289921,-0.294503,-0.0736015,-3.4514166712760925,-4.023952811956406,86.883,197.2,3.866666666,197.2,3.866666666,2.41254,-1.56801,1.15637,2.41254,1.56801,3.45818,999,0,1B,/players/abimelec-ortiz/sa3016926/stats/batting,24,NL,Abimelec Ortiz,694673,sa3016926,sa3016926
CHW,White Sox,32.2634,115.695,127.585,25.9406,16.7966,5.79714,0.565092,2.78179,12.5891,11.8608,9.40843,0.324544,37.0289,1.44375,0.874577,0.163069,1.93825,1.86729,0.560118,0.224215,0.288747,0.356223,0.64497,0.282981,0.0737424,0.290229,0.254084,0.132008,4.54288,0.301707,-0.0453438,,11.9598,-3.11532,-0.632539,-0.0363062,-0.0816501,-0.0759676,-3.2330554202198982,-1.8274800777435303,79.1013,111.9,3.496875,111.9,3.496875,1.408,-0.0935164,1.61284,1.408,0.0935164,2.84955,999,0,OF,/players/braden-montgomery/sa3038253/stats/batting,4,AL,Braden Montgomery,695731,sa3038253,sa3038253
TEX,Rangers,26.447,86.3962,99.1899,19.6115,13.7921,4.00147,0.0984937,1.71946,9.96319,8.78334,8.7244,0.115878,20.0772,2.76264,1.24411,0.0624949,1.81151,1.04939,0.229147,0.226995,0.313723,0.335297,0.64902,0.290746,0.0879565,0.202412,0.434543,0.108301,3.58401,0.271735,-0.171488,,9.9234,-1.79665,-0.659712,-0.0500802,-0.221568,-0.0772115,-1.831029087305069,-2.337588131427765,86.233,94.3,3.626923076,94.3,3.626923076,2.42713,-0.0612435,1.73111,2.42713,0.0612435,2.69186,999,0.15909091,OF,/players/mark-canha/11445/stats/batting,13,AL,Mark Canha,592192,11445,11445
WSN,Nationals,9.74865,32.6394,35.6096,6.69008,4.27135,1.23245,0.0245745,1.16171,3.68456,4.17505,2.61579,0.0726049,11.0637,0.22721,0.112093,0.0151321,0.36987,0.0897496,0.0504367,0.20497,0.267825,0.351012,0.618837,0.271396,0.0734574,0.310693,0.23643,0.146043,2.48047,0.269334,-0.0138749,,3.00312,-1.20443,0.0663541,-0.0491921,-0.0630669,-0.0783883,-1.2650491669774055,-0.6858562678098679,71.5202,27.5,2.75,27.5,2.75,1.94114,-0.28785,1.92886,1.94114,0.28785,2.42818,999,0.30952381,1B/DH,/players/matt-mervis/27845/stats/batting,24,NL,Matt Mervis,670223,27845,27845
TEX,Rangers,19.7005,54.3973,61.1023,11.5195,9.12571,2.11062,0.135416,0.147771,6.24511,3.82957,5.16391,0.0558474,15.3585,0.308595,0.135824,1.09665,0.699356,2.21231,0.769706,0.211766,0.283174,0.263695,0.546869,0.249636,0.0845126,0.251358,0.336224,0.0519285,5.21829,0.291383,0.0317005,,4.07353,-3.14617,-0.322595,0.0312496,0.0629501,-0.0815008,-2.9679150730371475,0.06828725337982178,57.9141,35,1.75,35,1.75,1.83146,-0.388432,1.90292,1.83146,0.388432,2.46278,999,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13,AL,Tyler Wade,642180,15730,15730
LAA,Angels,7.79615,21.7121,22.8965,4.41813,3.46467,0.662557,0.0119535,0.278943,2.11051,2.50422,0.947222,0.00431933,5.36701,0.105003,0.0627589,0.0694144,0.272125,0.11938,0.0326885,0.203487,0.239643,0.273646,0.513289,0.227923,0.0413698,0.234404,0.17649,0.0701588,3.07805,0.256632,-0.0137788,,1.12281,-1.58259,-0.570618,-0.0193011,-0.0330799,-0.0842219,-1.6421779692173004,0.030936479568481445,40.3732,6.3,0.7875,6.3,0.7875,1.84084,-0.284256,2.00209,1.84084,0.284256,2.33055,999,0,C,/players/sebastian-rivero/21735/stats/batting,1,AL,Sebastián Rivero,665861,21735,21735
CHW,White Sox,98.1182,372.558,395.645,92.0867,61.9456,16.3954,0.78892,12.9568,40.0641,46.5281,16.3488,0.446372,88.6758,2.5367,2.47908,1.72231,5.9273,2.1336,0.98082,0.247174,0.281711,0.399751,0.681462,0.293953,0.0413219,0.22413,0.184366,0.152577,3.0213,0.289425,-0.0255302,,40.6124,-6.13602,-1.20426,-0.505616,-0.531146,-0.0842503,-6.779079020023346,-7.434696197509766,86.6388,374.5,3.821428571,374.5,3.821428571,1.73955,-1.48248,0.683224,1.73955,1.48248,4.08903,490.6600036621094,0.07096774,2B,/players/lenyn-sosa/22896/stats/batting,4,AL,Lenyn Sosa,672820,22896,22896
ATL,Braves,61.4849,210.706,233.458,50.6979,35.0176,9.86294,0.521085,5.2963,25.0671,25.4436,17.8376,0.357229,48.0194,2.73464,2.0402,0.138877,4.36271,1.68485,0.331535,0.240609,0.305463,0.367772,0.673235,0.29587,0.0764062,0.205688,0.371467,0.127163,3.53508,0.284773,-0.469483,,24.3275,-3.25733,1.84438,-0.163427,-0.63291,-0.0870262,-4.01004421710968,-4.607737898826599,87.7948,223.1,3.657377049,223.1,3.657377049,2.87497,0.680283,1.19288,2.87497,-0.680283,3.40949,999,0.1,1B/OF,/players/dominic-smith/15653/stats/batting,16,NL,Dominic Smith,642086,15653,15653
PHI,Phillies,11.9839,40.4412,43.2657,9.33676,6.24083,2.19433,0.0353946,0.8662,3.82474,5.08788,2.52992,0.0228016,12.5072,0.133755,0.13889,0.0219239,0.683411,0.259023,0.0780569,0.230872,0.277506,0.351139,0.628645,0.275449,0.0584739,0.289078,0.202277,0.120266,2.82933,0.31134,-0.0268986,,3.79117,-1.32101,-0.28329,-0.0387952,-0.0656937,-0.0886002,-1.4673378318548203,-0.8380997776985168,72.6662,34.6,2.883333333,34.6,2.883333333,4.18539,2.44085,1.941,4.18539,-2.44085,2.412,999,0.06666667,OF,/players/bryan-de-la-cruz/19600/stats/batting,26,NL,Bryan De La Cruz,650559,19600,19600
COL,Rockies,43.6704,154.402,172.261,37.0126,23.8705,6.89774,1.01735,5.227,18.8466,20.2168,13.1993,0.0158288,49.0155,3.18365,1.28298,0.192656,2.57099,1.18798,0.40789,0.239715,0.310316,0.399126,0.709443,0.310232,0.076624,0.284542,0.269289,0.159411,4.10009,0.313335,-0.0276991,,19.9591,-0.394906,0.468189,-0.195079,-0.222778,-0.0887235,-3.3973806351423264,-3.2009633779525757,84.4508,176.1,4.002272727,176.1,4.002272727,3.22958,-0.491303,1.40411,3.22958,0.491303,3.12785,999,0,1B/OF,/players/charles-condon/sa3025257/stats/batting,19,NL,Charlie Condon,809707,sa3025257,sa3025257
PIT,Pirates,74.593,235.447,257.598,54.2558,35.0914,10.787,1.507,6.87036,29.0424,27.0187,17.3586,0.17645,77.1959,2.52378,1.6973,0.571982,2.83139,4.21749,0.971731,0.230438,0.288446,0.376595,0.66504,0.290282,0.0673863,0.299676,0.224864,0.146157,5.24796,0.309552,-0.236166,,25.6744,-4.76284,-1.08414,0.0838031,-0.152362,-0.0955826,-5.478662610054016,-4.025913238525391,82.5543,241.3,3.217333333,241.3,3.217333333,2.81307,-0.785578,1.05178,2.81307,0.785578,3.59762,999,0.2,OF,/players/jhostynxon-garcia/28142/stats/batting,27,NL,Jhostynxon Garcia,691373,28142,28142
NYY,Yankees,18.1461,63.6104,68.8818,13.2256,7.86092,2.62157,0.0260845,2.71706,7.30521,8.47995,4.18201,0.00162016,21.9032,0.743833,0.31192,0.0336659,0.854999,0.579904,0.181864,0.207916,0.263645,0.378092,0.641737,0.279223,0.0607129,0.317982,0.190932,0.170176,3.17756,0.26738,-0.0799731,,6.24685,-1.89207,-1.809,-0.0428991,-0.122872,-0.0974124,-2.03442769497633,-1.2489362359046936,76.5201,62.6,3.477777777,62.6,3.477777777,3.39423,0.119237,1.75943,3.39423,-0.119237,2.6541,999,0.05,SS,/players/paul-dejong/18015/stats/batting,9,AL,Paul DeJong,657557,18015,18015
SFG,Giants,91.198,326.919,365.28,76.1951,46.5016,15.6488,0.355309,13.6894,38.4611,46.3773,31.6336,2.76641,110.401,2.53926,4.03152,0.156884,4.14612,1.7807,0.589935,0.23307,0.302276,0.408734,0.711009,0.305979,0.0866008,0.302236,0.286534,0.175663,2.61107,0.302164,-0.0565895,,41.062,-2.09871,-1.38303,-0.399773,-0.456362,-0.0976739,-2.658399283885956,-10.658921122550964,94.8995,382.6,4.204395604,382.6,4.204395604,4.08714,0.0255427,0.602927,4.08714,-0.0255427,4.1961,999,0.6,1B/DH,/players/bryce-eldridge/33390/stats/batting,30,NL,Bryce Eldridge,805811,33390,33390
CIN,Reds,20.1997,59.5922,66.3617,12.2096,7.10788,2.36458,0.12687,2.61024,6.80965,7.67094,5.96357,0.264432,23.4371,0.340798,0.424949,0.0402108,0.953322,0.651707,0.171493,0.204885,0.279154,0.380228,0.659382,0.286699,0.0898646,0.353173,0.254449,0.175342,3.53618,0.282585,-0.0429232,,6.42107,-1.42007,-0.0920124,-0.0266856,-0.0696088,-0.0996358,-1.8705285266041756,-1.3111790493130684,77.1028,61.1,3.055,61.1,3.055,3.16426,3.69643,1.78247,3.16426,-3.69643,2.62337,999,0.02272727,1B,/players/michael-toglia/25845/stats/batting,18,NL,Michael Toglia,669911,25845,25845
ATH,Athletics,8.03178,27.9414,30.8455,6.52042,3.76373,1.63739,0.0738479,1.04545,3.89129,3.57303,2.63723,0.112515,7.38521,0.13398,0.0962116,0.0366886,0.310343,0.201804,0.0966299,0.23336,0.30159,0.409495,0.711085,0.3082,0.0854981,0.239426,0.357097,0.176134,3.5429,0.279236,0.00980068,,3.52305,-0.121582,-2.24253,-0.0416095,-0.0318088,-0.101173,-0.16211561486124992,-1.8706882297992706,96.4257,35.4,4.425,35.4,4.425,2.51347,0.172772,1.97381,2.51347,-0.172772,2.36825,999,0,SS,/players/leodalis-de-vries/sa3023363/stats/batting,10,AL,Leo De Vries,815888,sa3023363,sa3023363
MIN,Twins,29.287,105.742,114.444,25.8834,16.963,5.95815,0.0988231,2.86336,12.4595,12.2003,7.23142,0.0468684,23.1513,0.491249,0.923299,0.0559077,1.88414,1.06573,0.252123,0.244779,0.29379,0.38423,0.67802,0.295088,0.0631875,0.202294,0.312355,0.139452,3.52805,0.285429,-0.119894,,11.8529,-1.66949,-1.31089,-0.0527607,-0.172655,-0.118093,-1.9179744571447372,-3.1752288341522217,87.0607,108.1,3.727586206,108.1,3.727586206,2.24298,1.21346,1.68531,2.24298,-1.21346,2.75292,747.52001953125,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,8,AL,Eric Wagaman,676572,23395,23395
BOS,Red Sox,8.29741,22.1577,25.6367,4.83375,3.8416,0.653477,0.0216469,0.317021,2.96892,2.90799,3.19774,0.0254983,6.46638,0.142324,0.084231,0.0547187,0.391494,0.0900479,0.0493041,0.218152,0.319514,0.29252,0.612034,0.281123,0.124733,0.252231,0.494518,0.0743684,2.76466,0.292183,-0.0103141,,2.36453,-0.664646,-1.85308,-0.049424,-0.0597382,-0.120292,-0.845258604735136,-1.2128448486328125,74.0031,17.9,2.2375,17.9,2.2375,2.87834,1.78339,1.99011,2.87834,-1.78339,2.34652,999,0.01785714,C,/players/matt-thaiss/19318/stats/batting,3,AL,Matt Thaiss,642136,19318,19318
WSN,Nationals,33.0346,97.7739,103.717,23.9743,16.7936,4.87894,0.214146,2.08765,9.64193,10.4217,4.43511,0.100908,17.0604,0.766736,0.645437,0.0962976,1.7474,1.03919,0.305567,0.245201,0.281565,0.363537,0.645102,0.280817,0.0427614,0.164489,0.259965,0.118336,3.61635,0.276098,-0.0443788,,9.54029,-2.71473,0.0811873,-0.0618383,-0.106217,-0.121483,-2.8138105049729347,-1.8242633640766144,77.9739,86.6,2.624242424,86.6,2.624242424,2.16543,-0.90566,1.7698,2.16543,0.90566,2.64027,999,0.04878049,1B,/players/warming-bernabel/26536/stats/batting,24,NL,Warming Bernabel,682653,26536,26536
TEX,Rangers,12.2347,38.8779,42.7656,8.48479,5.33812,2.30229,0.0311949,0.813185,4.93685,4.89813,3.42998,0.0135345,8.74095,0.318098,0.107157,0.0324154,0.4683,0.210508,0.102549,0.218242,0.286262,0.341814,0.628076,0.278351,0.0802042,0.204392,0.392404,0.123572,3.23433,0.260665,0.0158339,,3.84812,-1.20497,-0.562145,-0.0597887,-0.0439548,-0.123028,-1.1682163439691067,-1.5061824321746826,77.6951,30,2.5,30,2.5,2.20089,-0.653026,1.90312,2.20089,0.653026,2.46251,999,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
NYM,Mets,27.5161,93.198,102.734,19.1033,10.849,4.8228,0.109625,3.32179,11.2496,11.0017,8.67724,0.183215,29.7983,0.541997,0.265533,0.0509356,0.94259,1.89668,0.433417,0.204975,0.275825,0.366002,0.641828,0.281148,0.0844635,0.290054,0.291199,0.161027,4.29994,0.261528,-0.212542,,9.47739,-2.66139,-0.619478,0.0705694,-0.141973,-0.127772,-2.8324198722839355,-1.893371343612671,77.8422,89.9,3.210714285,89.9,3.210714285,3.03601,-0.285461,1.61543,3.03601,0.285461,2.8461,999,0.04166667,OF,/players/mj-melendez/22197/stats/batting,25,NL,MJ Melendez,669004,22197,22197
PIT,Pirates,19.041,60.5038,65.8994,14.1394,9.65589,2.76892,0.0424264,1.67219,6.76256,7.0078,4.98361,0.0763446,19.3955,0.213488,0.156102,0.0424513,0.888543,0.375179,0.0820483,0.233695,0.293614,0.363776,0.65739,0.288969,0.0756244,0.294319,0.256947,0.13008,2.95303,0.314891,-0.0237621,,6.49781,-1.28871,-2.14449,-0.0561149,-0.0798771,-0.128387,-1.5127379149198532,-1.9346036911010742,81.6546,59.9,3.152631578,59.9,3.152631578,2.39206,-0.207285,1.84753,2.39206,0.207285,2.53663,999,0,1B,/players/rafael-flores/31991/stats/batting,27,NL,Rafael Flores Jr.,804668,31991,31991
LAA,Angels,74.4878,258.171,284.632,59.0102,42.7851,10.6113,1.28375,4.33006,28.5099,24.3949,18.5957,0.740482,52.7267,4.1983,2.1482,1.5188,3.85997,4.57126,1.74871,0.22857,0.288945,0.329933,0.618877,0.273657,0.0653323,0.185245,0.352681,0.101363,4.69232,0.269012,-0.0253583,,24.5269,-9.10461,-0.896268,-0.229917,-0.255275,-0.128418,-9.689457267522812,-1.3622828125953674,71.8779,220.5,2.979729729,220.5,2.979729729,2.85443,0.906396,1.08436,2.85443,-0.906396,3.55418,999,0.05839416,2B/OF,/players/adam-frazier/15223/stats/batting,1,AL,Adam Frazier,624428,15223,15223
CHW,White Sox,28.6761,93.3751,102.073,20.0621,12.8299,4.45225,0.171578,2.60836,10.8785,9.45999,8.00736,0.225838,30.5974,0.303703,0.290578,0.0964714,1.19344,1.714,0.924302,0.214854,0.278231,0.350013,0.628244,0.275981,0.0784472,0.299759,0.261701,0.135159,4.08042,0.288682,0.182601,,8.98827,-3.07247,-0.116206,-0.173793,0.00880805,-0.130799,-3.092534387484193,-1.640487253665924,74.2929,83.8,2.889655172,83.8,2.889655172,2.85386,0.777777,1.67115,2.85386,-0.777777,2.7718,999,0.04166667,OF,/players/jarred-kelenic/22558/stats/batting,4,AL,Jarred Kelenic,672284,22558,22558
SFG,Giants,35.9348,123.43,134.255,27.5796,18.1055,4.85975,0.119434,4.49489,14.7388,16.2828,9.03995,0.125338,41.2909,0.827462,0.878991,0.0790214,2.55708,1.36377,0.277634,0.223443,0.279088,0.374001,0.653089,0.284739,0.0673341,0.307555,0.218933,0.150558,3.66832,0.293986,-0.190619,,12.7768,-3.08648,0.775252,-0.0247835,-0.215402,-0.146889,-3.33985935151577,-2.639603912830353,80.3094,117.8,3.272222222,117.8,3.272222222,2.38197,-0.31374,1.48752,2.38197,0.31374,3.01663,999,0,OF,/players/jerar-encarnacion/21871/stats/batting,30,NL,Jerar Encarnacion,666464,21871,21871
COL,Rockies,63.774,230.416,256.382,57.6286,39.0803,12.2018,0.613631,5.73297,28.4134,28.0317,20.534,0.448446,52.3845,3.27835,1.93843,0.215298,4.32894,1.55549,0.627963,0.250107,0.317922,0.383032,0.700953,0.307642,0.0800914,0.204322,0.391986,0.132925,3.25729,0.297846,-0.0156304,,29.1668,-1.12672,0.851616,-0.3583,-0.37393,-0.153089,-5.637769728899002,-4.388404667377472,82.6771,264.7,4.1359375,264.7,4.1359375,2.50101,3.66354,1.1687,2.50101,-3.66354,3.44174,999,0,1B,/players/toby-rumfield/sa3017330/stats/batting,19,NL,TJ Rumfield,681198,sa3017330,sa3017330
COL,Rockies,18.9591,67.1247,74.9251,15.9851,11.0227,3.06489,0.0860702,1.81147,8.07977,7.64632,6.25004,0.0110533,19.3709,1.29143,0.222807,0.0360966,1.38503,0.258203,0.0729402,0.238141,0.314153,0.367325,0.681477,0.302326,0.0834172,0.258537,0.322651,0.129184,2.66297,0.307021,-0.0436885,,8.20029,-0.652692,0,-0.100711,-0.1444,-0.159751,-2.006125181913376,-2.048051595687866,79.035,71.1,3.742105263,71.1,3.742105263,2.48918,-0.593161,1.81657,2.48918,0.593161,2.5779,999,1,3B/OF,/players/kris-bryant/15429/stats/batting,19,NL,Kris Bryant,592178,15429,15429
MIL,Brewers,11.1589,32.6679,37.3562,7.0566,5.52337,0.992276,0.0943081,0.446647,4.36203,3.25668,4.22923,0.0593967,9.48974,0.355028,0.0805691,0.0235095,0.376149,1.8301,0.318929,0.216011,0.311814,0.293176,0.60499,0.27675,0.113214,0.254034,0.445663,0.0771655,5.9605,0.289757,-0.126254,,3.3128,-1.10113,-0.928855,0.169078,0.0428236,-0.160656,-1.02321258187294,-1.789883553981781,75.9223,24.9,2.263636363,24.9,2.263636363,2.39858,-0.249983,1.97694,2.39858,0.249983,2.36409,999,0,1B/DH,/players/tyler-black/29949/stats/batting,23,NL,Tyler Black,672012,29949,29949
,,53.1289,186.447,207.563,42.8299,28.6353,7.60465,0.133368,6.45655,21.0966,24.2423,16.3235,0.142408,37.7169,2.60434,2.09855,0.0894875,3.61383,0.400837,0.114014,0.229716,0.297666,0.375822,0.673488,0.295298,0.0786437,0.181713,0.43279,0.146106,1.94321,0.251942,-0.540639,,21.5327,-2.99244,0.109153,-0.279579,-0.820218,-0.169505,-3.871364951133728,-4.810190238058567,87.5626,191.4,3.611320754,191.4,3.611320754,4.43435,1.11483,1.20832,4.43435,-1.11483,3.3889,999,0.72173913,1B,/players/wilmer-flores/5827/stats/batting,-1,,Wilmer Flores,527038,5827,5827
SDP,Padres,83.4002,311.256,336.276,77.4355,50.8539,14.6945,1.31566,10.5715,38.5514,40.8902,19.3114,0.433403,78.4495,2.86544,2.69664,0.146862,5.65815,2.7136,0.756026,0.248784,0.296351,0.40634,0.702692,0.303896,0.0574271,0.233289,0.246163,0.157556,4.17092,0.297264,-0.494625,,37.2329,-2.50072,-2.94646,-0.246149,-0.740774,-0.1716,-3.33660888671875,-9.72163462638855,93.4688,341.7,4.116867469,341.7,4.116867469,1.81151,-0.544929,0.791174,1.81151,0.544929,3.9451,611.469970703125,0.02721088,3B/OF,/players/nick-castellanos/11737/stats/batting,29,NL,Nick Castellanos,592206,11737,11737
COL,Rockies,39.8923,140.243,155.942,34.6767,22.5862,7.13791,0.160016,4.79259,17.833,18.8688,12.6149,0.50589,37.0387,1.45832,1.55123,0.0744954,2.18638,0.961203,0.183523,0.247261,0.312764,0.40296,0.715724,0.310956,0.0808943,0.237515,0.340586,0.155699,3.12351,0.298951,-0.152796,,18.1601,-0.265728,-0.599113,-0.121589,-0.274385,-0.172117,-3.0564849972724915,-3.814024329185486,84.9473,167.2,4.18,167.2,4.18,2.74261,0.198187,1.48678,2.74261,-0.198187,3.01763,999,0.15,1B,/players/blaine-crim/25714/stats/batting,19,NL,Blaine Crim,688760,25714,25714
WSN,Nationals,19.4072,69.4657,76.8576,13.9471,8.347,3.073,0.0958774,2.43123,7.7073,8.52396,5.79575,0.160244,21.448,1.08044,0.462152,0.0536214,0.775592,0.272923,0.0748508,0.200777,0.271123,0.352772,0.623895,0.273932,0.0754089,0.279062,0.270223,0.151995,2.73044,0.250081,0.000565166,,6.63998,-2.44134,-1.4551,-0.0755088,-0.0749436,-0.174803,-2.510996386408806,-1.7545925676822662,73.2573,57.9,3.047368421,57.9,3.047368421,3.24769,0.288103,1.71583,3.24769,-0.288103,2.71223,999,0,2B,/players/orelvis-martinez/25967/stats/batting,24,NL,Orelvis Martinez,682619,25967,25967
SFG,Giants,21.3931,58.6848,64.6207,12.3569,8.12552,2.74961,0.141682,1.34004,7.44411,5.94882,4.69776,0.0179255,20.5804,0.192422,0.385295,0.660413,1.05417,1.81449,0.307634,0.210563,0.269652,0.330749,0.600401,0.264958,0.0726975,0.318479,0.228264,0.120186,5.4718,0.296552,-0.0465311,,5.11196,-2.52348,-1.00139,0.151109,0.104578,-0.175335,-2.4371815472841263,-1.4635850191116333,66.7204,45.1,2.147619047,45.1,2.147619047,1.9744,-0.53701,1.83009,1.9744,0.53701,2.55988,999,0,OF,/players/grant-mccray/25690/stats/batting,30,NL,Grant McCray,687529,25690,25690
