Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Alex Vesia","LAD",3.49476,1.4347,0,3.54046,60.974,0,2,17.9778,,60.8057,248.485,44.5211,25.62,23.92,8.68267,21.9194,1.51701,2.33677,74.0407,10.9589,3.24434,3.37787,1.28514,0.297968,0.0882119,0.20975614339113235,0.198552,1.09267,0.253265,0.75197,,,3.75287,0.774278,0.603651,744.719970703125,,,,,,,381.7000000000001,6.257377049180329,346,5.672131147540983,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Phil Maton","CHC",2.78654,1.82375,0,3.49042,61.8,0,5,14.6034,,62.2188,258.871,48.161,25.77,24.13,6.40719,22.9241,1.29638,5.51598,73.5667,10.6415,3.31599,3.20914,0.926806,0.284183,0.0885544,0.1956288069486618,0.209005,1.1425,0.277514,0.729536,,,3.48038,0.772558,0.657689,738.4600219726562,,,,,,,406.2,6.551612903225807,378,6.096774193548387,,,,,,,,,,,,,,,,,,,"Phil Maton","18064",664208
"Daniel Palencia","CHC",2.72991,1.85728,0,3.60982,61.078,0,30,3.3517,,63.4769,266.354,50.3173,27.25,25.46,6.59653,26.549,1.32029,3.12883,73.9804,10.4892,3.76421,2.78657,0.935281,0.277752,0.0996753,0.1780766323208809,0.2126,1.21093,0.280083,0.733631,,,3.55777,0.770005,0.608262,98.05999755859375,,,,,,,470.1,7.461904761904762,444,7.0476190476190474,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
"Orion Kerkering","PHI",2.61259,1.57555,0,3.53106,61.886,0.078,1,12.7283,,62.3694,258.799,52.5112,26.29,24.47,6.20339,19.7157,1.27915,3.49651,63.9348,9.22589,2.845,3.24285,0.895159,0.247045,0.0761814,0.17086321115493774,0.222895,1.15805,0.279893,0.722936,,,3.49446,0.764459,0.657689,999,,,,,,,363.19999999999993,5.858064516129031,348,5.612903225806452,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Tyler Anderson","LAA",5.08978,6.78053,4.64067,4.7407,17.996,15.024,0,0,,85.981,370.264,81.3863,48.45,45.29,13.897,32.529,0.790271,3.24339,67.9483,7.11244,3.40495,2.08886,1.45466,0.183513,0.0878534,0.09565970301628113,0.243313,1.32489,0.267129,0.693051,,,4.90391,0.761585,0.523488,999,,,,,,,281.6,3.274418604651163,276,3.2093023255813953,,,,,,,,,,,,,,,,,,,"Tyler Anderson","12880",542881
"Luis Gil","NYY",4.73218,5.61106,0.831237,4.53623,36.887,13.205,0,0.691,,97.0388,423.127,83.3163,51.98,48.91,13.1747,50.7453,1.42702,4.67665,91.3708,8.47431,4.70645,1.80058,1.22191,0.215942,0.119929,0.09601236879825592,0.226584,1.38153,0.266536,0.709944,,,4.73033,0.74779,0.57609,330.3500061035156,,,,,,,360.1000000000001,3.7123711340206196,334,3.443298969072165,,,,,,,,,,,,,,,,,,,"Luis Gil","21052",661563
"Brad Lord","WSN",3.40859,7.11601,0.961895,4.85093,38.134,13.311,1,14.1502,,98.5914,429.446,101.716,56.93,53.14,14.3476,35.1854,1.46943,4.25543,81.0752,7.40102,3.21193,2.30423,1.30973,0.18879,0.0819321,0.10685817152261734,0.260806,1.38857,0.296582,0.684599,,,4.58243,0.743786,0.186611,999,,,,,,,401.2000000000001,4.052525252525253,419,4.232323232323233,,,,,,,,,,,,,,,,,,,"Brad Lord","31972",695418
"Jonathan Cannon","CHW",3.60756,6.74644,0.997954,4.89854,29.736,13.81,0,0.5969,,95.2263,413.889,96.4188,55.48,51.83,14.1654,33.8286,1.40715,4.5458,69.8529,6.60191,3.1972,2.06491,1.3388,0.168772,0.0817334,0.08703844994306564,0.256764,1.36777,0.282176,0.677144,,,4.81081,0.738162,0.238538,999,,,,,,,308.19999999999993,3.2442105263157885,320,3.3684210526315788,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Ben Brown","CHC",1.80643,2.12252,0,4.08374,38.295,2.657,0,7.5148,,61.4437,260.747,54.5715,29.88,27.88,7.81789,23.1683,1.68583,1.98385,65.5659,9.6038,3.39359,2.82998,1.14513,0.251454,0.0888536,0.16260016709566116,0.231633,1.26522,0.288227,0.716521,,,3.8831,0.732381,0.374733,732.489990234375,,,,,,,299.0000000000001,4.901639344262297,290,4.754098360655738,,,,,,,,,,,,,,,,,,,"Ben Brown","23590",676962
"Logan Allen","CLE",5.68685,9.57358,5.90707,5.09546,25.275,20.868,0,0.6772,,116.327,509.962,119.188,70.73,65.86,19.6914,45.2358,0.900557,5.35904,91.8586,7.10693,3.49981,2.03066,1.52349,0.180128,0.0887043,0.0914241299033165,0.259461,1.41346,0.28606,0.684617,,,5.06122,0.720748,0.104019,999,,,,,,,341.0000000000001,2.939655172413794,358,3.086206896551724,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Tyler Holton","DET",2.5978,1.93436,0,3.44277,61.344,0.533,1,13.7777,,67.5764,275.548,58.6831,27.84,25.85,7.11153,16.0579,1.17414,2.44647,54.6045,7.27237,2.13864,3.40047,0.947132,0.198167,0.0582764,0.13989078998565674,0.2283,1.10602,0.264026,0.72395,,,3.70862,0.719826,0.827659,999,,,,,,,380.70000000000005,5.598529411764707,366,5.382352941176471,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Trevor Megill","MIL",3.07831,1.8954,0,3.77991,60.273,0,19,8.9471,,62.2158,258.575,51.0109,28.02,26.13,8.08299,21.2816,1.61881,2.05419,71.0972,10.2848,3.07854,3.34079,1.16927,0.274958,0.0823034,0.19265475124120712,0.216847,1.16196,0.275075,0.72606,,,3.66381,0.717137,0.451009,141.47999572753906,,,,,,,431.79999999999995,6.9645161290322575,410,6.612903225806452,,,,,,,,,,,,,,,,,,,"Trevor Megill","17722",656730
"Ryan Walker","SFG",2.19859,1.74712,0,3.89857,59.188,0.175,24,3.338,,61.0839,262.376,58.1692,28.48,26.46,5.06498,21.6135,1.23092,4.47814,61.7987,9.10531,3.18449,2.85926,0.746265,0.235535,0.0823759,0.15315864235162735,0.246183,1.30612,0.313445,0.705757,,,3.4711,0.711586,0.397188,150.83999633789062,,,,,,,417.1000000000001,6.837704918032788,418,6.852459016393443,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Fernando Cruz","NYY",3.0866,1.48017,0,3.4001,56.774,0.065,2,15.9832,,57.9953,240.484,40.7653,23.37,21.91,6.87651,26.267,0.915667,3.07075,79.9089,12.4007,4.07625,3.04218,1.06713,0.332284,0.109226,0.22305840253829956,0.193067,1.15582,0.272505,0.760599,,,3.43844,0.708923,0.752632,999,,,,,,,383.5,6.612068965517241,346,5.9655172413793105,,,,,,,,,,,,,,,,,,,"Fernando Cruz","7048",518585
"David Festa","MIN",2.27133,3.36656,0.41798,4.37286,18.203,7.142,1,0.6406,,49.1075,210.208,45.7915,25.54,23.86,6.45622,18.022,0.735092,2.10064,49.2242,9.02139,3.30292,2.73134,1.18324,0.234169,0.0857342,0.1484348177909851,0.240899,1.29947,0.292662,0.698743,,,4.06881,0.706638,0.333086,999,,,,,,,216.20000000000002,4.412244897959184,214,4.36734693877551,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Camilo Doval","NYY",3.28157,1.60702,0,3.44982,61.091,0,5,13.7505,,62.1945,261.773,49.3448,25.48,23.84,4.92289,27.553,1.56493,3.65284,66.8488,9.67351,3.98712,2.42619,0.712378,0.25537,0.105255,0.15011433511972427,0.214015,1.23641,0.279744,0.734479,,,3.51969,0.689695,0.761515,680.7100219726562,,,,,,,388.9,6.27258064516129,364,5.870967741935484,,,,,,,,,,,,,,,,,,,"Camilo Doval","21992",666808
"Raisel Iglesias","ATL",2.39927,1.60115,0,3.89003,61.429,0,26,4.4309,,62.8145,261.025,57.4443,29.07,27.15,8.00789,16.1874,1.42725,1.96774,64.8333,9.28925,2.31932,4.00516,1.14736,0.24838,0.0620149,0.1863647997379303,0.236523,1.17221,0.290754,0.713894,,,3.59524,0.687146,0.401767,101.36000061035156,,,,,,,441.6000000000001,7.00952380952381,433,6.873015873015873,,,,,,,,,,,,,,,,,,,"Raisel Iglesias","17130",628452
"A.J. Minter","NYM",2.40739,1.41649,0,3.59995,46.108,0,1,13.7055,,46.5006,191.902,38.535,20.01,18.6,5.0606,14.5859,0.906642,2.01307,51.9178,10.0485,2.82303,3.55946,0.979459,0.270543,0.0760067,0.19453643262386322,0.219819,1.14237,0.282902,0.719238,,,3.3878,0.684388,0.46855,999,,,,,,,298.9,6.359574468085106,284,6.042553191489362,,,,,,,,,,,,,,,,,,,"A.J. Minter","18655",621345
"Davis Martin","CHW",7.17321,11.2491,11.8386,5.22002,26.631,26.631,0,0,,151.034,660.386,155.476,93.64,87.6,26.3345,56.183,0.51638,7.09571,109.912,6.54957,3.3479,1.95632,1.56925,0.166436,0.085076,0.08135976642370224,0.260382,1.4014,0.280218,0.675202,,,5.20328,0.658713,0.056916,999,,,,,,,425.60000000000014,2.818543046357617,448,2.966887417218543,,,,,,,,,,,,,,,,,,,"Davis Martin","21448",663436
"Hurston Waldrep","ATL",3.33873,3.5797,3.61258,4.55749,9.581,9.292,0,0,,51.6403,223.273,51.3425,27.86,26.15,5.68938,20.0969,0.206219,1.92261,43.459,7.57414,3.50254,2.16247,0.99156,0.194645,0.0900103,0.10463442653417587,0.255113,1.3834,0.300141,0.686568,,,4.16345,0.658219,0.426659,747.97998046875,,,,,,,198.4,3.8153846153846156,202,3.8846153846153846,,,,,,,,,,,,,,,,,,,"Hurston Waldrep","33527",694462
"Corbin Burnes","ARI",2.44054,2.11563,2.69297,3.90973,5.995,5.865,0,0,,35.3349,148.36,32.514,16.4,15.35,3.60237,11.1701,0.14153,1.59121,31.6222,8.05436,2.84508,2.83097,0.917545,0.213145,0.0752902,0.1378544270992279,0.23978,1.23629,0.288038,0.706096,,,3.75408,0.657912,0.587342,735.0399780273438,,,,,,,149,4.257142857142857,148,4.228571428571429,,,,,,,,,,,,,,,,,,,"Corbin Burnes","19361",669203
"José Alvarado","PHI",2.24078,1.42265,0,3.73992,55.395,0,4,12.2601,,56.2632,239.629,50.0877,25.22,23.38,4.59322,22.3931,1.28921,3.40642,60.4839,9.67516,3.58206,2.70101,0.734743,0.252407,0.0934491,0.15895775705575943,0.234242,1.28825,0.305841,0.715528,,,3.42205,0.655506,0.437296,747.989990234375,,,,,,,335.9000000000001,5.998214285714288,328,5.857142857142857,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Pete Fairbanks","MIA",2.15746,1.74682,0,3.83047,57.965,0,26,4.1124,,59.4914,249.308,52.6792,27.26,25.32,6.11322,20.3139,1.16385,2.33558,58.782,8.89268,3.07314,2.89368,0.924823,0.235781,0.0814812,0.15429949760437012,0.232416,1.22695,0.287865,0.70976,,,3.637,0.653702,0.392594,112.06999969482422,,,,,,,422.99999999999994,7.1694915254237275,415,7.033898305084746,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Jonah Tong","NYM",1.71138,1.88846,0.222002,3.575,11.15,4.906,0,0.7173,,31.0406,129.332,24.8602,13.18,12.33,3.32814,12.4234,0.419531,0.978153,36.564,10.6015,3.60209,2.94315,0.964971,0.282714,0.0960583,0.18665527552366257,0.21444,1.20112,0.283172,0.738826,,,3.46833,0.651161,0.581925,702.5599975585938,,,,,,,166.49999999999997,5.370967741935483,155,5,,,,,,,,,,,,,,,,,,,"Jonah Tong","32157",804636
"Shawn Armstrong","CLE",2.35229,2.22996,0,3.971,62.47,0.391,3,16.3812,,65.8172,277.537,59.8661,31.07,29.04,7.32169,21.656,0.930021,2.47563,62.3499,8.52588,2.9613,2.8791,1.00119,0.224655,0.0780295,0.14662523567676544,0.236247,1.23861,0.285982,0.707884,,,3.7866,0.642155,0.357209,747.8499755859375,,,,,,,377.30000000000007,5.716666666666668,370,5.606060606060606,,,,,,,,,,,,,,,,,,,"Shawn Armstrong","12857",542888
"Andrew Kittredge","BAL",2.68065,1.6293,0,3.52939,54.865,0,5,11.9401,,56.3809,230.032,49.0925,23.62,22.11,6.43614,14.134,1.06575,1.3795,56.2828,8.98433,2.2562,3.98207,1.02739,0.244673,0.0614438,0.1832297220826149,0.22885,1.12142,0.281004,0.730533,,,3.4481,0.638534,0.540643,744.5800170898438,,,,,,,353.20000000000005,6.307142857142858,342,6.107142857142857,,,,,,,,,,,,,,,,,,,"Andrew Kittredge","12828",552640
"Will Vest","DET",2.44359,1.8645,0,3.74087,61.076,0.062,7,11.5243,,63.8755,267.847,57.6319,28.55,26.55,6.76635,20.7963,1.0992,2.25314,63.1185,8.89334,2.93018,3.03508,0.953373,0.235652,0.0776425,0.15800904482603073,0.235427,1.22783,0.290806,0.723341,,,3.61848,0.63741,0.455598,500.45001220703125,,,,,,,376.7,5.8859375,369,5.765625,,,,,,,,,,,,,,,,,,,"Will Vest","19769",676684
"Erick Fedde","CHW",4.56487,7.95297,4.62824,5.32536,21.7,16.789,0,0.5969,,97.8864,431.124,104.555,61.65,57.92,14.633,38.7412,0.72086,2.48549,67.3855,6.19565,3.56199,1.73938,1.34541,0.156302,0.0898608,0.066441111266613,0.26816,1.4639,0.292069,0.664817,,,4.9652,0.634863,-0.122585,999,,,,,,,282.70000000000005,2.8846938775510207,310,3.163265306122449,,,,,,,,,,,,,,,,,,,"Erick Fedde","17425",607200
"Eduard Bazardo","SEA",2.36234,2.0029,0,3.91072,59.068,0,1,14.0319,,62.7123,263.119,55.6234,29.17,27.25,7.15295,21.2606,1.28265,1.86314,63.4361,9.10388,3.05116,2.98374,1.02654,0.241093,0.0808022,0.16029085218906403,0.231769,1.22598,0.28612,0.713535,,,3.70101,0.634202,0.401797,999,,,,,,,352.5,5.595238095238095,342,5.428571428571429,,,,,,,,,,,,,,,,,,,"Eduard Bazardo","20997",660825
"Erik Sabrowski","CLE",2.26269,1.80446,0,3.52957,57.124,0,2,13.9627,,58.7748,246.41,40.6749,24.57,23.05,6.76687,29.4789,1.2675,3.62788,72.9141,11.1651,4.51402,2.47343,1.03619,0.295906,0.119634,0.17627225816249847,0.190691,1.1936,0.253761,0.751214,,,3.84057,0.625797,0.599234,999,,,,,,,356.9,6.049152542372881,317,5.372881355932203,,,,,,,,,,,,,,,,,,,"Erik Sabrowski","24978",681870
"Tanner Scott","LAD",3.36225,1.45878,0,3.77039,61.673,0,5,14.7389,,63.28,267.188,53.4286,28.45,26.51,7.12901,24.4793,1.44155,3.69463,70.362,10.0072,3.48156,2.87435,1.01392,0.263343,0.0916182,0.17172454297542572,0.223538,1.23116,0.286644,0.728101,,,3.71154,0.622011,0.504857,718.5499877929688,,,,,,,383.3,6.084126984126985,365,5.7936507936507935,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Chase Dollander","COL",5.2609,9.92053,8.69585,5.78007,22.669,22.669,0,0,,118.727,536.973,132.455,81.36,76.25,18.8515,52.2035,0.408143,7.05725,100.159,7.59247,3.95724,1.91863,1.42902,0.186525,0.0972181,0.08930709213018417,0.277269,1.55532,0.316707,0.652687,,,5.00946,0.621721,-0.591177,741.489990234375,,,,,,,326.6999999999999,2.7453781512605033,371,3.1176470588235294,,,,,,,,,,,,,,,,,,,"Chase Dollander","33482",801403
"Brandon Williamson","CIN",2.97737,4.77016,0.663032,4.73465,31.165,9.707,0,0.6526,,77.841,338.195,76.2394,43.76,40.95,11.1561,30.2684,1.4194,3.34678,66.8253,7.72636,3.49964,2.20776,1.28988,0.197594,0.0894997,0.10809426754713058,0.25031,1.36827,0.287219,0.690377,,,4.57685,0.620791,0.223309,999,,,,,,,283.30000000000007,3.632051282051283,286,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Graham Ashcraft","CIN",2.17037,1.65368,0,3.6733,53.618,0.26,2,15.586,,61.4733,258.588,55.7676,26.91,25.09,5.39624,21.0877,1.44264,2.64196,54.18,7.93222,3.08734,2.56927,0.790036,0.209523,0.0815495,0.12797318398952484,0.237452,1.25022,0.287373,0.720705,,,3.67163,0.619366,0.500494,999,,,,,,,354.30000000000007,5.808196721311477,350,5.737704918032787,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Garrett Cleavinger","TBR",2.87551,1.8671,0,3.70027,62.229,0,8,13.4459,,61.8036,260.21,51.022,27.31,25.41,6.87447,22.8929,1.13592,5.11802,72.2813,10.5258,3.33372,3.15737,1.00108,0.27778,0.0879784,0.1898019164800644,0.219733,1.19596,0.288464,0.724909,,,3.60175,0.616786,0.5542,513.7899780273438,,,,,,,392.0999999999999,6.324193548387095,371,5.983870967741935,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Payton Tolle","BOS",2.27358,2.7503,0.332389,4.05703,20.627,6.04,0,0.676,,47.6062,200.486,41.0397,23.04,21.46,6.84497,17.4334,0.797635,1.73801,51.8546,9.80316,3.2958,2.97444,1.29405,0.258644,0.0869555,0.17168860882520676,0.226345,1.22827,0.278878,0.724749,,,4.03396,0.616455,0.533312,657.0499877929688,,,,,,,213.50000000000003,4.447916666666667,200,4.166666666666667,,,,,,,,,,,,,,,,,,,"Payton Tolle","35466",801139
"Hunter Harvey","CHC",2.18709,1.47563,0,3.67936,49.178,0,3,13.3662,,51.6856,213.053,43.6063,22.61,21.13,5.95138,15.6188,0.955742,2.00163,55.5814,9.67837,2.7197,3.55861,1.03631,0.260881,0.0733097,0.18757127225399017,0.223128,1.14587,0.281218,0.71945,,,3.50403,0.598884,0.428245,747.9199829101562,,,,,,,321.6,6.184615384615385,307,5.903846153846154,,,,,,,,,,,,,,,,,,,"Hunter Harvey","15507",640451
"Andrew Nardi","MIA",1.88861,1.4517,0,3.65993,50.25,0,1,9.8362,,49.6976,207.864,40.9781,21.75,20.21,5.97977,18.5185,1.10453,2.07876,59.3332,10.745,3.35361,3.204,1.08291,0.285443,0.0890897,0.1963534653186798,0.218823,1.19717,0.286982,0.738321,,,3.55492,0.594022,0.423604,999,,,,,,,289.6,5.792000000000001,272,5.44,,,,,,,,,,,,,,,,,,,"Andrew Nardi","25942",677053
"JoJo Romero","STL",2.73911,1.9835,0,3.71018,60.991,0,12,9.4502,,61.2261,258.365,55.6266,27.02,25.24,5.15701,21.5973,1.29845,2.93342,55.2676,8.12412,3.17472,2.55901,0.75806,0.213913,0.0835922,0.13032061606645584,0.237889,1.26129,0.291042,0.717157,,,3.62673,0.588523,0.500274,466.3500061035156,,,,,,,375.30000000000007,6.152459016393443,371,6.081967213114754,,,,,,,,,,,,,,,,,,,"JoJo Romero","19574",668941
"Josiah Gray","WSN",4.10683,6.86329,6.89626,4.95979,15.83,15.83,0,0,,89.5138,388.143,84.7575,52.73,49.33,15.4776,36.9519,0.337843,3.9634,72.3861,7.27792,3.71526,1.95893,1.55616,0.186493,0.0952016,0.09129158407449722,0.244098,1.35967,0.267114,0.689512,,,5.13686,0.574857,0.317868,999,,,,,,,281.5,3.1277777777777778,276,3.066666666666667,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Ryan Feltner","COL",4.13957,8.56202,2.8871,5.57063,26.771,16.975,0,0.6093,,100.039,448.767,111.99,65.97,61.92,14.0037,42.0286,1.27956,3.91065,73.5521,6.61711,3.7811,1.75005,1.25984,0.163898,0.0936536,0.07024471461772919,0.278009,1.53958,0.310799,0.655058,,,4.86208,0.57106,-0.442261,999,,,,,,,290.59999999999997,2.9059999999999997,332,3.32,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Robert Suarez","ATL",2.48153,1.70409,0,3.98052,63.484,0,11,10.8885,,65.3433,273.934,59.2198,30.96,28.9,8.28604,20.9085,1.46384,1.34318,65.4537,9.01521,2.87982,3.13048,1.14127,0.23894,0.0763269,0.16261283308267593,0.235296,1.22627,0.286237,0.717494,,,3.80187,0.570533,0.303507,210.36000061035156,,,,,,,392.20000000000005,6.033846153846155,384,5.907692307692308,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Stephen Kolek","KCR",2.57875,3.70077,0.479413,4.55743,27.251,7.56,0,0.663,,63.2923,275.632,65.8524,34.34,32.05,6.736,21.6557,1.0365,4.04214,45.8492,6.51963,3.07939,2.11718,0.957841,0.166342,0.0785676,0.08777441829442978,0.263479,1.3826,0.299553,0.680964,,,4.28793,0.569937,0.318095,999,,,,,,,226.50000000000003,3.595238095238096,242,3.8412698412698414,,,,,,,,,,,,,,,,,,,"Stephen Kolek","21487",663568
"Luke Weaver","NYM",3.1169,1.88231,0,3.78246,58.624,0.208,5,14.4654,,65.624,271.532,53.8579,29.54,27.58,9.04548,21.8806,1.17866,1.6111,68.2868,9.3652,3.00081,3.12089,1.24054,0.251488,0.080582,0.17090559005737305,0.217134,1.15413,0.26251,0.732439,,,3.9198,0.562714,0.46025,735.4299926757812,,,,,,,382.30000000000007,5.792424242424244,358,5.424242424242424,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Jason Adam","SDP",2.30153,1.47632,0,3.52936,50.184,0,1,15.0773,,51.7148,213.112,40.0548,21.69,20.28,5.73996,18.0457,1.26608,3.19631,53.8142,9.36536,3.14053,2.9821,0.998933,0.252517,0.0846775,0.16783911734819412,0.208761,1.12348,0.259342,0.727271,,,3.72911,0.550871,0.531663,999,,,,,,,317,6.096153846153846,292,5.615384615384615,,,,,,,,,,,,,,,,,,,"Jason Adam","11861",592094
"Tyler Kinley","ATL",2.30485,1.54824,0,3.92044,58.245,0,2,13.3293,,59.2969,249.574,50.0887,27.6,25.83,6.8678,22.9164,1.36477,1.99808,62.4831,9.4836,3.47822,2.72657,1.04238,0.250359,0.0918219,0.1585368663072586,0.222954,1.23118,0.27829,0.71628,,,3.79383,0.547826,0.289711,999,,,,,,,331.5,5.61864406779661,315,5.338983050847458,,,,,,,,,,,,,,,,,,,"Tyler Kinley","18297",641755
"Justin Bruihl","STL",2.1002,1.49467,0,3.64937,46.634,0,0,9.8943,,47.2766,199.375,41.8551,20.55,19.17,3.5006,15.2494,1.86536,4.46042,44.4746,8.46659,2.90301,2.91649,0.666406,0.22307,0.0764858,0.1465839073061943,0.232961,1.20788,0.291248,0.700229,,,3.46697,0.544213,0.365153,999,,,,,,,260.40000000000003,5.540425531914894,254,5.404255319148936,,,,,,,,,,,,,,,,,,,"Justin Bruihl","23779",677865
"Angel Zerpa","MIL",2.87922,1.7557,0,3.65884,56.96,0.179,0,11.5914,,58.8383,247.044,54.231,25.77,23.92,5.36192,17.2143,1.22709,4.39691,53.0408,8.1132,2.63313,3.0812,0.820168,0.214702,0.0696812,0.14502030611038208,0.240564,1.21427,0.292576,0.714362,,,3.61879,0.540638,0.495783,999,,,,,,,325.70000000000005,5.5203389830508485,321,5.440677966101695,,,,,,,,,,,,,,,,,,,"Angel Zerpa","22717",672582
"Brant Hurter","DET",1.64099,1.24559,0,3.6819,41.109,0.08,0,6.2689,,48.6434,205.614,44.3307,21.4,19.9,4.00516,13.8448,1.47078,5.5599,46.1228,8.53364,2.56156,3.33143,0.741034,0.224317,0.0673337,0.15698359161615372,0.238069,1.19596,0.296333,0.699576,,,3.5059,0.539948,0.473432,999,,,,,,,255.00000000000003,5.204081632653062,249,5.081632653061225,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Edwin Uceta","TBR",2.58613,1.81525,0,3.96958,56.319,0,10,10.3826,,60.422,255.501,49.8214,28.61,26.65,8.37548,23.8782,1.84296,3.59624,72.664,10.8235,3.55672,3.04311,1.24755,0.284399,0.0934566,0.19094207882881165,0.21849,1.21975,0.281971,0.727558,,,3.89606,0.538925,0.240681,552.3499755859375,,,,,,,367.6,6.126666666666667,348,5.8,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Aaron Bummer","ATL",2.13474,1.52888,0,4.09025,56.178,0.126,0,12.0676,,59.8276,256.381,55.8536,29.24,27.19,4.78119,20.3098,1.50855,6.85421,58.5002,8.80031,3.05525,2.88039,0.719245,0.228177,0.0792173,0.14895951747894287,0.243671,1.27305,0.307784,0.675451,,,3.58053,0.538157,0.240681,999,,,,,,,321.9,5.364999999999999,320,5.333333333333333,,,,,,,,,,,,,,,,,,,"Aaron Bummer","16258",607481
"Caleb Thielbar","CHC",2.75069,1.95022,0,3.83064,61.397,0,2,15.1395,,59.2538,245.716,50.7078,27.06,25.22,7.56499,18.1614,1.05479,2.38582,56.7886,8.62557,2.75851,3.12689,1.14904,0.231115,0.0739121,0.1572030782699585,0.225199,1.16227,0.268276,0.717407,,,3.91836,0.535824,0.392549,999,,,,,,,329.6,5.586440677966102,315,5.338983050847458,,,,,,,,,,,,,,,,,,,"Caleb Thielbar","10078",573204
"Bennett Sousa","HOU",2.05791,1.32281,0,3.77927,42.763,0,1,0.6558,,45.6041,190.226,39.3564,20.54,19.15,5.34051,15.2307,1.21076,1.19827,50.3999,9.94645,3.00579,3.3091,1.05395,0.264947,0.0800663,0.1848810911178589,0.226451,1.19698,0.288132,0.722709,,,3.52795,0.534219,0.311369,999,,,,,,,238.50000000000003,5.184782608695653,226,4.913043478260869,,,,,,,,,,,,,,,,,,,"Bennett Sousa","21345",656986
"Jon Gray",,2.97603,3.74637,2.96692,4.67559,9.859,8.34,0,0,,49.6237,212.702,49.0204,27.54,25.78,7.68477,16.2281,0.319231,2.01925,42.3993,7.68974,2.9432,2.61271,1.39375,0.199337,0.076295,0.1230417788028717,0.252092,1.31486,0.286317,0.692028,,,4.54264,0.53333,0.290928,999,,,,,,,174.20000000000002,3.4840000000000004,176,3.52,,,,,,,,,,,,,,,,,,,"Jon Gray","14916",592351
"Charlie Morton",,3.62941,4.72035,3.50895,4.71136,11.332,10.704,0,0,,56.6206,248.256,52.096,31.6,29.64,7.88409,26.0614,0.296007,5.31289,57.2523,9.1004,4.14253,2.19682,1.2532,0.230617,0.104978,0.12563960999250412,0.240204,1.38037,0.291355,0.693648,,,4.58534,0.533044,0.35125,999,,,,,,,209.2,3.670175438596491,202,3.543859649122807,,,,,,,,,,,,,,,,,,,"Charlie Morton","4676",450203
"Matt Strahm","KCR",2.58236,1.9752,0,4.07076,60.07,0.119,3,16.079,,62.126,259.069,53.4106,30.09,28.1,9.31596,17.2167,1.09353,4.11866,64.8228,9.39068,2.49413,3.76511,1.34957,0.250214,0.066456,0.18375836312770844,0.224666,1.13684,0.269535,0.703956,,,4.02797,0.531404,0.245277,728.8300170898438,,,,,,,356.29999999999995,5.7467741935483865,339,5.467741935483871,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Tommy Nance","TOR",2.39141,1.28523,0,3.73002,50.348,0,0,11.6938,,53.5172,224.204,47.0747,23.76,22.18,5.31178,18.2326,1.21056,2.61652,53.3393,8.97007,3.06618,2.92549,0.893283,0.237905,0.0813215,0.15658354759216309,0.23149,1.2203,0.288609,0.717932,,,3.60082,0.53078,0.432824,999,,,,,,,306.90000000000003,5.683333333333334,296,5.481481481481482,,,,,,,,,,,,,,,,,,,"Tommy Nance","19178",667297
