Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Denzel Clarke","ATH",97,420,377,86,55,19,4,9,50,44,33,0,139,7,2,2,,14,3,0.228752,0.0775436,0.332086,0.233504,0.30062,0.369299,0.295121,0.669919,0.140547,6.9491,0.33514,0.0619414,0.870401,43.5106,-6.11567,85.0219,0.932343,3.14311,-6.482104063034058,4.6431145668029785,1.29085,738.6699829101562,,,,,,,405.3,4.178350515,405.3,4.178350515,,,,,,,,,,,,,,,,,,,"Denzel Clarke","29858",672016
"Cam Smith","HOU",125,539,483,117,79,22,3,13,61,58,46,0,139,7,3,1,,8,2,0.242893,0.08463,0.258778,0.327037,0.315778,0.383349,0.307576,0.699127,0.140456,5.03095,0.312804,0.236676,0.0923376,61.2892,-2.39778,96.9967,0.329014,0.782744,-1.57892444729805,-4.3922553062438965,1.28712,366.67999267578125,,,,,,,543.9,4.3512,543.9,4.3512,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Kyle Isbel","KCR",113,490,445,108,74,20,5,9,58,48,31,0,96,5,4,6,,9,4,0.243148,0.0625569,0.195021,0.320771,0.296569,0.370899,0.291884,0.667468,0.127751,5.85627,0.288908,0.546465,-0.456546,49.4746,-8.42271,82.5948,0.0899196,3.71722,-9.961966000497341,5.46721887588501,1.26563,999,,,,,,,444.8,3.936283185,444.8,3.936283185,,,,,,,,,,,,,,,,,,,"Kyle Isbel","21614",664728
"Danny Jansen","TEX",89,352,305,65,37,14,0,14,41,42,38,0,83,5,2,1,,1,0,0.213222,0.109125,0.236123,0.462153,0.309454,0.39566,0.310206,0.705114,0.182438,2.39411,0.243056,-0.394122,-0.46199,40.7774,-0.81412,99.6388,-0.856112,-1.96606,-1.0059582144021988,4.9089438915252686,1.26469,999,,,,,,,362.1,4.068539325,362.1,4.068539325,,,,,,,,,,,,,,,,,,,"Danny Jansen","16535",643376
"Jonathan India","KCR",115,497,429,105,69,23,1,11,59,46,51,0,95,12,3,1,,5,2,0.243436,0.103001,0.190592,0.54043,0.337734,0.37792,0.318473,0.715654,0.134484,3.85121,0.286788,0.282566,-0.86397,60.9107,2.18636,100.911,-0.581404,-3.11354,-0.047494471073150635,-4.73853862285614,1.26048,604.1500244140625,,,,,,,527.7,4.588695652,527.7,4.588695652,,,,,,,,,,,,,,,,,,,"Jonathan India","21523",663697
"Jake Burger","TEX",138,595,549,133,78,26,1,27,70,85,32,1,147,9,4,0,,2,1,0.242229,0.0542702,0.247342,0.219414,0.293106,0.444136,0.316169,0.737242,0.201907,2.79824,0.278711,-0.131143,-0.857006,71.808,1.50417,103.746,-0.988149,0.914799,1.6388679146766663,-9.810201585292816,1.25922,237.1199951171875,,,,,,,654.7,4.744202898,654.7,4.744202898,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Nathan Lukes","TOR",68,294,264,71,50,14,1,6,35,34,24,1,46,2,2,2,,3,1,0.270187,0.0822163,0.156903,0.523994,0.334353,0.405416,0.323015,0.739769,0.135229,4.02018,0.304472,-0.00229444,-0.476441,37.1157,2.37735,107.66,-0.478735,2.57066,2.1756234169006348,-0.07933974266052246,1.24978,999,,,,,,,317.2,4.664705882,317.2,4.664705882,,,,,,,,,,,,,,,,,,,"Nathan Lukes","18123",664770
"Jacob Young","WSN",89,385,346,87,67,15,2,3,44,33,27,0,70,6,2,4,,19,6,0.251026,0.0689506,0.181157,0.380612,0.31296,0.331939,0.287863,0.644899,0.080913,6.11981,0.303782,0.481891,0.778439,37.616,-7.87475,82.8004,1.26033,4.46597,-6.5879398584365845,5.840965747833252,1.2341,999,,,,,,,342.6,3.849438202,342.6,3.849438202,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Joc Pederson","TEX",97,420,360,85,51,15,1,18,52,53,48,2,97,9,3,0,,3,1,0.236029,0.114709,0.230185,0.498335,0.337979,0.435259,0.336536,0.773238,0.199229,3.47336,0.26953,-0.264191,-0.622674,57.6332,8.007,117.776,-0.886865,-0.000911927,7.912733197212219,-10.35091230837861,1.22954,999,,,,,,,508.3,5.240206185,508.3,5.240206185,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Max Muncy","ATH",94,406,369,90,58,20,1,11,44,51,25,1,113,7,3,2,,4,2,0.242979,0.0623499,0.277702,0.224521,0.30158,0.393625,0.302751,0.695205,0.150646,3.70502,0.316077,0.0367484,-0.772316,44.5756,-3.39646,90.2784,-0.735567,1.81549,-5.387516736984253,3.415490984916687,1.22794,695.6699829101562,,,,,,,400.1,4.256382978,400.1,4.256382978,,,,,,,,,,,,,,,,,,,"Max Muncy","29779",691777
"Isaac Collins","KCR",104,448,384,91,59,20,3,9,54,48,54,1,97,6,3,2,,15,5,0.237125,0.119866,0.216762,0.552982,0.336991,0.37566,0.316453,0.712652,0.138535,5.54897,0.2916,0.140913,-0.0475499,54.1705,1.23587,99.5196,0.0933631,1.51306,-0.160293810069561,-3.2869365215301514,1.22491,648.4000244140625,,,,,,,479.8,4.613461538,479.8,4.613461538,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Victor Caratini","MIN",97,400,356,90,65,14,0,10,40,44,31,0,70,9,4,0,,1,0,0.252607,0.0763598,0.173729,0.439533,0.324222,0.380661,0.310977,0.704883,0.128054,2.46086,0.284477,-0.640855,-0.518444,46.6115,-0.675178,98.0064,-1.1593,0.0541972,-2.0996559262275696,0.25419722124934196,1.22036,686.489990234375,,,,,,,404.5,4.170103092,404.5,4.170103092,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Kyle Higashioka","TEX",71,282,260,59,36,12,1,10,29,35,17,0,69,1,3,1,,2,0,0.226699,0.0604591,0.246018,0.245751,0.275278,0.397797,0.290619,0.673075,0.171098,3.77732,0.266103,-0.533363,-0.0518279,28.2035,-5.14059,86.1457,-0.585191,-0.473243,-5.193225562572479,4.726757287979126,1.21142,999,,,,,,,262.7,3.7,262.7,3.7,,,,,,,,,,,,,,,,,,,"Kyle Higashioka","5517",543309
"Luis Torrens","NYM",53,211,193,47,32,9,1,5,21,23,14,0,47,2,2,1,,1,1,0.244081,0.0650654,0.222968,0.291814,0.298243,0.382021,0.297185,0.680264,0.13794,3.13251,0.293794,-0.0531218,-0.341824,22.2335,-2.7214,92.4671,-0.394945,1.89877,-2.2805372178554535,6.023766040802002,1.17861,999,,,,,,,196.1,3.7,196.1,3.7,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Josh Bell","MIN",133,574,504,127,83,23,1,20,65,68,61,1,107,5,4,1,,1,2,0.251724,0.106767,0.185672,0.575031,0.336322,0.42,0.330487,0.756322,0.168276,2.16176,0.280788,-0.972665,-1.37411,75.9465,8.12402,111.446,-2.34677,-2.44316,5.3969011306762695,-13.693155765533447,1.17249,642.9000244140625,,,,,,,661.9,4.976691729,661.9,4.976691729,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Willi Castro","COL",128,553,491,126,84,24,5,13,69,55,44,1,124,14,3,1,,15,5,0.256544,0.0791191,0.224429,0.352534,0.332342,0.407781,0.3242,0.740124,0.151237,6.06422,0.315558,0.329175,-0.126473,70.345,5.00381,94.0196,0.202702,-4.61597,-3.7170003950595856,-3.340972065925598,1.16027,258.0899963378906,,,,,,,623.4,4.8703125,623.4,4.8703125,,,,,,,,,,,,,,,,,,,"Willi Castro","17338",650489
"Gabriel Arias","CLE",107,462,424,97,62,20,2,13,47,50,28,1,142,5,3,1,,8,4,0.229383,0.0609793,0.308124,0.197905,0.283987,0.378177,0.287902,0.662164,0.148794,4.61881,0.310168,0.26121,-0.452361,45.1538,-9.43509,84.053,-0.191151,-0.111987,-8.874639853835106,4.238012477755547,1.15252,747.72998046875,,,,,,,413.8,3.867289719,413.8,3.867289719,,,,,,,,,,,,,,,,,,,"Gabriel Arias","22563",672356
"Zach McKinstry","DET",96,413,368,88,58,16,5,9,48,40,36,1,89,5,3,1,,13,3,0.238615,0.0870873,0.215926,0.403319,0.311865,0.382062,0.304016,0.693927,0.143447,6.83093,0.28985,0.425564,0.681266,45.7683,-3.03084,93.7185,1.10683,-0.264261,-1.95079505443573,-1.0392605066299438,1.14843,500.0799865722656,,,,,,,423.6,4.4125,423.6,4.4125,,,,,,,,,,,,,,,,,,,"Zach McKinstry","19392",656716
"Jake Mangum","PIT",86,371,347,98,73,20,2,3,37,36,18,0,62,3,2,1,,14,4,0.281798,0.0475333,0.166488,0.285507,0.320892,0.378596,0.306339,0.699487,0.0967975,5.41566,0.332766,0.0674605,0.466957,41.8135,-2.02301,93.5537,0.534418,4.11001,-2.3001067638397217,1.1350102424621582,1.14367,656.3499755859375,,,,,,,377.8,4.393023255,377.8,4.393023255,,,,,,,,,,,,,,,,,,,"Jake Mangum","26202",663968
"Tyler Stephenson","CIN",112,450,398,93,58,19,1,14,50,53,44,1,126,5,3,0,,1,1,0.233894,0.0978339,0.279426,0.350125,0.315596,0.395147,0.311151,0.710743,0.161254,2.3649,0.301759,-0.201385,-0.862782,52.4755,-0.695508,93.8538,-1.06417,-1.96874,-4.342199921607971,2.456260919570923,1.1205,283.1199951171875,,,,,,,461.3,4.11875,461.3,4.11875,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Jake Rogers","DET",49,192,172,37,22,8,1,6,22,23,16,0,56,2,1,1,,1,0,0.213478,0.0823208,0.291706,0.282204,0.283327,0.376705,0.288476,0.660032,0.163226,3.61781,0.273847,-0.0327258,-0.205939,18.8548,-3.83146,83.0137,-0.238665,2.1256,-4.08257532119751,5.8755974769592285,1.11784,999,,,,,,,176.4,3.6,176.4,3.6,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Nick Fortes","TBR",79,314,285,65,46,11,0,8,33,32,19,0,55,6,2,2,,2,1,0.228359,0.0599123,0.174145,0.344036,0.287438,0.352838,0.282344,0.640275,0.124479,3.36492,0.254661,0.0829699,-0.345841,29.2348,-7.8195,78.1577,-0.262871,-0.147701,-8.336110293865204,5.977299258112907,1.10448,999,,,,,,,262.1,3.317721518,262.1,3.317721518,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Marcelo Mayer","BOS",105,455,415,102,64,23,2,12,55,53,33,1,105,3,4,1,,5,2,0.244861,0.0719108,0.231096,0.311173,0.302077,0.400963,0.304603,0.70304,0.156102,4.35647,0.296485,0.142174,-0.628869,50.6396,-3.1222,90.1776,-0.486695,-0.420293,-5.754161685705185,0.8547070622444153,1.10098,598.52001953125,,,,,,,459,4.371428571,459,4.371428571,,,,,,,,,,,,,,,,,,,"Marcelo Mayer","29668",691785
"Ramón Urías","STL",75,322,292,72,49,14,1,9,34,35,24,0,74,4,3,1,,2,0,0.247769,0.0729903,0.228528,0.319394,0.308739,0.393018,0.306604,0.701757,0.145249,3.31428,0.298411,-0.182205,-0.24109,36.3603,-1.68647,97.7669,-0.423295,0.161969,-1.2755262851715088,1.3119687587022781,1.0998,999,,,,,,,329.9,4.398666666,329.9,4.398666666,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Mark Vientos","NYM",102,441,401,100,61,18,1,20,52,63,32,0,115,5,3,0,,1,0,0.250228,0.0723544,0.260114,0.278165,0.310708,0.450015,0.327712,0.760723,0.199787,2.83685,0.299176,-0.433112,-0.525933,57.3556,5.24801,113.38,-0.959044,-0.295397,6.034182071685791,-9.970397502183914,1.09842,628.0499877929688,,,,,,,517.8,5.076470588,517.8,5.076470588,,,,,,,,,,,,,,,,,,,"Mark Vientos","22184",668901
"Lourdes Gurriel Jr.","ARI",110,476,439,117,77,23,2,15,53,62,28,1,76,5,4,0,,7,2,0.265979,0.0578018,0.158981,0.363576,0.314108,0.428548,0.320619,0.742655,0.162568,4.15162,0.288755,-0.103469,-0.266752,59.1664,2.92332,104.235,-0.370221,-0.032212,2.019252300262451,-7.832212198525667,1.02555,681.4000244140625,,,,,,,542,4.927272727,542,4.927272727,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Owen Caissie","MIA",97,420,372,89,55,20,2,13,49,49,41,1,130,3,3,1,,4,2,0.240524,0.098704,0.309374,0.319044,0.320028,0.40663,0.317239,0.726658,0.166106,4.07146,0.329997,0.0415351,-0.584898,51.0531,1.42683,101.563,-0.543363,0.657295,0.23480838537216187,-4.342704951763153,1.00937,565.9400024414062,,,,,,,452,4.659793814,452,4.659793814,,,,,,,,,,,,,,,,,,,"Owen Caissie","27496",683357
"Edouard Julien","COL",91,392,333,83,56,16,2,10,45,39,51,1,111,4,2,1,,4,2,0.249319,0.131346,0.282956,0.464193,0.353846,0.394957,0.331623,0.748803,0.145638,4.20721,0.341161,-0.24128,-0.56913,52.2272,5.90939,99.1043,-0.81041,-2.38441,-1.226542741060257,-1.984409898519516,1.00583,747.9500122070312,,,,,,,450.6,4.951648351,450.6,4.951648351,,,,,,,,,,,,,,,,,,,"Edouard Julien","27534",666397
"Miguel Amaya","CHC",73,291,261,63,41,13,1,8,31,35,21,0,61,6,2,2,,1,0,0.24,0.0715806,0.210379,0.340245,0.307618,0.388934,0.305166,0.696552,0.148935,3.10687,0.281608,-0.246082,-0.362163,32.52,-1.86391,96.4259,-0.608245,-1.45894,-1.8409228324890137,2.7160614728927612,0.983622,738.47998046875,,,,,,,293.3,4.017808219,293.3,4.017808219,,,,,,,,,,,,,,,,,,,"Miguel Amaya","21693",665804
"Joey Bart","PIT",71,282,246,59,41,10,0,7,30,29,28,0,78,5,1,1,,1,1,0.238388,0.0989549,0.278698,0.355061,0.327183,0.367962,0.309801,0.695145,0.129574,2.61343,0.318745,-0.288431,-0.500952,32.5293,-0.743927,95.9255,-0.789383,-2.41129,-2.1492735147476196,3.088714361190796,0.965995,999,,,,,,,277.3,3.905633802,277.3,3.905633802,,,,,,,,,,,,,,,,,,,"Joey Bart","21524",663698
"Brooks Baldwin","CHW",76,329,301,76,50,13,1,11,37,40,22,0,74,2,2,2,,6,2,0.251327,0.0675273,0.226034,0.298748,0.305042,0.412286,0.31142,0.717328,0.16096,4.51404,0.297602,0.128824,-0.033546,38.4372,-0.436678,98.8124,0.0952779,-0.833014,-0.3652307167649269,-1.5580136179924011,0.961779,747.5499877929688,,,,,,,349.2,4.594736842,349.2,4.594736842,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Brady House","WSN",126,546,512,125,86,23,1,15,58,64,25,1,148,4,4,1,,5,3,0.244785,0.0460019,0.270883,0.169822,0.283121,0.381651,0.288025,0.664773,0.136867,3.67627,0.31225,0.053155,-0.709234,53.4181,-11.096,82.9114,-0.656079,0.970234,-11.714503467082977,2.920234441757202,0.9588,725.530029296875,,,,,,,489.5,3.884920634,489.5,3.884920634,,,,,,,,,,,,,,,,,,,"Brady House","29993",691781
"Logan O'Hoppe","LAA",113,452,412,96,62,13,1,19,48,55,31,0,126,5,2,1,,2,2,0.232112,0.0693388,0.279846,0.247774,0.292557,0.409394,0.304991,0.701951,0.177282,3.05564,0.284365,-0.775144,-0.791894,50.4034,-2.95658,93.4629,-1.56704,-3.80364,-5.046519875526428,3.1463592052459717,0.948464,244.8000030517578,,,,,,,453.8,4.015929203,453.8,4.015929203,,,,,,,,,,,,,,,,,,,"Logan O'Hoppe","24729",681351
"Luisangel Acuña","CHW",99,427,394,99,75,17,2,5,51,36,26,0,79,2,3,2,,23,6,0.251009,0.0609143,0.183984,0.331084,0.299324,0.340062,0.282436,0.639387,0.0890537,6.15629,0.299694,0.260783,1.4947,39.8384,-10.615,78.8465,1.75549,1.5184,-8.890430450439453,3.2434029579162598,0.925889,423.5,,,,,,,379,3.828282828,379,3.828282828,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"José Caballero","NYY",71,308,267,59,40,12,1,6,37,29,31,0,78,6,2,2,,31,8,0.220135,0.101714,0.253163,0.401771,0.313417,0.334228,0.29115,0.647645,0.114093,6.75069,0.286742,-0.00758246,2.26335,30.9148,-5.4778,86.2342,2.25577,-0.886132,-2.7414042949676514,1.1638686060905457,0.923199,203.77999877929688,,,,,,,307.8,4.335211267,307.8,4.335211267,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Luis Rengifo","MIL",102,441,405,102,73,16,3,10,46,46,28,0,80,4,2,1,,11,4,0.251147,0.063885,0.181326,0.352321,0.304572,0.37553,0.298183,0.680102,0.124382,5.04654,0.28968,0.387905,-0.386907,46.7827,-5.3248,90.605,0.000997963,-2.32199,-4.909545002155937,-0.7469940185546875,0.922413,624.8099975585938,,,,,,,429.4,4.209803921,429.4,4.209803921,,,,,,,,,,,,,,,,,,,"Luis Rengifo","19858",650859
"Jake McCarthy","COL",81,350,316,87,62,14,4,6,45,34,24,0,58,6,2,2,,14,3,0.275033,0.0685767,0.165804,0.4136,0.336376,0.405831,0.324863,0.742207,0.130798,7.02175,0.318657,0.378689,0.937975,44.7107,3.35549,94.474,1.31666,0.937121,-0.9756418466567993,-1.8128791451454163,0.906086,567.3800048828125,,,,,,,399.2,4.928395061,399.2,4.928395061,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Colt Emerson","SEA",70,301,267,61,42,13,1,5,32,30,26,1,66,5,2,1,,4,2,0.22849,0.0871293,0.21986,0.396294,0.307419,0.344391,0.288931,0.65181,0.115901,4.59699,0.282245,-0.0457497,-0.26746,29.6701,-5.89542,90.1093,-0.31321,1.06958,-3.8220630288124084,2.294582724571228,0.90367,999,,,,,,,260,3.714285714,260,3.714285714,,,,,,,,,,,,,,,,,,,"Colt Emerson","sa3022923",806068
"Mickey Moniak","COL",112,483,451,120,71,22,6,21,62,69,24,1,119,4,3,0,,9,4,0.266349,0.0496307,0.245898,0.201834,0.307911,0.481331,0.336104,0.789242,0.214982,5.8408,0.315415,-0.155237,-0.444465,66.1089,9.03874,102.174,-0.599702,0.271494,0.6450818777084351,-7.90350666642189,0.901486,245.4600067138672,,,,,,,606.3,5.413392857,606.3,5.413392857,,,,,,,,,,,,,,,,,,,"Mickey Moniak","19956",666160
"Austin Hays","CHW",112,483,441,108,67,23,3,16,59,57,33,1,121,5,5,0,,6,1,0.246015,0.0674867,0.249701,0.27027,0.301807,0.418114,0.31024,0.71992,0.172099,4.9219,0.300282,-0.020023,-0.117556,55.9664,-1.10377,97.9996,-0.137579,-0.698892,-1.2763316184282303,-6.573891639709473,0.897675,609.8300170898438,,,,,,,520.6,4.648214285,520.6,4.648214285,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Blaze Alexander","BAL",58,252,222,51,34,10,1,6,27,27,22,0,75,6,2,1,,5,2,0.232011,0.085873,0.299502,0.28672,0.314112,0.365513,0.301593,0.679625,0.133502,4.67212,0.320989,0.0537229,-0.341095,27.4306,-2.3451,93.7445,-0.287372,1.37384,-2.145331859588623,2.2238434553146362,0.895433,747.9199829101562,,,,,,,242.6,4.18275862,242.6,4.18275862,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Victor Robles","SEA",68,294,262,64,44,13,1,5,34,28,19,0,64,8,2,3,,16,4,0.245614,0.0654285,0.217219,0.301209,0.313875,0.365657,0.300641,0.679532,0.120043,6.35164,0.303076,0.0207113,0.87032,31.7751,-2.96325,98.1756,0.891031,1.16174,0.2588500380516052,-1.7882577180862427,0.878823,718.4199829101562,,,,,,,287,4.220588235,287,4.220588235,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Austin Martin","MIN",75,322,278,71,52,14,1,3,37,27,35,0,54,5,2,2,,11,4,0.253891,0.110117,0.167035,0.659243,0.346583,0.345353,0.311627,0.691936,0.091462,5.09127,0.302592,0.114013,0.0819875,37.6735,-0.373253,98.4543,0.196001,-0.405612,-0.39061489701271057,-2.1556122601032257,0.87339,747.9600219726562,,,,,,,323.8,4.317333333,323.8,4.317333333,,,,,,,,,,,,,,,,,,,"Austin Martin","27462",668885
"Trevor Larnach","MIN",92,399,352,87,57,17,1,13,47,46,40,1,94,3,4,0,,3,1,0.248664,0.100603,0.234438,0.429125,0.327271,0.41005,0.321192,0.737321,0.161386,3.28409,0.300227,-0.195556,-0.619273,49.7809,2.63598,105.043,-0.814829,-0.296862,1.5567682385444641,-6.771862059831619,0.871481,747.9099731445312,,,,,,,444.3,4.829347826,444.3,4.829347826,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Joe Mack","MIA",65,257,233,51,33,10,1,8,28,29,19,0,72,3,2,0,,2,1,0.219269,0.0743985,0.27876,0.266891,0.28462,0.367556,0.285596,0.652177,0.148288,4.00733,0.279122,0,-0.160113,24.5986,-5.72069,79.8865,-0.160113,1.4742,-6.2771036475896835,6.174199819564819,0.862928,999,,,,,,,229.5,3.53076923,229.5,3.53076923,,,,,,,,,,,,,,,,,,,"Joe Mack","sa3017374",691788
"Edmundo Sosa","PHI",57,245,227,57,37,12,2,7,28,30,9,0,56,5,2,1,,3,1,0.252735,0.0386556,0.227952,0.169578,0.296549,0.414776,0.30767,0.711325,0.162042,4.82515,0.302036,0.221608,-0.172604,27.8774,-1.07126,94.7383,0.049004,1.49096,-1.478880625218153,1.7159636914730072,0.858227,999,,,,,,,249.1,4.370175438,249.1,4.370175438,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Matt Shaw","CHC",63,273,242,59,38,11,2,8,34,32,25,0,53,3,2,1,,10,3,0.244275,0.0932265,0.195865,0.475974,0.321176,0.408062,0.31879,0.729238,0.163787,5.88888,0.278503,0.0712392,0.343777,33.5282,1.27111,105.759,0.415016,0.182313,2.278316855430603,-3.0926870554685593,0.845961,330.6300048828125,,,,,,,301.5,4.785714285,301.5,4.785714285,,,,,,,,,,,,,,,,,,,"Matt Shaw","33322",807713
"Dalton Rushing","LAD",42,168,146,33,20,7,0,6,21,22,18,0,47,3,1,0,,1,0,0.228563,0.104896,0.276954,0.378749,0.32262,0.41089,0.320896,0.73351,0.182327,3.25526,0.286176,-0.0315761,-0.274596,20.9449,1.07076,105.918,-0.306172,-0.206678,0.8736546039581299,2.2933223992586136,0.833352,744.5499877929688,,,,,,,180.4,4.295238095,180.4,4.295238095,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Nasim Nuñez","WSN",92,399,351,80,63,12,1,5,46,33,39,0,94,2,3,3,,30,7,0.227464,0.0985259,0.234647,0.41989,0.307032,0.304182,0.276637,0.611214,0.0767183,6.09656,0.294392,-0.07858,2.37367,35.3474,-11.7976,75.1107,2.29509,2.13731,-9.475024223327637,4.312309503555298,0.829971,598.260009765625,,,,,,,344.9,3.748913043,344.9,3.748913043,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Henry Davis","PIT",65,256,227,51,32,11,1,7,28,27,21,1,66,5,2,1,,3,1,0.223475,0.0807116,0.258373,0.312384,0.301593,0.372935,0.296788,0.674528,0.14946,4.0098,0.279299,-0.121673,-0.205607,26.8674,-3.38101,87.0112,-0.32728,-0.964447,-4.2682614624500275,4.035552740097046,0.824222,747.719970703125,,,,,,,242.9,3.736923076,242.9,3.736923076,,,,,,,,,,,,,,,,,,,"Henry Davis","29617",680779
"CJ Kayfus","CLE",70,301,266,65,40,14,3,8,35,36,27,0,83,4,2,1,,3,1,0.243683,0.090935,0.274412,0.331381,0.321349,0.41138,0.319858,0.73273,0.167698,5.08481,0.317921,0.0779264,-0.239264,37.228,1.66253,106.067,-0.161338,0.221328,1.9908681213855743,-4.303672194480896,0.823322,999,,,,,,,326.8,4.668571428,326.8,4.668571428,,,,,,,,,,,,,,,,,,,"CJ Kayfus","33704",692216
"Dominic Canzone","SEA",97,420,383,94,59,18,1,16,49,53,31,2,96,3,3,1,,4,2,0.245251,0.0729757,0.228953,0.318737,0.303895,0.423005,0.313212,0.7269,0.177754,3.5529,0.283984,-0.2934,-0.469274,49.6798,0.0535872,106.835,-0.762674,-0.264541,2.6210042238235474,-9.064540833234787,0.819746,485.5299987792969,,,,,,,455.7,4.697938144,455.7,4.697938144,,,,,,,,,,,,,,,,,,,"Dominic Canzone","26438",686527
"Hunter Feduccia","TBR",66,262,229,51,34,10,1,5,28,24,30,0,69,1,2,0,,1,0,0.222349,0.11363,0.261421,0.434662,0.312537,0.348236,0.294598,0.660773,0.125887,3.7488,0.290472,-0.119632,-0.303235,27.0725,-3.93211,86.5993,-0.422867,-2.28345,-4.567289590835571,2.841546058654785,0.811248,999,,,,,,,233.2,3.533333333,233.2,3.533333333,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Christian Moore","LAA",78,336,300,69,46,11,3,9,37,36,30,1,103,2,2,1,,6,2,0.228759,0.0899681,0.307087,0.292973,0.3023,0.370583,0.295404,0.672883,0.141824,5.37042,0.314835,-0.0165834,-0.172141,34.8857,-4.81534,86.8581,-0.188724,0.488855,-5.393110394477844,1.6888553500175476,0.804209,747.6900024414062,,,,,,,321.8,4.125641025,321.8,4.125641025,,,,,,,,,,,,,,,,,,,"Christian Moore","34979",695681
"Coby Mayo","BAL",44,189,168,39,22,9,1,8,22,24,17,0,53,2,1,0,,2,1,0.233158,0.0890192,0.277863,0.32037,0.309416,0.43117,0.320515,0.740586,0.198012,3.96286,0.289117,0.0325683,-0.216301,23.4766,1.14479,106.779,-0.183733,-0.483496,1.3264127522706985,-0.10849595069885254,0.790159,493.0799865722656,,,,,,,215.4,4.895454545,215.4,4.895454545,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Sung-Mun Song","SDP",66,287,260,63,45,11,1,6,31,29,23,2,49,1,2,1,,6,1,0.242918,0.0794529,0.170317,0.466499,0.304057,0.36342,0.291704,0.667477,0.120501,5.06931,0.275536,-0.106035,0.342074,28.936,-4.97524,89.1502,0.23604,0.923887,-3.4545711278915405,1.5988872051239014,0.787077,999,,,,,,,267.4,4.051515151,267.4,4.051515151,,,,,,,,,,,,,,,,,,,"Sung-Mun Song","sa3012529",823550
"Giancarlo Stanton","NYY",96,413,367,83,45,13,0,24,48,65,40,2,127,2,3,0,,0,0,0.224789,0.0971975,0.308481,0.315084,0.303218,0.458667,0.325563,0.761886,0.233879,1.45636,0.267234,-0.745758,-0.538581,52.9931,4.194,109.94,-1.28434,-0.000275109,3.5541319847106934,-10.225274536962388,0.771809,255.0800018310547,,,,,,,487.1,5.073958333,487.1,5.073958333,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Tyler Heineman","TOR",39,154,133,30,22,5,1,3,16,14,13,0,31,3,1,2,,2,1,0.224241,0.0868281,0.202534,0.428709,0.308978,0.327949,0.286536,0.636927,0.103708,4.69674,0.271951,-0.135492,-0.105008,14.8419,-3.3071,82.5317,-0.2405,1.41233,-3.4028822481632233,4.412325501441956,0.771398,999,,,,,,,132.4,3.394871794,132.4,3.394871794,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Wenceel Pérez","DET",86,371,335,80,51,16,4,10,44,43,30,0,80,3,3,1,,8,3,0.240173,0.0803237,0.21584,0.372145,0.304988,0.395866,0.305463,0.700855,0.155694,5.84013,0.285115,0.387699,-0.133939,41.5497,-2.28676,94.7153,0.25376,0.471141,-2.057062476873398,-3.2038594186306,0.768193,747.9299926757812,,,,,,,382,4.441860465,382,4.441860465,,,,,,,,,,,,,,,,,,,"Wenceel Perez","22857",672761
