Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,0,0,0,1,0,0,,1.17115,6,1,1,1,0,1,1,0,0,6.27977,1.71955,5.463,5.14758,1.06128,1.95111,0.12533,0.118093,0.007236272096633911,,0.272448,0.274706,0.676147,6.63263,5.06649124622345,4.326091627726646,4.855737328529358,4.146136563257402,-0.0251317,-0.0380195,0,999,-1,,Ben Serunkuma,805205,sa3019627,sa3019627
MIA,Marlins,0,0,0,1,0,0,,1.46248,7,1,1,1,0,1,1,0,0,5.95637,1.72677,5.69843,6.46427,0.881528,1.33798,0.137839,0.156364,-0.018524691462516785,,0.26447,0.283637,0.661066,6.1418,7.2223710298538215,4.938432204318925,6.312412858009338,4.316231167866368,-0.025133,-0.0231217,0,999,20,NL,Livan Reinoso,802984,sa3020331,sa3020331
,,0,0,0,1,0,0,,0.812294,5,1,1,1,0,1,1,0,0,5.79594,2.25311,6.554,7.74137,0.84662,1.70476,0.118894,0.140433,-0.021539732813835144,,0.268622,0.281996,0.779571,6.9594,2.41097697019577,2.968108124171973,3.061470925807953,3.768918923381104,-0.02516,-0.0638635,0,999,-1,,Eduardo Tovar,805318,sa3019647,sa3019647
TEX,Rangers,0,0,1,1,0,0,,2.58816,12,3,2,2,0,2,2,0,0,6.11755,1.80501,5.5892,6.31302,0.885345,1.49539,0.128788,0.145467,-0.01667851209640503,,0.271989,0.286651,0.675785,6.34707,9.352396631240843,3.613528708897588,10.940808534622192,4.227250756917875,-0.0252048,-0.0416581,0,999,13,AL,Aneudis Mejia,805874,sa3019960,sa3019960
CHW,White Sox,1,1,0,14,0,1,,14,61,15,9,8,2,9,6,,1,5.1052,1.44876,6.01564,3.68648,1.63181,1.31007,0.153404,0.0940086,0.05939575284719467,,0.266599,0.289765,0.666046,5.06865,41,2.9285714285714284,45,3.2142857142857144,-0.0252314,-0.065547,0,999,4,AL,Tyler Schweitzer,805326,sa3020712,sa3020712
,,0,0,1,1,0,0,,3.18618,15,4,3,2,0,1,2,0,0,6.47116,1.73497,2.88109,5.12143,0.562555,1.35095,0.0699136,0.124279,-0.054365091025829315,,0.294951,0.291674,0.622791,6.32389,9.17771167755127,2.880477433208349,11.930886268615723,3.744577064780097,-0.025242,-0.0931891,0,999,-1,,Jose Ramirez,681459,sa3006702,sa3006702
SDP,Padres,0,0,0,1,0,0,,1.61586,7,2,1,1,0,1,1,0,0,5.60414,1.61186,5.47566,5.23793,1.04539,1.35634,0.134311,0.128479,0.00583118200302124,,0.264679,0.280713,0.665126,5.79399,5.757350659370423,3.563029645363293,7.079290986061096,4.381133813768273,-0.0252492,-0.0184979,0,999,29,NL,Bernard Jose,811594,sa3021812,sa3021812
,,0,0,0,1,0,0,,1.61429,8,2,1,1,0,1,1,0,0,5.56921,1.60785,5.48904,4.41028,1.2446,1.55231,0.130034,0.104478,0.025555521249771118,,0.269672,0.281123,0.682082,5.7931,5.745714235305786,3.5592920191912185,7.071428537368774,4.3805309708372935,-0.0252565,-0.0165383,0,999,-1,,Hunter Viets,800648,sa3023448,sa3023448
,,0,0,0,1,0,0,,0.740901,5,1,1,1,0,1,1,0,0,6.15813,2.61787,7.93752,8.82548,0.899387,2.18548,0.125992,0.140087,-0.014094516634941101,,0.27615,0.290258,0.821164,7.74143,1.8826695561409,2.5410531444190916,2.7045064568519592,3.650292540116414,-0.0252602,-0.0575031,0,999,-1,,Cam Brown,690963,sa3023273,sa3023273
,,0,0,0,1,0,0,,1.77688,8,2,1,1,0,1,1,0,0,6.19137,1.53092,4.06163,3.94483,1.02961,1.41331,0.10678,0.10371,0.0030705705285072327,,0.29226,0.298891,0.59459,5.7377,6.948885726928711,3.910730950681358,7.884382247924805,4.437214669464735,-0.0252647,-0.00563726,0,999,-1,,Luis Polanco,691495,sa3016739,sa3016739
,,0,0,0,1,0,0,,1.17879,6,1,1,1,0,1,1,0,0,6.10843,1.82549,6.24826,6.48963,0.962806,1.58411,0.141695,0.147169,-0.005473777651786804,,0.268452,0.286212,0.686597,6.39151,5.12301139831543,4.34600880549753,4.893926620483398,4.151669112638203,-0.0252659,-0.0406225,0,999,-1,,Graham Firoved,681462,sa3020557,sa3020557
,,0,0,0,1,0,0,,1.56519,9,2,1,1,0,1,1,0,0,5.32562,2.05835,8.32373,6.78878,1.2261,1.51261,0.160371,0.130797,0.02957339584827423,,0.263981,0.29529,0.774549,5.95165,5.382411861419679,3.438821572834624,6.825953960418701,4.361100253683004,-0.0252796,-0.0173067,0,999,-1,,Evan Lee,681885,24988,24988
,,0,0,0,1,0,0,,1.43734,7,2,1,1,0,1,1,0,0,5.68407,1.71885,6.04379,5.59069,1.08105,1.36944,0.141531,0.13092,0.010610610246658325,,0.270115,0.291822,0.683376,5.81348,4.4363364458084105,3.0864846995244792,6.186713814735413,4.3042717257297545,-0.0252925,-0.0263213,0,999,-1,,Christian Avendano,699032,sa3015777,sa3015777
,,0,0,0,1,0,0,,1.62403,7,2,1,1,0,1,1,0,0,5.70289,1.5143,5.51674,4.73164,1.16593,1.50354,0.141146,0.121059,0.020086877048015594,,0.262661,0.275338,0.642144,5.81848,5.817787551879884,3.582325590135498,7.120126724243164,4.38424606292508,-0.0253184,-0.018073,0,999,-1,,Aldo Leija,800388,sa3018330,sa3018330
STL,Cardinals,2,2,0,32,0,1,,32,139,33,18,16,4,25,12,,2,4.5441,1.38712,7.0227,3.27197,2.14632,1.14618,0.179637,0.0836954,0.09594203531742096,,0.260311,0.296324,0.691299,4.46506,113.80000000000003,3.556250000000001,120,3.75,-0.025343,-0.0731632,0,999,28,NL,Nick Raquet,675919,20333,20333
,,0,0,0,1,0,0,,0.981475,6,1,1,1,0,1,1,0,0,6.17212,2.14099,7.17536,7.45125,0.962974,1.78965,0.140072,0.145458,-0.00538577139377594,,0.27417,0.293746,0.74732,6.83324,3.662912321090699,3.732049896480181,3.9073731899261475,3.9811249712444945,-0.0253668,-0.0478964,0,999,-1,,Luke Anderson,680093,sa3017984,sa3017984
,,0,0,0,1,0,0,,1.60317,8,2,1,1,0,1,1,0,0,5.66545,1.71561,6.75184,5.62823,1.19964,1.50733,0.156244,0.130242,0.02600143849849701,,0.264908,0.288554,0.694107,5.86966,5.6634282827377325,3.53265247561203,7.015829920768738,4.376234270260005,-0.0253901,-0.0190895,0,999,-1,,Eddy Alberto,805453,sa3019491,sa3019491
BAL,Orioles,0,0,1,1,0,0,,2.82727,12,3,2,2,1,1,1,0,0,6.58701,1.52022,3.3149,4.03831,0.820863,1.61526,0.0881139,0.107343,-0.019229136407375336,,0.29103,0.284633,0.568055,6.22637,-0.17818236351013095,-0.06302270256267213,0.13636326789855957,0.04823138218590454,-0.025411,-0.0278215,0,999,2,AL,Harlin Naut,825247,sa3025102,sa3025102
,,0,0,0,1,0,0,,1.72482,8,2,1,1,0,1,1,0,0,5.5798,1.51802,5.83829,4.54481,1.28461,1.59818,0.145561,0.113312,0.032249316573143005,,0.259897,0.271998,0.662408,5.82224,6.563631081581117,3.805411617842175,7.6240750551223755,4.420227680297125,-0.0254404,-0.00968363,0,999,-1,,Miguel Guerrero,696001,sa3014872,sa3014872
KCR,Royals,0,0,1,1,0,0,,2.32,12,3,2,2,0,1,1,0,0,6.41898,1.86322,4.6436,5.24529,0.885289,1.65652,0.103191,0.116562,-0.013371005654335022,,0.293913,0.299844,0.675304,6.42674,8.367999505996703,3.606896442578887,10.59999966621399,4.56896550483851,-0.0254425,-0.0491266,0,999,7,AL,Jezler Baules,815196,sa3024208,sa3024208
ATH,Athletics,0,0,0,1,0,0,,1.7,8,2,1,1,0,1,1,0,0,5.7731,1.6711,6.3592,4.89202,1.29991,1.59188,0.149215,0.114789,0.034426651895046234,,0.272719,0.292423,0.681777,5.82389,6.380000352859498,3.752941278767831,7.500000238418579,4.411764722381908,-0.0254566,-0.0112634,0,999,10,AL,Jack Mahoney,680823,sa3068674,sa3068674
NYM,Mets,0,0,0,1,0,0,,1.08661,6,1,1,1,0,1,1,0,0,5.8816,2.13164,6.71028,7.54954,0.888833,1.55524,0.131074,0.147467,-0.01639355719089508,,0.27077,0.290445,0.750306,6.63176,4.4408881187438976,4.086933133928302,4.433032512664795,4.079703648313417,-0.0254783,-0.0405282,0,999,25,NL,Jun-Seok Shim,807149,sa3022110,sa3022110
,,0,0,0,1,0,0,,1.72395,8,2,1,1,0,1,1,0,0,6.03055,1.62055,5.40766,4.69404,1.15203,1.53314,0.133439,0.115829,0.01760927587747574,,0.27988,0.294297,0.643024,5.87653,6.557227563858032,3.8036073064981055,7.61974835395813,4.419936662338404,-0.025511,-0.00729872,0,999,-1,,Nathan Landry,806278,sa3020485,sa3020485
,,0,0,0,1,0,0,,1.28182,7,2,1,1,0,1,1,0,0,5.82631,1.85958,6.60975,5.98415,1.10454,1.54898,0.143823,0.130211,0.013612523674964905,,0.272937,0.294638,0.712032,6.09155,3.2854543209075926,2.5631204528735654,5.409090757369995,4.219858137560252,-0.0255301,-0.0314455,0,999,-1,,Carter Rees,813872,sa3023630,sa3023630
,,0,0,1,1,0,0,,2.58763,12,3,2,2,0,1,1,0,0,6.33201,1.72771,4.54391,5.01544,0.905984,1.70875,0.106339,0.117374,-0.011035099625587463,,0.283213,0.28522,0.656181,6.43891,10.3484516620636,3.999202841605517,11.938143014907837,4.6135457774551725,-0.0255469,-0.032071,0,999,-1,,Jonathan Petit,686402,sa3016842,sa3016842
BOS,Red Sox,0,0,0,1,0,0,,1.33333,7,2,1,1,0,1,1,0,0,6.12303,1.77144,5.89506,4.91254,1.2,1.88009,0.131001,0.109168,0.021833866834640503,,0.278889,0.287963,0.69532,6.35699,3.666666960716248,2.7500001385807953,5.666666865348816,4.250000022351741,-0.0255639,-0.027476,0,999,3,AL,Gilbel Galvan,821064,sa3023835,sa3023835
CIN,Reds,0,0,1,1,0,0,,2.37146,12,3,2,2,0,2,2,0,0,6.38132,1.83382,5.69745,6.04639,0.94229,1.85941,0.126953,0.134728,-0.007775217294692993,,0.273344,0.28006,0.685883,6.76112,7.748828411102296,3.2675303956975217,9.857316493988037,4.1566388562648005,-0.0255707,-0.0390949,0,999,18,NL,Hunter Hollan,702052,sa3025045,sa3025045
ATH,Athletics,0,0,0,1,0,0,,1.67857,8,2,1,1,0,1,1,0,0,5.65323,1.75189,7.15284,5.42837,1.31768,1.60631,0.160316,0.121666,0.038650497794151306,,0.267572,0.292251,0.709598,5.85859,6.2214288234710695,3.706383053670375,7.392857313156128,4.404255331237157,-0.0256301,-0.0123837,0,999,10,AL,Blake Hammond,813768,sa3033097,sa3033097
CLE,Guardians,0,0,0,1,0,0,,1.2,6,1,1,1,0,1,1,0,0,6.19213,1.69582,5.2325,5.66646,0.923416,1.63125,0.125423,0.135825,-0.010402023792266846,,0.270166,0.277952,0.654865,6.3953,5.280000352859497,4.4000001192092855,5.000000238418579,4.1666666997803565,-0.0256376,-0.0393038,0,999,5,AL,Yatner Crisostomo,806914,sa3021991,sa3021991
,,0,0,0,1,0,0,,1.15225,6,1,1,1,0,1,1,0,0,6.1882,1.89953,7.33735,7.84884,0.934833,1.56705,0.164718,0.1762,-0.01148250699043274,,0.256382,0.282738,0.693665,6.5941,4.92667419910431,4.275686888236165,4.761266350746155,4.132135246732267,-0.0256605,-0.0369581,0,999,-1,,Drew Garrett,690312,sa3022322,sa3022322
COL,Rockies,0,0,0,10,0,1,,10,44,12,7,7,2,7,3,,0,5.93608,1.49472,6.07394,3.02318,2.00912,1.75792,0.153382,0.076343,0.07703924924135208,,0.288518,0.306236,0.634042,5.47527,27.2,2.7199999999999998,33,3.3,-0.0256702,-0.0347641,0,999,19,NL,Valente Bellozo,678368,23899,23899
PHI,Phillies,0,0,0,1,0,0,,1.29292,7,2,1,1,0,1,1,0,0,6.03716,1.8674,5.60142,6.13495,0.913033,1.54474,0.123287,0.13503,-0.011743120849132538,,0.275616,0.289072,0.6974,6.35997,3.367595601081848,2.6046468190177103,5.4645916223526,4.226555938551243,-0.0256855,-0.0297924,0,999,26,NL,Eli Trop,813864,sa3025508,sa3025508
,,0,0,0,1,0,0,,1.18171,6,1,1,1,0,1,1,0,0,6.35991,1.81217,5.29842,6.18519,0.85663,1.73527,0.120608,0.140794,-0.02018570899963379,,0.272332,0.278311,0.67457,6.71564,5.144681382179261,4.3535768273628,4.908568501472473,4.153771340934111,-0.0256943,-0.0388132,0,999,-1,,Christian Edwards,701180,sa3017691,sa3017691
BOS,Red Sox,0,0,0,1,0,0,,1.83448,7,2,1,1,0,1,1,0,0,6.37761,1.54472,3.31396,4.61069,0.718756,1.13397,0.0911125,0.126764,-0.035651661455631256,,0.296795,0.303726,0.56328,5.72501,7.375172638893129,4.0203008079210045,8.172413945198059,4.454887227084033,-0.0257226,-0.00148438,0,999,3,AL,Jay Allmer,801829,sa3067432,sa3067432
SEA,Mariners,0,0,0,1,0,0,,1.61016,7,2,1,1,0,1,1,0,0,5.57412,1.39499,4.43058,3.576,1.23897,1.53374,0.117271,0.094652,0.022619344294071198,,0.265864,0.267732,0.621346,5.70196,5.715153074264527,3.549440992151754,7.050779104232788,4.378942095508347,-0.025732,-0.0242046,0,999,11,AL,Jose Zerpa,813683,sa3021037,sa3021037
,,0,0,0,1,0,0,,1.22857,6,1,1,1,0,1,1,0,0,5.93982,1.93488,7.01299,6.82062,1.0282,1.62386,0.148918,0.144833,0.0040850043296813965,,0.267129,0.289157,0.721662,6.40126,5.491428470611574,4.469767409366425,5.142857074737549,4.186046502601784,-0.0257469,-0.0359801,0,999,-1,,Alejandro Crisostomo,678891,sa3006387,sa3006387
CIN,Reds,0,0,0,1,0,0,,1.70333,8,2,1,1,0,1,1,0,0,6.15476,1.67301,5.34853,5.12918,1.04277,1.58433,0.129409,0.124101,0.00530724972486496,,0.278181,0.290152,0.649174,6.11567,6.404624652862549,3.7600661452794224,7.516638278961182,4.412913894399907,-0.0257509,-0.00537433,0,999,18,NL,Jimmy Romano,695740,sa3025543,sa3025543
CLE,Guardians,0,0,0,1,0,0,,1.43708,7,2,1,1,0,1,1,0,0,5.75617,1.73897,6.24218,6.05568,1.0308,1.45173,0.145109,0.140774,0.0043354034423828125,,0.26357,0.283638,0.687586,6.04924,4.434427475929261,3.085710386962708,6.185423970222473,4.304146836606888,-0.0257748,-0.0273322,0,999,5,AL,Josh Harlow,815318,sa3022914,sa3022914
PHI,Phillies,0,0,1,1,0,0,,2.65,14,3,2,2,1,2,2,0,0,5.98812,1.83475,7.06333,5.95855,1.18541,1.87931,0.152643,0.128768,0.02387484908103943,,0.265622,0.281732,0.718386,6.45995,-2.489999294281005,-0.9396223413855228,-1.7499995231628418,-0.6603771547865542,-0.0258172,-0.0283908,0,999,26,NL,Camron Hill,701320,sa3033811,sa3033811
LAD,Dodgers,0,0,0,1,0,0,,1.5625,7,2,1,1,0,1,1,0,0,6.08387,1.52572,5.30946,4.61391,1.15075,1.73753,0.135307,0.117582,0.017725571990013123,,0.267005,0.27232,0.627191,6.16243,5.3625,3.432,6.8125,4.36,-0.0258221,-0.0179341,0,999,22,NL,Kinn Omosako,700348,sa3016948,sa3016948
TEX,Rangers,1,1,0,18,0,1,,18,78,16,10,9,3,17,9,,1,4.67667,1.40846,8.50187,4.60846,1.84484,1.33465,0.217997,0.118166,0.09983118623495102,,0.237875,0.279622,0.700264,4.86853,62.70000000000001,3.483333333333334,59,3.2777777777777777,-0.0258328,-0.0417037,0,747.8099975585938,13,AL,Alexis Díaz,664747,21132,21132
CHW,White Sox,0,0,1,1,0,0,,2.79043,13,3,2,2,1,1,1,0,0,6.54301,1.65038,3.71674,4.79567,0.77502,1.69692,0.0916442,0.118247,-0.026603296399116516,,0.285201,0.280078,0.617662,6.52394,-0.45082807540893466,-0.16156230236298857,-0.047856807708740234,-0.017150342800087422,-0.0258453,-0.0267538,0,999,4,AL,Denny Lima,808348,sa3021787,sa3021787
BAL,Orioles,0,0,1,1,0,0,,3.14392,15,3,2,2,1,2,2,0,0,5.9865,1.73396,6.60246,6.06514,1.08859,1.57749,0.154994,0.14238,0.012613654136657715,,0.265168,0.286448,0.676791,6.15292,1.165025234222413,0.37056425456028536,0.719611644744873,0.22888976553865503,-0.0258667,-0.00910055,0,999,2,AL,Jesús  Palacios,800462,sa3018860,sa3018860
,,0,0,0,1,0,0,,1.34596,7,2,1,1,0,1,1,0,0,5.76467,1.73713,5.59015,5.46676,1.02257,1.56848,0.127082,0.124277,0.002805188298225403,,0.267734,0.27903,0.694873,6.16268,3.7600821018219,2.7936122683559383,5.729785203933716,4.257034236831603,-0.025875,-0.0319409,0,999,-1,,Joey Lancellotti,672285,sa3019879,sa3019879
NYY,Yankees,0,0,0,1,0,0,,0.65721,5,1,1,0,0,1,1,0,0,6.40595,2.48538,6.98567,7.64347,0.913939,2.76473,0.112292,0.122866,-0.01057402789592743,,0.273712,0.271534,0.831003,8.38046,1.263356590270996,1.9223017260768933,2.2860517501831055,3.4784171461324704,-0.0259138,-0.0659133,0,999,9,AL,Santiago Gomez,801726,sa3018616,sa3018616
LAD,Dodgers,0,0,0,1,0,0,,1.73051,8,2,1,1,0,1,1,0,0,5.85587,1.57239,5.16947,4.60697,1.1221,1.59865,0.127688,0.113794,0.013893984258174896,,0.269697,0.277618,0.651001,5.99399,6.605749273300172,3.817234242149405,7.652533292770386,4.422134555185388,-0.0259182,-0.00913442,0,999,22,NL,Domingo Geronimo,800383,sa3018851,sa3018851
,,0,0,0,1,0,0,,1.2606,6,2,1,1,0,1,1,0,0,6.47298,1.74063,3.58017,4.52526,0.791153,1.59448,0.0843814,0.106656,-0.022274889051914215,,0.29786,0.296211,0.63988,6.3184,3.1284080266952516,2.4816902660449154,5.3029783964157104,4.206724236458857,-0.0259362,-0.0338902,0,999,-1,,Jose Gonzalez,683456,sa3009473,sa3009473
,,0,0,1,1,0,0,,4.20932,20,5,3,3,1,3,2,0,0,5.70763,1.7144,5.60584,4.8338,1.15972,1.46548,0.128955,0.111196,0.01775968074798584,,0.277983,0.294096,0.687373,5.79104,5.848979091644292,1.3895301400031526,8.046607494354248,1.9116162774719752,-0.025937,-0.0287722,0,999,,,Chris Ellis,595939,16125,16125
CIN,Reds,0,0,0,1,0,0,,1.44815,7,2,1,1,0,1,1,0,0,6.11147,1.76473,6.36575,5.95826,1.06839,1.74732,0.145556,0.136239,0.00931750237941742,,0.26667,0.280971,0.685272,6.41718,4.516296172142028,3.1186700271247476,6.240740656852722,4.309462907600766,-0.02594,-0.0187712,0,999,18,NL,Victor Diaz,828718,sa3067034,sa3067034
CIN,Reds,0,0,1,1,0,0,,2.64515,13,3,2,2,1,2,2,0,0,6.44321,1.73052,5.75772,5.74872,1.00157,1.8921,0.1349,0.13469,0.00021088123321533203,,0.27003,0.27607,0.660487,6.68636,-2.525900983810426,-0.954918398274037,-1.7742574214935303,-0.6707590938511561,-0.0259527,-0.0229355,0,999,18,NL,Bryce Hubbart,687114,sa3020323,sa3020323
TEX,Rangers,0,0,1,1,0,0,,2.92857,13,3,2,2,1,1,2,0,0,6.40399,1.58394,4.19422,4.69036,0.894221,1.65375,0.106743,0.11937,-0.012626782059669495,,0.280327,0.279818,0.608105,6.31572,-2.428571176528929,-0.8292681969751003,-2.357142686843872,-0.8048779812687434,-0.0260073,-0.0217945,0,999,13,AL,Moises Morales,815473,sa3022803,sa3022803
,,0,0,0,1,0,0,,1.40962,7,2,1,1,0,1,1,0,0,5.61167,1.72566,6.77372,5.90032,1.14803,1.65857,0.153019,0.133289,0.01973019540309906,,0.25475,0.271418,0.711774,6.17985,4.231186580657959,3.0016509104464637,6.048099040985107,4.290588856523623,-0.0260151,-0.0260917,0,999,-1,,Cristofher Carrasco,804448,sa3020335,sa3020335
,,0,0,0,1,0,0,,1.2,6,1,1,1,0,1,1,0,0,6.1806,1.7851,5.31687,5.50497,0.965831,1.77918,0.11948,0.123707,-0.004226952791213989,,0.274711,0.28014,0.68621,6.54232,5.280000352859497,4.4000001192092855,5.000000238418579,4.1666666997803565,-0.0260496,-0.0395228,0,999,-1,,Logan Bursick-Harrington,815329,sa3022915,sa3022915
SDP,Padres,0,0,0,1,0,0,,1.58121,7,2,1,1,0,1,1,0,0,5.55408,1.73356,6.15585,6.35564,0.968564,1.21678,0.145401,0.15012,-0.004719153046607971,,0.26105,0.286287,0.686099,5.83045,5.500943541526795,3.478948690148679,6.90604293346405,4.367572369378819,-0.0260664,-0.0202975,0,999,29,NL,Igor Gil,815951,sa3023652,sa3023652
MIA,Marlins,0,0,0,1,0,0,,1.37876,7,1,1,1,0,1,1,0,0,6.17817,1.79749,6.55218,6.60987,0.991272,1.53216,0.15281,0.154155,-0.001345515251159668,,0.268045,0.291038,0.671982,6.28696,6.602833557128907,4.788960640116868,5.893806457519531,4.2747112889213525,-0.0261007,-0.0279781,0,999,20,NL,Jake Smith,681977,sa3017258,sa3017258
PIT,Pirates,3,2,0,50,0,4,,50,221,45,26,24,6,50,26,,3,4.24929,1.41529,9.0294,4.62514,1.95224,1.14122,0.226983,0.116268,0.11071544140577316,,0.233979,0.284527,0.726798,4.47981,208.2,4.164,201,4.02,-0.0261043,0.0161201,0,999,27,NL,Brandan Bidois,684049,sa3015277,sa3015277
TOR,Blue Jays,0,0,1,1,0,0,,3.59286,17,4,3,2,1,2,2,0,0,6.16159,1.65689,4.36493,4.14252,1.05369,1.75371,0.102933,0.0976882,0.00524478405714035,,0.285103,0.28481,0.656846,6.24216,1.8871427059173573,0.5252484698432961,2.9642856121063232,0.8250496780424877,-0.0261055,-0.0733671,0,999,14,AL,Holden Wilkerson,828334,sa3045217,sa3045217
SDP,Padres,0,0,1,1,0,0,,4.28889,19,5,3,3,1,2,2,0,0,5.85969,1.60313,4.07569,4.35793,0.935235,1.4259,0.0998867,0.106804,-0.006917186081409454,,0.280022,0.283786,0.645766,5.90265,4.437778091430669,1.034715088812527,6.44444465637207,1.5025907081387504,-0.0261182,-0.0372915,0,999,29,NL,Kannon Kemp,807748,sa3067314,sa3067314
SEA,Mariners,0,0,0,1,0,0,,1.15714,6,1,1,1,0,1,1,0,0,5.51795,1.85661,7.54738,6.57105,1.14858,1.65829,0.159827,0.139152,0.020675063133239746,,0.253195,0.275004,0.742478,6.24666,4.962857294082642,4.288888943833088,4.785714387893677,4.13580248439808,-0.0261189,-0.0469966,0,999,11,AL,Anderson Guevara,803373,sa3019182,sa3019182
MIN,Twins,0,0,1,1,0,0,,3.78533,18,5,3,3,1,2,2,0,0,6.06718,1.76567,4.3163,4.96184,0.8699,1.41954,0.0996569,0.114561,-0.01490437239408493,,0.288931,0.296339,0.666323,6.05489,0.711438894271847,0.18794635425487738,3.926647901535034,1.0373331616785046,-0.0261705,-0.0592377,0,999,8,AL,Tanner Hall,805784,sa3023481,sa3023481
,,0,0,0,1,0,0,,1.48533,7,2,1,1,0,1,1,0,0,5.80173,1.75511,5.10603,5.21135,0.979791,1.3132,0.11807,0.120506,-0.0024353116750717163,,0.282233,0.298271,0.677717,5.81153,4.791407489776611,3.225830309478184,6.426626682281494,4.326746824109384,-0.0261743,-0.0204747,0,999,-1,,John Matthews,687397,sa3010311,sa3010311
,,0,0,0,1,0,0,,1.85133,9,2,1,1,0,1,1,0,0,5.77141,1.71023,4.07623,4.41257,0.923775,1.26384,0.0951886,0.103043,-0.007854416966438293,,0.28963,0.298313,0.667154,5.69287,7.499866127967835,4.051062165758141,8.25666630268097,4.459848736412604,-0.0261968,-0.000343484,0,999,-1,,Brad Case,681902,sa3007613,sa3007613
WSN,Nationals,0,0,1,1,0,0,,3.22857,15,4,2,2,1,2,2,0,0,6.34155,1.65937,4.35203,4.77772,0.9109,1.55467,0.107141,0.117622,-0.010480120778083801,,0.287344,0.292187,0.627695,6.17129,-0.8085715293884288,-0.2504425101594275,1.1428570747375488,0.3539822812797001,-0.0262138,0.00328603,0,999,24,NL,Darrel Lunar,821188,sa3024252,sa3024252
ARI,Diamondbacks,0,0,1,1,0,0,,2.7,13,3,2,2,0,2,2,0,0,6.02507,1.74378,5.28611,5.07145,1.04233,1.56269,0.121987,0.117034,0.00495370477437973,,0.281508,0.293335,0.674749,6.08396,10.180000352859498,3.7703704344719355,11.500000238418579,4.259259272341211,-0.026226,-0.0265719,0,999,15,NL,Jairon Digon,811138,sa3022148,sa3022148
CLE,Guardians,0,0,0,1,0,0,,2,11,2,1,1,0,2,1,0,0,5.0447,1.90071,8.47543,6.559,1.29218,1.34125,0.174392,0.134959,0.03943276405334473,,0.254641,0.291297,0.761492,5.58215,10.600000000000001,5.300000000000001,11,5.5,-0.0262276,0.00192572,0,999,5,AL,Chase Mobley,813949,sa3067542,sa3067542
LAA,Angels,0,0,0,1,0,0,,1.47917,7,2,1,1,0,1,1,0,0,5.60672,1.53153,4.55302,4.37991,1.03952,1.44438,0.113718,0.109395,0.004323601722717285,,0.267303,0.272743,0.651271,5.82872,4.745865678787232,3.208463090414667,6.395855188369751,4.323945659744301,-0.026233,-0.0308706,0,999,1,AL,Adrian Quintana,692037,sa3016465,sa3016465
SDP,Padres,0,0,1,1,0,0,,4.45175,19,5,3,3,1,2,2,0,0,5.9425,1.46314,4.01097,3.52615,1.13749,1.65426,0.103538,0.0910227,0.012515053153038025,,0.277273,0.274407,0.615332,5.95477,5.642927360534667,1.2675759507026034,7.258734703063965,1.6305362366497822,-0.0262375,-0.0279634,0,999,29,NL,Ian Koenig,701617,sa3020568,sa3020568
,,0,0,0,1,0,0,,1.61538,7,2,1,1,0,1,1,0,0,5.91795,1.57388,5.92602,4.93356,1.20117,1.60184,0.148195,0.123376,0.024819016456604004,,0.267115,0.282244,0.645949,5.94156,5.753822946548463,3.561897310579847,7.076907396316528,4.380951179125781,-0.0263302,-0.0184599,0,999,-1,,Reese Sharp,688701,sa3020561,sa3020561
PIT,Pirates,0,0,0,1,0,0,,1.28301,6,1,1,1,0,1,1,0,0,6.43353,1.77293,4.42204,5.64558,0.783274,1.44841,0.105505,0.134698,-0.029192477464675903,,0.288553,0.296775,0.641096,6.30465,5.894284629821778,4.5941013948198774,5.415057182312012,4.220583720783299,-0.0263536,-0.0300429,0,999,27,NL,Noah Takacs,692176,sa3023612,sa3023612
,,0,0,0,1,0,0,,1.90118,8,2,1,1,0,1,1,0,0,5.98873,1.51674,4.42679,4.34894,1.0179,1.35719,0.116858,0.114803,0.002055026590824127,,0.281235,0.291109,0.605046,5.7142,7.868757796287535,4.138873419790706,8.505917429924011,4.474011841901727,-0.0263855,-0.0013074,0,999,-1,,Eider Machuca,702782,sa3019430,sa3019430
MIN,Twins,0,0,0,1,0,0,,1.12,7,2,1,1,0,1,1,0,0,5.68221,2.32371,7.54344,7.53692,1.00087,1.68022,0.132217,0.132103,0.00011429190635681152,,0.274143,0.295583,0.792367,6.63903,2.0880000352859502,1.8642857378538777,4.600000023841858,4.107142860944173,-0.0263991,-0.0414214,0,999,8,AL,Yoel Roque,821050,sa3023834,sa3023834
STL,Cardinals,0,0,0,1,0,0,,1.75805,8,2,1,1,0,1,1,0,0,5.70957,1.69004,6.7049,5.60908,1.19537,1.37478,0.16035,0.134143,0.026207000017166138,,0.269151,0.298139,0.675485,5.67815,6.809601497650147,3.8733739147746338,7.790271282196045,4.431189341092683,-0.0264476,-0.00937214,0,999,28,NL,Yordy Herrera,800277,sa3019643,sa3019643
